Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
41,Latavius Murray,5,12,2.4,6,0,0,2,2,7,3.5,0,0,1,3.9,3.9,0.0%,FA,10,2019
42,Patrick Laird,2,4,2.0,3,0,0,2,2,15,7.5,0,0,1,3.9,3.9,0.0%,FA,10,2019
43,Trey Edmunds,4,1,0.3,3,0,0,2,3,14,7.0,0,0,1,3.5,3.5,0.0%,FA,10,2019
44,Ty Johnson,5,16,3.2,10,0,0,1,1,3,3.0,0,0,1,2.9,2.9,0.9%,BUF,10,2019
45,Paul Perkins,7,9,1.3,3,0,0,1,1,9,9.0,0,0,1,2.8,2.8,0.0%,FA,10,2019
46,Frank Gore,5,12,2.4,4,0,0,1,1,4,4.0,0,0,1,2.6,2.6,12.1%,FA,10,2019
47,Zach Line,0,0,0.0,0,0,0,2,2,5,2.5,0,0,1,2.5,2.5,0.0%,FA,10,2019
48,Darrel Williams,2,6,3.0,5,0,0,1,1,9,9.0,0,0,1,2.5,2.5,0.0%,FA,10,2019
49,Jordan Wilkins,3,20,6.7,11,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.0%,FA,10,2019
50,Darwin Thompson,1,-1,-1.0,0,0,0,1,1,8,8.0,0,0,1,1.7,1.7,0.0%,FA,10,2019
51,Gus Edwards,4,17,4.3,8,0,0,0,0,0,0.0,0,0,1,1.7,1.7,78.0%,LAC,10,2019
52,Bilal Powell,7,15,2.1,13,0,0,0,0,0,0.0,0,0,1,1.5,1.5,0.0%,FA,10,2019
53,Wayne Gallman Jr.,1,2,2.0,2,0,0,1,2,3,3.0,0,0,1,1.5,1.5,0.0%,FA,10,2019
54,Patrick DiMarco,1,2,2.0,2,0,0,1,1,2,2.0,0,0,1,1.4,1.4,0.0%,FA,10,2019
55,Nick Bawden,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,10,2019
56,Kenjon Barner,1,12,12.0,12,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,10,2019
57,Justice Hill,3,11,3.7,8,0,0,0,0,0,0.0,0,0,1,1.1,1.1,3.1%,BAL,10,2019
58,Tony Brooks-James,6,11,1.8,8,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,10,2019
59,Myles Gaskin,0,0,0.0,0,0,0,1,1,0,0.0,0,0,1,1.0,1.0,0.0%,MIN,10,2019
60,Malcolm Brown,5,10,2.0,5,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,FA,10,2019
61,T.J. Logan,1,6,6.0,6,0,0,0,1,0,0.0,0,0,1,0.6,0.6,0.0%,FA,10,2019
62,Darrell Henderson Jr.,4,4,1.0,3,0,0,0,0,0,0.0,0,0,1,0.4,0.4,5.0%,FA,10,2019
63,Jonathan Williams,2,1,0.5,4,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,10,2019
64,Derek Watt,1,1,1.0,1,0,0,0,1,0,0.0,0,0,1,0.1,0.1,0.0%,FA,10,2019
65,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
66,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,10,2019
67,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,10,2019
68,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,10,2019
69,Dion Lewis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.0%,FA,10,2019
70,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
71,Kyle Juszczyk,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.6%,SF,10,2019
72,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
73,Cordarrelle Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.7%,PIT,10,2019
74,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,10,2019
75,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
76,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,10,2019
77,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
78,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
79,Troymaine Pope,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
80,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
81,De'Lance Turner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,10,2019
82,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
83,Jordan Scarlett,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
84,Qadree Ollison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
85,Josh Adams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
86,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
87,Reggie Bonnafon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
88,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,10,2019
89,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
90,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
91,Rod Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
92,Danny Vitale,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
93,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
94,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,LV,10,2019
95,Ty Montgomery II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
96,David Johnson,5,2,0.4,5,0,0,1,1,8,8.0,0,1,1,0.0,0.0,0.0%,FA,10,2019
97,Javorius Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,10,2019
98,Zach Zenner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2019
99,C.J. Ham,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.1%,MIN,10,2019
100,Giovani Bernard,4,8,2.0,8,0,0,1,1,0,0.0,0,1,1,-0.2,-0.2,0.0%,FA,10,2019
101,Tony Pollard,1,-4,-4.0,0,0,0,0,0,0,0.0,0,0,1,-0.4,-0.4,90.8%,TEN,10,2019
102,Rashaad Penny,2,2,1.0,2,0,0,0,0,0,0.0,0,1,1,-1.8,-1.8,0.0%,FA,10,2019
