Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
37,Bo Scarbrough,21,83,4.0,15,0,0,0,0,0,0.0,0,0,1,8.3,8.3,0.0%,FA,13,2019
38,Mark Ingram II,15,59,3.9,10,0,0,2,2,3,1.5,0,0,1,8.2,8.2,0.1%,FA,13,2019
39,DeAndre Washington,2,5,2.5,5,0,0,3,3,44,14.7,0,0,1,7.9,7.9,11.0%,FA,13,2019
40,Jordan Wilkins,11,47,4.3,15,0,0,2,3,9,4.5,0,0,1,7.6,7.6,0.0%,FA,13,2019
41,Tarik Cohen,3,9,3.0,5,0,0,4,4,26,6.5,0,0,1,7.5,7.5,0.0%,FA,13,2019
42,Jaylen Samuels,7,32,4.6,8,0,0,2,2,22,11.0,0,0,1,7.4,7.4,0.0%,FA,13,2019
43,Aaron Jones,11,18,1.6,9,0,0,4,6,13,3.3,0,0,1,7.1,7.1,96.1%,MIN,13,2019
44,Kenyan Drake,13,31,2.4,9,0,0,2,5,20,10.0,0,0,1,7.1,7.1,0.0%,FA,13,2019
45,Brian Hill,4,13,3.3,8,0,0,3,3,24,8.0,0,0,1,6.7,6.7,0.0%,FA,13,2019
46,Royce Freeman,5,11,2.2,5,0,0,4,4,13,3.3,0,0,1,6.4,6.4,0.2%,FA,13,2019
47,Ty Johnson,3,12,4.0,5,0,0,3,3,17,5.7,0,0,1,5.9,5.9,0.9%,BUF,13,2019
48,J.D. McKissic,2,9,4.5,9,0,0,3,3,15,5.0,0,0,1,5.4,5.4,0.0%,FA,13,2019
49,Sony Michel,10,45,4.5,17,0,0,0,0,0,0.0,0,0,1,4.5,4.5,0.0%,FA,13,2019
50,David Johnson,4,15,3.8,9,0,0,2,2,9,4.5,0,0,1,4.4,4.4,0.0%,FA,13,2019
51,C.J. Ham,0,0,0.0,0,0,0,2,2,42,21.0,0,1,1,4.2,4.2,0.1%,MIN,13,2019
52,Chris Thompson,3,14,4.7,9,0,0,1,2,15,15.0,0,0,1,3.9,3.9,0.0%,FA,13,2019
53,Bilal Powell,4,14,3.5,6,0,0,2,2,4,2.0,0,0,1,3.8,3.8,0.0%,FA,13,2019
54,Alec Ingold,1,4,4.0,4,0,0,2,2,13,6.5,0,0,1,3.7,3.7,0.1%,MIA,13,2019
55,Myles Gaskin,2,20,10.0,11,0,0,1,1,6,6.0,0,0,1,3.6,3.6,0.0%,MIN,13,2019
56,Frank Gore,9,11,1.2,5,0,0,1,1,14,14.0,0,0,1,3.5,3.5,12.1%,FA,13,2019
57,Jonathan Williams,8,14,1.8,10,0,0,1,1,11,11.0,0,0,1,3.5,3.5,0.0%,FA,13,2019
58,Dare Ogunbowale,1,0,0.0,0,0,0,2,2,12,6.0,0,0,1,3.2,3.2,0.2%,HOU,13,2019
59,Gus Edwards,6,15,2.5,4,0,0,1,1,7,7.0,0,0,1,3.2,3.2,78.0%,LAC,13,2019
60,Carlos Hyde,10,17,1.7,4,0,0,1,1,5,5.0,0,0,1,3.2,3.2,0.0%,FA,13,2019
61,Malcolm Brown,6,30,5.0,12,0,0,0,1,0,0.0,0,0,1,3.0,3.0,0.0%,FA,13,2019
62,Travis Homer,1,29,29.0,29,1,0,0,0,0,0.0,0,0,1,2.9,2.9,0.0%,CHI,13,2019
63,Kenjon Barner,0,0,0.0,0,0,0,2,2,6,3.0,0,0,1,2.6,2.6,0.0%,FA,13,2019
64,Tevin Coleman,5,6,1.2,2,0,0,1,1,9,9.0,0,0,1,2.5,2.5,0.0%,FA,13,2019
65,Giovani Bernard,1,4,4.0,4,0,0,1,2,8,8.0,0,0,1,2.2,2.2,0.0%,FA,13,2019
66,Dion Lewis,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,2.0%,FA,13,2019
67,Ty Montgomery II,1,7,7.0,7,0,0,1,1,1,1.0,0,0,1,1.8,1.8,0.0%,FA,13,2019
68,Jalen Richard,1,2,2.0,2,0,0,1,2,6,6.0,0,0,1,1.8,1.8,1.0%,FA,13,2019
69,Anthony Sherman,1,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.0%,FA,13,2019
70,Jeff Wilson Jr.,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.1%,MIA,13,2019
71,Darrell Henderson Jr.,4,17,4.3,13,0,0,0,0,0,0.0,0,0,1,1.7,1.7,5.0%,FA,13,2019
72,Rex Burkhead,3,15,5.0,10,0,0,0,1,0,0.0,0,0,1,1.5,1.5,10.0%,FA,13,2019
73,Patrick Ricard,0,0,0.0,0,0,0,1,2,2,2.0,0,0,1,1.2,1.2,0.1%,BAL,13,2019
74,Kerrith Whyte Jr.,3,10,3.3,5,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,FA,13,2019
75,Jay Ajayi,2,9,4.5,8,0,0,0,0,0,0.0,0,0,1,0.9,0.9,7.0%,FA,13,2019
76,Ronald Jones II,6,8,1.3,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,13,2019
77,Tony Pollard,3,7,2.3,4,0,0,0,1,0,0.0,0,0,1,0.7,0.7,90.8%,TEN,13,2019
78,Keith Smith,2,4,2.0,3,0,0,0,1,0,0.0,0,0,1,0.4,0.4,0.0%,FA,13,2019
79,Javorius Allen,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.1%,FA,13,2019
80,Justice Hill,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,3.1%,BAL,13,2019
81,Latavius Murray,4,2,0.5,1,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,13,2019
82,Elijhaa Penny,2,2,1.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.0%,FA,13,2019
83,T.J. Logan,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,13,2019
84,Alex Armah Jr.,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,13,2019
85,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,13,2019
86,Andrew Beck,0,0,0.0,0,0,0,1,1,11,11.0,0,0,1,0.0,0.0,0.0%,GB,13,2019
87,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
88,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
89,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,13,2019
90,Devine Ozigbo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
91,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
92,Kyle Juszczyk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,SF,13,2019
93,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
94,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
95,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
96,Cordarrelle Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.7%,PIT,13,2019
97,Trey Edmunds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
98,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
99,Brandin Bryant,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
100,De'Lance Turner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,13,2019
101,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
102,Ryquell Armstead,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.2%,FA,13,2019
103,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,13,2019
104,Qadree Ollison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
105,Kalen Ballage,3,0,0.0,1,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
106,Boston Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,13,2019
107,Chase Edmonds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,TB,13,2019
108,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
109,Reggie Bonnafon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
110,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,13,2019
111,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
112,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
113,Devontae Booker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
114,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,LV,13,2019
115,Danny Vitale,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
116,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
117,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2019
118,Mike Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,13,2019
119,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,13,2019
120,Troymaine Pope,0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,-2.0,-2.0,0.0%,FA,13,2019
