Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
18,Jordan Wilkins,9,84,9.3,38,1,1,0,0,0,0.0,0,0,1,14.4,14.4,0.0%,FA,16,2019
19,Justice Hill,3,19,6.3,18,0,1,3,4,32,10.7,0,0,1,14.1,14.1,3.1%,BAL,16,2019
20,Nyheim Hines,1,4,4.0,4,0,0,1,1,2,2.0,0,0,1,13.6,13.6,0.3%,CLE,16,2019
21,Leonard Fournette,15,71,4.7,23,1,0,3,6,34,11.3,0,0,1,13.5,13.5,2.1%,FA,16,2019
22,Adrian Peterson,15,36,2.4,17,0,1,2,2,19,9.5,0,0,1,13.5,13.5,2.4%,FA,16,2019
23,Le'Veon Bell,25,72,2.9,11,0,0,4,4,21,5.3,0,0,1,13.3,13.3,0.2%,FA,16,2019
24,Myles Gaskin,16,55,3.4,15,0,1,1,3,3,3.0,0,0,1,12.8,12.8,0.0%,MIN,16,2019
25,Austin Ekeler,4,11,2.8,5,0,0,5,6,58,11.6,0,0,1,11.9,11.9,87.4%,WAS,16,2019
26,Ameer Abdullah,4,27,6.8,14,0,0,6,7,31,5.2,0,0,1,11.8,11.8,0.4%,LV,16,2019
27,Royce Freeman,9,28,3.1,9,0,1,2,2,9,4.5,0,0,1,11.7,11.7,0.2%,FA,16,2019
28,Raheem Mostert,11,53,4.8,16,0,1,0,1,0,0.0,0,0,1,11.3,11.3,92.7%,MIA,16,2019
29,Sony Michel,21,96,4.6,25,1,0,1,2,5,5.0,0,0,1,11.1,11.1,0.0%,FA,16,2019
30,Carlos Hyde,17,27,1.6,6,0,1,1,1,10,10.0,0,0,1,10.7,10.7,0.0%,FA,16,2019
31,Travis Homer,5,16,3.2,17,0,0,6,8,26,4.3,0,0,1,10.2,10.2,0.0%,CHI,16,2019
32,Dion Lewis,15,69,4.6,17,0,0,1,2,19,19.0,0,0,1,9.8,9.8,2.0%,FA,16,2019
33,Joe Mixon,21,50,2.4,9,0,0,2,2,23,11.5,0,0,1,9.3,9.3,99.1%,HOU,16,2019
34,Chris Thompson,8,34,4.3,11,0,0,4,4,18,4.5,0,0,1,9.2,9.2,0.0%,FA,16,2019
35,Gus Edwards,12,66,5.5,10,0,0,1,1,7,7.0,0,0,1,8.3,8.3,78.0%,LAC,16,2019
36,Kareem Hunt,2,8,4.0,6,0,0,4,4,33,8.3,0,0,1,8.1,8.1,0.2%,FA,16,2019
37,Boston Scott,3,12,4.0,5,0,0,6,6,7,1.2,0,0,1,7.9,7.9,0.0%,PIT,16,2019
38,Jaylen Samuels,3,7,2.3,6,0,0,4,6,32,8.0,0,0,1,7.9,7.9,0.0%,FA,16,2019
39,Jamaal Williams,6,33,5.5,8,0,0,2,2,19,9.5,0,0,1,7.2,7.2,5.0%,NO,16,2019
40,Chris Carson,8,40,5.0,16,0,0,1,1,20,20.0,0,0,1,7.0,7.0,0.3%,FA,16,2019
41,James White,3,5,1.7,4,0,0,4,5,24,6.0,0,0,1,6.9,6.9,0.1%,FA,16,2019
42,David Montgomery,13,57,4.4,16,0,0,1,1,2,2.0,0,0,1,6.9,6.9,95.7%,DET,16,2019
43,Jalen Richard,5,11,2.2,5,0,0,4,4,18,4.5,0,0,1,6.9,6.9,1.0%,FA,16,2019
44,Brian Hill,7,66,9.4,18,0,0,0,0,0,0.0,0,0,1,6.6,6.6,0.0%,FA,16,2019
45,Dare Ogunbowale,0,0,0.0,0,0,0,3,5,34,11.3,0,0,1,6.4,6.4,0.2%,HOU,16,2019
46,Qadree Ollison,1,3,3.0,3,0,1,0,0,0,0.0,0,0,1,6.3,6.3,0.0%,FA,16,2019
47,Tarik Cohen,2,8,4.0,6,0,0,3,4,25,8.3,0,0,1,6.3,6.3,0.0%,FA,16,2019
48,Devin Singletary,15,46,3.1,12,0,0,1,1,2,2.0,0,0,1,5.8,5.8,87.8%,NYG,16,2019
49,Spencer Ware,5,14,2.8,5,0,0,2,3,22,11.0,0,0,1,5.6,5.6,0.0%,FA,16,2019
50,Kerryon Johnson,10,42,4.2,8,0,0,1,1,1,1.0,0,0,1,5.3,5.3,0.0%,FA,16,2019
51,Latavius Murray,7,14,2.0,5,0,0,2,3,11,5.5,0,0,1,4.5,4.5,0.0%,FA,16,2019
52,Nick Chubb,15,45,3.0,12,0,0,0,1,0,0.0,0,0,1,4.5,4.5,83.5%,CLE,16,2019
53,Mike Boone,11,28,2.5,7,0,0,1,1,5,5.0,0,0,1,4.3,4.3,0.0%,CAR,16,2019
54,Giovani Bernard,2,3,1.5,3,0,0,2,3,12,6.0,0,0,1,3.5,3.5,0.0%,FA,16,2019
55,Bo Scarbrough,8,34,4.3,18,0,0,0,0,0,0.0,0,0,1,3.4,3.4,0.0%,FA,16,2019
56,Tevin Coleman,5,33,6.6,12,0,0,0,0,0,0.0,0,0,1,3.3,3.3,0.0%,FA,16,2019
57,Kyle Juszczyk,0,0,0.0,0,0,0,1,2,23,23.0,0,0,1,3.3,3.3,0.6%,SF,16,2019
58,C.J. Ham,0,0,0.0,0,0,0,2,4,12,6.0,0,0,1,3.2,3.2,0.1%,MIN,16,2019
59,James Conner,6,32,5.3,15,0,0,0,0,0,0.0,0,0,1,3.2,3.2,94.4%,ARI,16,2019
60,Patrick Laird,8,17,2.1,7,0,0,1,1,1,1.0,0,0,1,2.8,2.8,0.0%,FA,16,2019
61,Dalyn Dawkins,9,24,2.7,14,0,0,0,1,0,0.0,0,0,1,2.4,2.4,0.1%,FA,16,2019
62,Keith Smith,0,0,0.0,0,0,0,1,1,13,13.0,0,0,1,2.3,2.3,0.0%,FA,16,2019
63,Kerrith Whyte Jr.,6,22,3.7,7,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.0%,FA,16,2019
64,Ty Johnson,3,20,6.7,8,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.9%,BUF,16,2019
65,Bilal Powell,1,3,3.0,3,0,0,1,2,5,5.0,0,0,1,1.8,1.8,0.0%,FA,16,2019
66,Ty Montgomery II,2,7,3.5,7,0,0,1,1,1,1.0,0,0,1,1.8,1.8,0.0%,FA,16,2019
67,David Johnson,2,3,1.5,2,0,0,1,1,4,4.0,0,0,1,1.7,1.7,0.0%,FA,16,2019
68,Tyler Ervin,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,FA,16,2019
69,C.J. Prosise,4,14,3.5,9,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,FA,16,2019
70,Benny Snell Jr.,7,14,2.0,6,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,FA,16,2019
71,Darwin Thompson,5,14,2.8,8,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,FA,16,2019
72,Dontrell Hilliard,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.0%,FA,16,2019
73,Devontae Booker,0,0,0.0,0,0,0,1,2,2,2.0,0,0,1,1.2,1.2,0.0%,FA,16,2019
74,Reggie Bonnafon,2,12,6.0,7,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,16,2019
75,Darrell Henderson Jr.,2,7,3.5,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,5.0%,FA,16,2019
76,De'Lance Turner,4,6,1.5,5,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.1%,FA,16,2019
77,Duke Johnson Jr.,2,4,2.0,6,0,0,1,4,12,12.0,0,1,1,0.6,0.6,0.0%,FA,16,2019
78,Ryquell Armstead,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.2%,FA,16,2019
79,Khari Blasingame,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,16,2019
80,Andrew Beck,1,3,3.0,3,0,0,1,1,1,1.0,0,0,1,0.0,0.0,0.0%,GB,16,2019
81,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
82,Devine Ozigbo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
83,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,16,2019
84,Nick Bellore,0,0,0.0,0,0,0,1,1,3,3.0,1,0,1,0.0,0.0,7.0%,WAS,16,2019
85,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
86,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
87,Kenjon Barner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
88,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
89,Zach Line,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
90,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
91,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
92,Cordarrelle Patterson,1,16,16.0,16,0,0,1,1,5,5.0,0,0,1,0.0,0.0,1.7%,PIT,16,2019
93,Frank Gore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,12.1%,FA,16,2019
94,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
95,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
96,Matt Breida,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
97,J.P. Holtz,0,0,0.0,0,0,0,1,1,13,13.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
98,J.D. McKissic,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
99,Troymaine Pope,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
100,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
101,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,16,2019
102,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,16,2019
103,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIA,16,2019
104,Trey Edmunds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
105,Chase Edmonds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,TB,16,2019
106,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
107,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
108,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
109,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
110,Danny Vitale,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
111,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
112,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
113,Wendell Smallwood,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
114,Jonathan Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
115,Rod Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2019
116,Javorius Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,16,2019
117,Mike Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,16,2019
118,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,16,2019
119,Malcolm Brown,1,-1,-1.0,0,0,0,0,1,0,0.0,0,0,1,-0.1,-0.1,0.0%,FA,16,2019
120,Peyton Barber,5,13,2.6,7,0,0,0,0,0,0.0,0,1,1,-0.7,-0.7,1.0%,FA,16,2019
121,Tony Pollard,2,0,0.0,1,0,0,0,0,0,0.0,0,1,1,-2.0,-2.0,90.8%,TEN,16,2019
