Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT.1,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Lamar Jackson,27,41,65.9,266,6.5,3,2,3,21,120,0,0,1,32.6,32.6,99.9%,BAL,9,2021
2,Justin Herbert,32,38,84.2,356,9.4,2,0,0,5,14,1,0,1,31.6,31.6,65.1%,LAC,9,2021
3,Matt Ryan,23,30,76.7,343,11.4,2,0,2,5,8,1,0,1,28.5,28.5,0.1%,FA,9,2021
4,Josh Johnson,27,41,65.9,317,7.7,3,1,2,4,18,0,0,1,25.5,25.5,0.1%,BAL,9,2021
5,Carson Wentz,22,30,73.3,272,9.1,3,0,1,4,13,0,0,1,24.2,24.2,0.2%,KC,9,2021
6,Teddy Bridgewater,19,28,67.9,249,8.9,1,0,4,3,-1,1,0,1,21.9,21.9,0.0%,FA,9,2021
7,Kirk Cousins,17,28,60.7,187,6.7,2,0,0,1,1,1,0,1,21.6,21.6,64.2%,ATL,9,2021
8,Jimmy Garoppolo,28,40,70.0,326,8.2,2,1,5,1,3,0,0,1,20.3,20.3,0.1%,LAR,9,2021
9,Dak Prescott,19,39,48.7,232,5.9,2,1,2,2,16,0,0,1,19.9,19.9,96.3%,DAL,9,2021
10,Justin Fields,17,29,58.6,291,10.0,1,1,3,8,45,0,0,1,19.1,19.1,6.0%,PIT,9,2021
11,Jalen Hurts,11,17,64.7,162,9.5,1,0,1,10,62,0,0,1,16.7,16.7,99.9%,PHI,9,2021
12,Baker Mayfield,14,21,66.7,218,10.4,2,0,2,0,0,0,0,1,16.7,16.7,31.7%,TB,9,2021
13,Colt McCoy,22,26,84.6,249,9.6,1,0,2,7,23,0,0,1,16.3,16.3,0.0%,FA,9,2021
14,Ben Roethlisberger,21,30,70.0,205,6.8,2,0,4,2,0,0,0,1,16.2,16.2,13.6%,FA,9,2021
15,Trevor Siemian,25,41,61.0,249,6.1,2,0,1,0,0,0,1,1,16.0,16.0,0.0%,FA,9,2021
16,Matthew Stafford,31,48,64.6,294,6.1,1,2,5,2,13,0,0,1,15.1,15.1,49.9%,LAR,9,2021
17,Ryan Tannehill,19,27,70.4,143,5.3,1,1,3,2,3,1,0,1,15.0,15.0,0.1%,FA,9,2021
18,Jordan Love,19,34,55.9,190,5.6,1,1,1,5,23,0,0,1,12.9,12.9,95.3%,GB,9,2021
19,Derek Carr,30,46,65.2,296,6.4,1,2,1,2,5,0,1,1,12.3,12.3,7.1%,NO,9,2021
20,Josh Allen,31,47,66.0,264,5.6,0,2,4,5,50,0,1,1,11.6,11.6,100.0%,BUF,9,2021
21,Jacoby Brissett,26,43,60.5,244,5.7,1,2,4,1,7,0,1,1,10.5,10.5,0.9%,NE,9,2021
22,Patrick Mahomes II,20,37,54.1,166,4.5,1,0,1,2,-2,0,0,1,10.4,10.4,99.9%,KC,9,2021
23,Joe Burrow,28,40,70.0,282,7.1,0,2,5,2,1,0,0,1,9.4,9.4,98.2%,CIN,9,2021
24,Tyrod Taylor,24,43,55.8,240,5.6,0,3,5,3,23,0,0,1,8.9,8.9,0.2%,NYJ,9,2021
25,Daniel Jones,15,20,75.0,110,5.5,1,0,2,4,17,0,1,1,8.1,8.1,7.4%,NYG,9,2021
26,Mike White,7,11,63.6,95,8.6,1,0,0,0,0,0,0,1,7.8,7.8,0.1%,BUF,9,2021
27,Mac Jones,12,18,66.7,139,7.7,1,1,2,2,4,0,1,1,7.0,7.0,0.1%,JAC,9,2021
28,Trevor Lawrence,15,26,57.7,118,4.5,0,0,2,3,4,0,0,1,5.1,5.1,66.9%,JAC,9,2021
29,Sam Darnold,16,33,48.5,172,5.2,0,3,1,3,9,0,0,1,4.8,4.8,6.3%,MIN,9,2021
30,Taysom Hill,2,2,100.0,33,16.5,0,0,0,1,4,0,0,1,1.7,1.7,45.9%,NO,9,2021
31,C.J. Beathard,2,2,100.0,33,16.5,0,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,9,2021
32,Marcus Mariota,0,0,0.0,0,0.0,0,0,0,1,6,0,0,1,0.6,0.6,0.1%,WAS,9,2021
33,Feleipe Franks,0,0,0.0,0,0.0,0,0,0,2,3,0,0,1,0.3,0.3,0.0%,CAR,9,2021
34,Chris Streveler,0,0,0.0,0,0.0,0,0,0,1,2,0,0,1,0.2,0.2,0.0%,FA,9,2021
35,Brandon Allen,1,2,50.0,6,3.0,0,0,0,1,0,0,0,1,0.2,0.2,0.0%,SF,9,2021
36,Sam Ehlinger,0,0,0.0,0,0.0,0,0,0,1,1,0,0,1,0.1,0.1,0.0%,IND,9,2021
37,Logan Woodside,0,0,0.0,0,0.0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%,CIN,9,2021
38,Brian Hoyer,0,0,0.0,0,0.0,0,0,0,3,-3,0,0,1,-0.3,-0.3,0.0%,FA,9,2021
