Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Roquan Smith,10,6,2.0,0,0,0,0,0,1,32.5,32.5,88.7%,BAL,13,2019
2,Devin White,5,2,0.0,2,1,0,1,1,1,29.5,29.5,7.4%,PHI,13,2019
3,Shaquille Leonard,5,7,2.0,0,0,0,0,0,1,23.3,23.3,0.2%,FA,13,2019
4,Donald Payne,6,7,1.0,0,0,0,0,0,1,20.8,20.8,0.0%,FA,13,2019
5,Kamalei Correa,5,0,1.0,0,0,0,1,0,1,20.5,20.5,0.0%,FA,13,2019
6,Anthony Walker Jr.,8,3,0.5,0,0,1,0,0,1,20.3,20.3,0.4%,MIA,13,2019
7,Bud Dupree,4,2,1.5,1,0,1,0,0,1,19.0,19.0,0.1%,LAC,13,2019
8,Nate Orchard,3,1,1.0,0,0,0,1,0,1,18.3,18.3,0.0%,FA,13,2019
9,Sean Lee,9,3,0.0,0,0,0,0,0,1,18.3,18.3,0.0%,FA,13,2019
10,Shaquil Barrett,2,1,2.0,0,0,1,0,0,1,18.3,18.3,0.4%,FA,13,2019
11,Drue Tranquill,7,0,0.0,0,0,0,0,0,1,18.0,18.0,7.7%,KC,13,2019
12,Sam Eguavoen,4,0,1.0,0,0,0,0,0,1,17.5,17.5,0.0%,NYJ,13,2019
13,Fred Warner,8,3,0.0,2,0,0,0,0,1,17.3,17.3,85.1%,SF,13,2019
14,Cory Littleton,6,2,1.0,0,0,0,0,0,1,17.0,17.0,0.0%,FA,13,2019
15,Craig Robertson,5,2,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,13,2019
16,Jaylon Smith,6,8,0.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,13,2019
17,Mack Wilson Sr.,6,2,0.0,0,0,1,0,0,1,14.5,14.5,3.3%,ARI,13,2019
18,Bobby Wagner,7,3,0.0,1,0,0,0,0,1,14.3,14.3,61.2%,WAS,13,2019
19,Alexander Johnson,3,6,0.0,0,0,0,0,0,1,14.0,14.0,0.0%,FA,13,2019
20,Deion Jones,7,2,0.0,1,0,0,0,0,1,13.5,13.5,0.1%,FA,13,2019
21,Anthony Barr,7,4,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,13,2019
22,Bobby Okereke,3,1,1.0,0,0,1,0,0,1,13.3,13.3,86.0%,NYG,13,2019
23,Dont'a Hightower,3,3,1.0,0,0,0,0,0,1,13.3,13.3,1.0%,FA,13,2019
24,Alec Ogletree,5,4,0.0,0,0,0,0,0,1,13.0,13.0,2.0%,FA,13,2019
25,Eric Kendricks,4,6,0.0,0,0,0,0,0,1,13.0,13.0,11.7%,DAL,13,2019
26,Nick Kwiatkoski,5,2,0.0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,13,2019
27,Demario Davis,6,2,0.0,0,0,0,0,0,1,13.0,13.0,10.9%,NO,13,2019
28,Blake Martinez,7,3,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,13,2019
29,Harold Landry III,3,2,1.0,0,0,0,0,0,1,12.5,12.5,12.1%,TEN,13,2019
30,Lavonte David,4,3,0.0,1,0,0,0,0,1,12.3,12.3,54.3%,TB,13,2019
31,Jayon Brown,5,4,0.0,1,0,0,0,0,1,12.0,12.0,2.0%,FA,13,2019
32,Todd Davis,4,6,0.0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,13,2019
33,James Burgess Jr.,7,2,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,13,2019
34,Denzel Perryman,3,1,0.0,1,1,0,0,0,1,11.8,11.8,3.9%,LAC,13,2019
35,Devin Bush Jr.,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.4%,CLE,13,2019
36,Jacob Martin,1,2,1.5,0,0,0,0,0,1,11.5,11.5,0.0%,CHI,13,2019
37,Kyle Van Noy,3,0,1.0,0,0,0,0,0,1,11.0,11.0,2.9%,BAL,13,2019
38,Dre Greenlaw,6,2,0.0,0,0,0,0,0,1,10.5,10.5,4.3%,SF,13,2019
39,K.J. Wright,3,6,0.0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,13,2019
40,Leon Jacobs,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,13,2019
41,Tremaine Edmunds,6,1,0.0,0,0,0,0,0,1,9.8,9.8,17.8%,CHI,13,2019
42,Kiko Alonso,3,0,0.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,13,2019
43,Zach Cunningham,3,4,0.5,0,0,0,0,0,1,9.5,9.5,0.1%,FA,13,2019
44,Sam Acho,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.0%,FA,13,2019
45,Josh Bynes,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,13,2019
46,Benardrick McKinney,3,4,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2019
47,Luke Kuechly,3,4,0.0,1,0,0,0,0,1,9.0,9.0,92.3%,FA,13,2019
48,Matt Milano,4,0,0.0,2,0,0,0,0,1,9.0,9.0,2.7%,BUF,13,2019
49,Eric Wilson,3,6,0.0,0,0,0,0,0,1,9.0,9.0,0.3%,GB,13,2019
50,Shaq Thompson,4,4,0.0,0,0,0,0,0,1,9.0,9.0,7.4%,CAR,13,2019
51,Markus Golden,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.1%,FA,13,2019
52,T.J. Watt,1,1,1.0,0,0,0,0,0,1,8.8,8.8,77.7%,PIT,13,2019
53,Ryan Anderson,2,4,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,13,2019
54,David Mayo,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,13,2019
55,Jarrad Davis,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,13,2019
56,Troy Reeder,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.4%,LAR,13,2019
