Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Fred Warner,11,0,1.0,0,0,1,0,0,1,27.0,27.0,85.1%,SF,12,2019
2,Cole Holcomb,7,6,1.0,0,0,1,0,0,1,25.5,25.5,1.7%,PIT,12,2019
3,Devin White,5,3,2.0,0,0,0,0,0,1,22.8,22.8,7.4%,PHI,12,2019
4,Mychal Kendricks,13,0,0.0,0,0,0,0,0,1,22.0,22.0,0.0%,FA,12,2019
5,Zach Cunningham,13,3,0.0,0,0,0,0,0,1,21.8,21.8,0.1%,FA,12,2019
6,Alexander Johnson,10,5,0.0,0,0,0,0,0,1,21.3,21.3,0.0%,FA,12,2019
7,Demario Davis,9,2,1.0,1,0,0,0,0,1,20.5,20.5,10.9%,NO,12,2019
8,Joe Schobert,2,2,0.0,4,2,0,0,0,1,20.5,20.5,0.0%,FA,12,2019
9,Jayon Brown,11,4,0.0,0,0,0,0,0,1,19.5,19.5,2.0%,FA,12,2019
10,Jarrad Davis,6,2,1.0,0,0,0,0,0,1,19.5,19.5,0.0%,FA,12,2019
11,Za'Darius Smith,5,1,1.5,0,0,0,0,0,1,19.3,19.3,0.8%,CLE,12,2019
12,James Burgess Jr.,6,3,0.0,1,0,0,1,0,1,19.3,19.3,0.0%,FA,12,2019
13,Todd Davis,9,4,0.0,0,0,0,0,0,1,19.0,19.0,0.0%,FA,12,2019
14,K.J. Wright,8,4,0.0,0,0,0,0,0,1,17.5,17.5,0.0%,FA,12,2019
15,Markus Golden,3,1,1.0,0,0,0,0,0,1,16.8,16.8,0.1%,FA,12,2019
16,Samson Ebukam,3,4,1.5,0,0,0,0,0,1,16.0,16.0,0.7%,IND,12,2019
17,Ryan Anderson,6,0,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,12,2019
18,Matt Milano,5,1,0.0,3,0,0,0,0,1,15.3,15.3,2.7%,BUF,12,2019
19,Jamie Collins Sr.,5,5,0.0,0,0,1,0,0,1,15.3,15.3,0.0%,FA,12,2019
20,Shaquil Barrett,2,2,1.0,0,0,1,0,0,1,15.0,15.0,0.4%,FA,12,2019
21,Bud Dupree,2,0,1.0,0,0,1,1,0,1,15.0,15.0,0.1%,LAC,12,2019
22,T.J. Watt,2,0,1.0,1,0,1,0,0,1,15.0,15.0,77.7%,PIT,12,2019
23,Lavonte David,6,2,0.0,1,0,0,0,0,1,14.5,14.5,54.3%,TB,12,2019
24,Blake Martinez,4,2,1.0,0,0,0,0,0,1,14.0,14.0,0.0%,FA,12,2019
25,De'Vondre Campbell Sr.,2,6,0.0,1,1,0,0,0,1,14.0,14.0,2.1%,SF,12,2019
26,Harold Landry III,4,1,1.0,0,0,0,0,0,1,13.3,13.3,12.1%,TEN,12,2019
27,Deion Jones,5,4,0.0,0,0,0,0,0,1,13.0,13.0,0.1%,FA,12,2019
28,Nate Gerry,1,5,0.5,1,0,0,1,0,1,12.8,12.8,0.0%,FA,12,2019
29,Benardrick McKinney,6,5,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,12,2019
30,Von Miller,2,1,1.0,0,0,0,0,0,1,12.8,12.8,0.8%,BUF,12,2019
31,Lorenzo Carter,2,2,1.0,1,0,0,0,0,1,12.5,12.5,0.2%,ATL,12,2019
32,Mark Barron,2,4,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,12,2019
33,Nigel Bradham,4,5,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,12,2019
34,Myles Jack,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.1%,FA,12,2019
35,David Mayo,4,3,0.0,1,0,0,0,0,1,12.3,12.3,0.0%,FA,12,2019
36,Jaylon Smith,6,2,0.0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,12,2019
37,Cory Littleton,4,8,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,12,2019
38,Khalil Mack,2,1,1.0,0,0,1,0,0,1,11.8,11.8,36.9%,LAC,12,2019
39,Shaquille Leonard,4,2,0.0,0,0,1,0,0,1,11.5,11.5,0.2%,FA,12,2019
40,Nicholas Morrow,5,5,0.0,0,0,0,0,0,1,11.3,11.3,4.0%,BUF,12,2019
41,Matt Judon,2,0,1.0,0,0,1,0,0,1,11.0,11.0,12.1%,ATL,12,2019
42,Devon Kennard,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,FA,12,2019
43,Jeremiah Attaochu,4,0,0.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,12,2019
44,Brennan Scarlett,5,1,0.0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,12,2019
45,Nick Kwiatkoski,4,1,0.0,1,0,0,0,0,1,10.8,10.8,0.0%,FA,12,2019
46,Shaun Dion Hamilton,3,3,1.0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,12,2019
47,Dre Greenlaw,6,2,0.0,0,0,0,0,0,1,10.5,10.5,4.3%,SF,12,2019
48,Quincy Williams,4,2,0.0,0,0,0,0,0,1,10.0,10.0,41.0%,NYJ,12,2019
49,Tahir Whitehead,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,12,2019
50,Luke Kuechly,3,3,0.0,2,0,0,0,0,1,9.8,9.8,92.3%,FA,12,2019
51,Dont'a Hightower,5,1,0.0,1,0,0,0,0,1,9.8,9.8,1.0%,FA,12,2019
52,Anthony Walker Jr.,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.4%,MIA,12,2019
53,Neville Hewitt,4,3,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,HOU,12,2019
54,Germaine Pratt,6,1,0.0,0,0,0,0,0,1,9.8,9.8,5.1%,CIN,12,2019
55,Robert Quinn,1,0,1.0,0,0,1,0,0,1,9.5,9.5,2.0%,FA,12,2019
56,Rashaan Evans,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,FA,12,2019
57,Kyle Van Noy,4,1,0.0,0,0,0,0,0,1,9.3,9.3,2.9%,BAL,12,2019
58,Devin Bush Jr.,3,1,0.0,0,0,1,0,0,1,9.3,9.3,0.4%,CLE,12,2019
59,Sean Lee,4,2,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,12,2019
60,Bobby Wagner,4,4,0.0,0,0,0,0,0,1,9.0,9.0,61.2%,WAS,12,2019
