Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,De'Vondre Campbell Sr.,7,10,0.0,0,0,2,0,0,1,31.0,31.0,2.1%,SF,4,2019
2,Kyle Van Noy,6,2,2.0,0,0,2,0,0,1,29.0,29.0,2.9%,BAL,4,2019
3,Joe Schobert,9,7,1.0,0,0,0,0,0,1,27.8,27.8,0.0%,FA,4,2019
4,Nick Kwiatkoski,8,1,1.0,0,0,1,0,0,1,25.8,25.8,0.0%,FA,4,2019
5,Jordan Hicks,8,4,0.5,0,0,2,0,0,1,25.0,25.0,9.4%,CLE,4,2019
6,Terrell Suggs,5,3,1.5,0,0,1,0,0,1,24.8,24.8,0.0%,FA,4,2019
7,Devin Bush Jr.,6,3,1.0,1,0,0,0,0,1,24.3,24.3,0.4%,CLE,4,2019
8,Mark Barron,8,3,0.0,1,1,0,0,0,1,23.3,23.3,0.0%,FA,4,2019
9,Nick Vigil,8,3,0.0,0,0,1,0,0,1,23.3,23.3,0.0%,DAL,4,2019
10,Shaq Thompson,7,5,1.0,1,0,0,0,0,1,22.3,22.3,7.4%,CAR,4,2019
11,Mychal Kendricks,5,1,2.0,0,0,0,0,0,1,21.3,21.3,0.0%,FA,4,2019
12,Shaquil Barrett,3,1,1.0,2,1,1,0,0,1,21.3,21.3,0.4%,FA,4,2019
13,Jaylon Smith,7,2,1.0,0,0,0,0,0,1,21.0,21.0,0.0%,FA,4,2019
14,Von Miller,4,2,2.0,0,0,0,0,0,1,20.5,20.5,0.8%,BUF,4,2019
15,Tremaine Edmunds,7,4,0.0,1,0,0,0,0,1,20.0,20.0,17.8%,CHI,4,2019
16,Robert Quinn,3,0,2.0,1,0,0,0,0,1,19.0,19.0,2.0%,FA,4,2019
17,Ryan Connelly,3,2,1.0,1,1,0,0,0,1,19.0,19.0,0.0%,FA,4,2019
18,Zach Cunningham,8,6,0.0,0,0,0,0,0,1,19.0,19.0,0.1%,FA,4,2019
19,Bradley Chubb,4,3,1.0,0,0,1,0,0,1,18.8,18.8,3.8%,MIA,4,2019
20,Blake Martinez,10,5,0.0,0,0,0,0,0,1,18.8,18.8,0.0%,FA,4,2019
21,Benardrick McKinney,5,7,0.0,1,0,0,1,0,1,18.3,18.3,0.0%,FA,4,2019
22,Jamie Collins Sr.,3,1,1.0,1,1,0,0,0,1,18.3,18.3,0.0%,FA,4,2019
23,Harold Landry III,3,1,2.0,0,0,0,0,0,1,18.3,18.3,12.1%,TEN,4,2019
24,Kevin Minter,5,4,0.0,1,0,0,0,0,1,17.0,17.0,0.0%,FA,4,2019
25,Bud Dupree,5,1,1.0,0,0,1,0,0,1,16.3,16.3,0.1%,LAC,4,2019
26,Anthony Walker Jr.,7,2,1.0,0,0,0,0,0,1,16.0,16.0,0.4%,MIA,4,2019
27,Clay Matthews,4,1,1.0,0,0,0,0,0,1,15.8,15.8,0.0%,FA,4,2019
28,Leighton Vander Esch,10,1,0.0,0,0,0,0,0,1,15.8,15.8,1.1%,FA,4,2019
29,Jayon Brown,3,4,1.0,1,0,0,0,0,1,15.5,15.5,2.0%,FA,4,2019
30,John Simon,5,0,1.0,1,0,0,0,0,1,15.5,15.5,0.0%,FA,4,2019
31,Nigel Bradham,4,2,0.0,2,1,0,0,0,1,15.5,15.5,0.0%,FA,4,2019
32,T.J. Watt,1,1,1.5,0,0,0,1,0,1,14.8,14.8,77.7%,PIT,4,2019
33,Lavonte David,4,3,0.0,1,1,0,0,0,1,14.8,14.8,54.3%,TB,4,2019
34,Todd Davis,7,5,0.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,4,2019
35,Nicholas Morrow,6,1,0.0,1,0,0,0,0,1,13.8,13.8,4.0%,BUF,4,2019
36,Damien Wilson,7,1,0.0,0,0,0,0,0,1,13.8,13.8,0.1%,FA,4,2019
37,Eric Kendricks,7,4,0.0,0,0,0,0,0,1,13.5,13.5,11.7%,DAL,4,2019
38,Rashaan Evans,5,5,0.5,0,0,0,0,0,1,13.3,13.3,0.1%,FA,4,2019
39,Bobby Wagner,6,5,0.0,0,0,0,0,0,1,12.8,12.8,61.2%,WAS,4,2019
40,Bobby Okereke,6,1,0.0,0,0,0,0,0,1,12.3,12.3,86.0%,NYG,4,2019
41,Khalil Mack,1,1,1.5,0,0,1,0,0,1,12.3,12.3,36.9%,LAC,4,2019
42,David Mayo,5,3,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,4,2019
43,Jon Bostic,5,6,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,4,2019
44,Tahir Whitehead,7,2,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,4,2019
45,A.J. Klein,3,4,0.0,0,0,1,0,0,1,11.5,11.5,0.0%,FA,4,2019
46,Raekwon McMillan,4,4,0.0,0,0,0,0,0,1,11.5,11.5,0.1%,NE,4,2019
47,Demario Davis,6,3,0.0,0,0,0,0,0,1,11.3,11.3,10.9%,NO,4,2019
48,Brennan Scarlett,1,1,1.0,0,0,1,0,0,1,10.3,10.3,0.0%,FA,4,2019
49,Whitney Mercilus,1,1,1.0,0,0,1,0,0,1,10.3,10.3,0.2%,FA,4,2019
50,Jermaine Carter Jr.,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,4,2019
51,Malik Reed,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,4,2019
52,E.J. Speed,3,3,0.0,0,0,0,0,0,1,9.3,9.3,37.0%,IND,4,2019
53,Preston Brown,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,4,2019
54,Quincy Williams,4,4,0.0,0,0,0,0,0,1,9.0,9.0,41.0%,NYJ,4,2019
55,Mack Wilson Sr.,3,4,0.0,1,0,0,0,0,1,9.0,9.0,3.3%,ARI,4,2019
56,Danny Trevathan,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,4,2019
57,Matt Milano,4,2,0.0,1,0,0,0,0,1,9.0,9.0,2.7%,BUF,4,2019
58,Jarrad Davis,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,4,2019
59,Anthony Hitchens,3,3,0.0,1,0,0,0,0,1,8.3,8.3,1.0%,FA,4,2019
60,Cory Littleton,3,5,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,4,2019
61,Patrick Onwuasor,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,4,2019
62,Jerome Baker,5,1,0.0,0,0,0,0,0,1,8.3,8.3,2.8%,SEA,4,2019
63,Luke Kuechly,3,5,0.0,0,0,0,0,0,1,8.3,8.3,92.3%,FA,4,2019
64,Deion Jones,3,5,0.0,0,0,0,0,0,1,8.3,8.3,0.1%,FA,4,2019
65,Tyus Bowser,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,SEA,4,2019
66,Kenny Young,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,4,2019
67,Wesley Woodyard,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,4,2019
68,Cole Holcomb,1,3,0.0,0,0,1,0,0,1,7.8,7.8,1.7%,PIT,4,2019
69,Justin Hollins,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,4,2019
70,Uchenna Nwosu,3,0,0.0,0,0,0,0,0,1,7.0,7.0,3.4%,SEA,4,2019
71,Shaun Dion Hamilton,2,0,0.0,0,0,1,0,0,1,7.0,7.0,0.0%,FA,4,2019
72,Pernell McPhee,2,0,0.0,1,0,0,0,0,1,7.0,7.0,0.0%,FA,4,2019
73,Denzel Perryman,3,0,0.0,0,0,0,0,0,1,7.0,7.0,3.9%,LAC,4,2019
74,Myles Jack,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.1%,FA,4,2019
75,Zach Brown,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,4,2019
76,Ben Gedeon,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,4,2019
77,K.J. Wright,2,5,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,4,2019
78,Vic Beasley Jr.,1,3,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,4,2019
79,Takk McKinley,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,NYJ,4,2019
80,Matt Judon,3,2,0.0,0,0,0,0,0,1,6.0,6.0,12.1%,ATL,4,2019
81,Lorenzo Alexander,3,2,0.0,0,0,0,0,0,1,6.0,6.0,3.0%,FA,4,2019
82,Kevin Pierre-Louis,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,4,2019
83,Thomas Davis Sr.,1,3,0.5,0,0,0,0,0,1,5.8,5.8,0.0%,FA,4,2019
84,Oshane Ximines,0,3,0.5,1,0,0,0,0,1,5.8,5.8,0.0%,NE,4,2019
85,Devon Kennard,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,4,2019
86,Sean Lee,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,4,2019
87,Ja'Whaun Bentley,3,0,0.0,0,0,0,0,0,1,4.5,4.5,6.5%,NE,4,2019
88,Jalen Reeves-Maybin,0,0,0.0,0,0,0,1,0,1,4.0,4.0,20.6%,DET,4,2019
89,Troy Reeder,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.4%,LAR,4,2019
90,Reggie Gilbert,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,FA,4,2019
91,Markus Golden,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.1%,FA,4,2019
92,B.J. Goodson,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.1%,FA,4,2019
93,Joe Thomas,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,FA,4,2019
94,Anthony Barr,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,4,2019
95,Drue Tranquill,2,0,0.0,0,0,0,0,0,1,3.0,3.0,7.7%,KC,4,2019
96,Samson Ebukam,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.7%,IND,4,2019
97,Dylan Cole,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2019
98,Ryan Anderson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2019
99,Germaine Pratt,1,1,0.0,0,0,0,0,0,1,2.3,2.3,5.1%,CIN,4,2019
100,Corey Nelson,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2019
101,LaRoy Reynolds,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2019
102,Christian Jones,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2019
103,Preston Smith,1,1,0.0,0,0,0,0,0,1,2.3,2.3,1.4%,GB,4,2019
104,Kamalei Correa,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2019
105,Cameron Wake,0,0,0.0,1,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2019
106,Darron Lee,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2019
107,Lorenzo Carter,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,ATL,4,2019
108,Reggie Ragland,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2019
