Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cory Littleton,8,6,0.0,2,1,1,1,0,1,32.5,32.5,0.0%,FA,1,2019
2,C.J. Mosley,4,2,0.0,2,1,0,1,1,1,25.5,25.5,42.0%,NYJ,1,2019
3,Devon Kennard,4,0,3.0,0,0,0,0,0,1,25.5,25.5,0.0%,FA,1,2019
4,Terrell Suggs,5,0,2.0,0,0,1,0,0,1,24.5,24.5,0.0%,FA,1,2019
5,Leighton Vander Esch,9,1,0.5,1,0,1,0,0,1,21.8,21.8,1.1%,FA,1,2019
6,Jordan Hicks,7,7,0.0,0,0,0,0,0,1,20.8,20.8,9.4%,CLE,1,2019
7,Whitney Mercilus,4,1,1.0,1,1,0,0,0,1,19.8,19.8,0.2%,FA,1,2019
8,Leonard Floyd,4,0,2.0,0,0,0,0,0,1,19.0,19.0,2.1%,SF,1,2019
9,Cameron Wake,2,1,2.5,0,0,0,0,0,1,18.8,18.8,0.0%,FA,1,2019
10,Fred Warner,7,2,0.0,1,0,1,0,0,1,17.5,17.5,85.1%,SF,1,2019
11,Neville Hewitt,4,3,0.0,1,1,0,0,0,1,17.3,17.3,0.0%,HOU,1,2019
12,Christian Jones,5,0,1.0,2,0,0,0,0,1,17.0,17.0,0.0%,FA,1,2019
13,Chandler Jones,3,0,1.0,0,0,1,1,0,1,16.5,16.5,0.1%,FA,1,2019
14,Patrick Onwuasor,5,1,1.0,1,0,0,0,0,1,16.3,16.3,0.0%,FA,1,2019
15,Bobby Wagner,7,1,0.0,0,0,0,0,0,1,16.3,16.3,61.2%,WAS,1,2019
16,Cole Holcomb,7,1,0.0,0,0,0,0,0,1,16.3,16.3,1.7%,PIT,1,2019
17,Josey Jewell,7,7,0.0,0,0,0,0,0,1,15.8,15.8,4.9%,CAR,1,2019
18,Thomas Davis Sr.,7,7,0.0,0,0,0,0,0,1,15.8,15.8,0.0%,FA,1,2019
19,Blake Martinez,5,2,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,1,2019
20,Anthony Barr,6,0,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,1,2019
21,Preston Smith,2,3,1.5,1,0,0,0,0,1,15.3,15.3,1.4%,GB,1,2019
22,Kyzir White,8,1,0.0,0,0,0,0,0,1,15.3,15.3,18.1%,ARI,1,2019
23,Bud Dupree,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.1%,LAC,1,2019
24,Benardrick McKinney,4,2,0.0,0,0,1,0,0,1,14.0,14.0,0.0%,FA,1,2019
25,Christian Kirksey,5,2,0.0,0,0,0,0,0,1,14.0,14.0,0.1%,FA,1,2019
26,Alex Anzalone,5,0,1.0,0,0,0,0,0,1,14.0,14.0,24.8%,DET,1,2019
27,Khalil Mack,5,0,0.0,0,0,1,0,0,1,14.0,14.0,36.9%,LAC,1,2019
28,Matt Milano,6,3,0.0,0,0,0,0,0,1,13.8,13.8,2.7%,BUF,1,2019
29,Shaq Thompson,7,2,0.0,1,0,0,0,0,1,13.5,13.5,7.4%,CAR,1,2019
30,Devin Bush Jr.,7,4,0.0,0,0,0,0,0,1,13.5,13.5,0.4%,CLE,1,2019
31,Matt Judon,3,0,1.0,0,0,0,0,0,1,13.5,13.5,12.1%,ATL,1,2019
32,Mychal Kendricks,5,2,0.0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,1,2019
33,Shaquil Barrett,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.4%,FA,1,2019
34,Sharif Finch,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,1,2019
35,Lavonte David,6,1,0.0,0,0,0,0,0,1,12.3,12.3,54.3%,TB,1,2019
36,Eric Kendricks,6,0,0.0,2,0,0,0,0,1,12.0,12.0,11.7%,DAL,1,2019
37,Jamie Collins Sr.,6,0,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,1,2019
38,Damien Wilson,5,0,0.0,0,0,1,0,0,1,11.5,11.5,0.1%,FA,1,2019
39,Jordan Jenkins,1,2,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,FA,1,2019
40,Za'Darius Smith,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.8%,CLE,1,2019
41,Anthony Walker Jr.,4,3,0.0,0,0,0,0,0,1,10.8,10.8,0.4%,MIA,1,2019
42,Luke Kuechly,4,4,0.0,1,0,0,0,0,1,10.5,10.5,92.3%,FA,1,2019
43,Shaquille Leonard,4,4,0.0,1,0,0,0,0,1,10.5,10.5,0.2%,FA,1,2019
44,De'Vondre Campbell Sr.,6,2,0.0,0,0,0,0,0,1,10.5,10.5,2.1%,SF,1,2019
45,Clay Matthews,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,1,2019
46,Mark Barron,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,1,2019
47,Joe Schobert,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,1,2019
48,Tremaine Edmunds,4,5,0.0,0,0,0,0,0,1,9.8,9.8,17.8%,CHI,1,2019
49,Sam Eguavoen,2,3,0.5,0,0,0,0,0,1,9.8,9.8,0.0%,NYJ,1,2019
50,Jahlani Tavai,2,0,1.0,0,0,0,0,0,1,9.5,9.5,3.4%,NE,1,2019
51,Mark Nzeocha,2,0,0.0,1,1,0,0,0,1,9.5,9.5,0.0%,FA,1,2019
52,Samson Ebukam,1,0,0.0,0,0,1,1,0,1,9.5,9.5,0.7%,IND,1,2019
53,Roquan Smith,4,1,0.0,0,0,0,0,0,1,9.3,9.3,88.7%,BAL,1,2019
54,Nick Vigil,2,5,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,DAL,1,2019
55,Dont'a Hightower,6,0,0.0,0,0,0,0,0,1,9.0,9.0,1.0%,FA,1,2019
56,Alec Ogletree,4,2,0.0,1,0,0,0,0,1,9.0,9.0,2.0%,FA,1,2019
