Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,T.J. Watt,5,1,3.5,0,0,1,0,0,1,33.8,33.8,77.7%,PIT,13,2021
2,Kamu Grugier-Hill,10,9,1.0,0,0,0,0,0,1,33.3,33.3,11.7%,MIN,13,2021
3,Blake Lynch,6,3,2.0,0,0,1,1,0,1,29.8,29.8,0.0%,FA,13,2021
4,Jordan Hicks,9,4,2.0,0,0,0,0,0,1,29.5,29.5,9.4%,CLE,13,2021
5,Azeez Al-Shaair,11,4,0.5,0,0,1,0,0,1,28.0,28.0,40.2%,HOU,13,2021
6,Uchenna Nwosu,2,0,2.0,0,0,1,1,0,1,21.5,21.5,3.4%,SEA,13,2021
7,Drue Tranquill,6,4,1.0,1,0,0,0,0,1,20.0,20.0,7.7%,KC,13,2021
8,Denzel Perryman,9,3,0.0,0,0,0,0,0,1,18.3,18.3,3.9%,LAC,13,2021
9,Nick Vigil,9,6,0.0,0,0,0,0,0,1,18.0,18.0,0.0%,DAL,13,2021
10,Bobby Wagner,6,3,0.0,1,1,0,0,0,1,17.8,17.8,61.2%,WAS,13,2021
11,Foyesade Oluokun,8,7,0.0,0,0,0,0,0,1,17.3,17.3,93.6%,JAC,13,2021
12,Germaine Pratt,3,6,0.0,0,0,1,1,0,1,17.0,17.0,5.1%,CIN,13,2021
13,C.J. Mosley,9,4,0.0,0,0,0,0,0,1,16.5,16.5,42.0%,NYJ,13,2021
14,Jordyn Brooks,6,6,0.0,0,0,0,0,0,1,16.0,16.0,10.8%,MIA,13,2021
15,Cole Holcomb,7,3,0.0,2,0,0,0,0,1,15.8,15.8,1.7%,PIT,13,2021
16,Kyzir White,7,3,0.0,0,0,0,0,0,1,15.3,15.3,18.1%,ARI,13,2021
17,Willie Gay Jr.,4,4,0.5,1,0,0,0,0,1,15.0,15.0,1.2%,NO,13,2021
18,Quincy Williams,7,6,0.0,0,0,0,0,0,1,15.0,15.0,41.0%,NYJ,13,2021
19,Christian Kirksey,5,2,0.0,1,0,0,1,0,1,14.5,14.5,0.1%,FA,13,2021
20,Ernest Jones IV,5,4,0.5,1,0,0,0,0,1,14.0,14.0,63.1%,TEN,13,2021
21,Deion Jones,6,2,0.0,2,0,0,0,0,1,13.5,13.5,0.1%,FA,13,2021
22,Robert Quinn,3,0,1.0,0,0,0,0,0,1,13.5,13.5,2.0%,FA,13,2021
23,T.J. Edwards,6,5,0.0,0,0,0,0,0,1,12.8,12.8,81.1%,CHI,13,2021
24,Devin White,7,3,0.0,0,0,0,0,0,1,12.8,12.8,7.4%,PHI,13,2021
25,Tremaine Edmunds,3,4,0.0,0,0,0,0,0,1,12.5,12.5,17.8%,CHI,13,2021
26,Kwon Alexander,7,2,0.0,0,0,0,0,0,1,12.0,12.0,0.1%,FA,13,2021
27,Azeez Ojulari,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.2%,NYG,13,2021
28,Micah Parsons,2,3,1.0,0,0,0,0,0,1,11.8,11.8,73.0%,DAL,13,2021
29,Roquan Smith,4,4,0.0,0,0,0,0,0,1,11.5,11.5,88.7%,BAL,13,2021
30,Tae Crowder,6,3,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,13,2021
31,Baron Browning,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.9%,DEN,13,2021
32,Joe Bachie,6,3,0.0,0,0,0,0,0,1,11.3,11.3,0.1%,CIN,13,2021
33,Joe Schobert,6,1,0.0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,13,2021
34,Chandler Jones,3,2,0.5,2,0,0,0,0,1,11.0,11.0,0.1%,FA,13,2021
35,Matt Judon,3,0,1.0,0,0,0,0,0,1,11.0,11.0,12.1%,ATL,13,2021
36,Jamin Davis,5,1,0.0,0,0,0,0,0,1,10.8,10.8,1.1%,WAS,13,2021
37,Kenny Young,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,13,2021
38,Josh Woods,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.1%,FA,13,2021
39,Alex Anzalone,4,1,0.0,2,0,0,0,0,1,9.8,9.8,24.8%,DET,13,2021
