Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Quincy Williams,10,2,1.0,1,0,0,0,0,1,27.0,27.0,41.0%,NYJ,4,2021
2,C.J. Mosley,10,3,1.0,0,0,0,0,0,1,23.8,23.8,42.0%,NYJ,4,2021
3,T.J. Watt,3,1,2.0,0,0,0,1,0,1,22.3,22.3,77.7%,PIT,4,2021
4,Alec Ogletree,10,2,0.0,1,0,0,0,0,1,20.5,20.5,2.0%,FA,4,2021
5,Harold Landry III,5,2,1.0,0,0,0,0,0,1,20.5,20.5,12.1%,TEN,4,2021
6,Roquan Smith,8,2,1.0,0,0,0,0,0,1,20.0,20.0,88.7%,BAL,4,2021
7,Foyesade Oluokun,6,6,1.0,1,0,0,0,0,1,19.0,19.0,93.6%,JAC,4,2021
8,Eric Wilson,6,4,0.0,1,1,0,0,0,1,18.5,18.5,0.3%,GB,4,2021
9,Shaquille Leonard,5,3,0.0,1,0,0,1,0,1,17.8,17.8,0.2%,FA,4,2021
10,Denzel Perryman,8,4,0.0,0,0,0,0,0,1,17.5,17.5,3.9%,LAC,4,2021
11,Matt Judon,4,3,1.0,0,0,0,0,0,1,17.3,17.3,12.1%,ATL,4,2021
12,Logan Wilson,4,6,1.0,0,0,0,0,0,1,17.0,17.0,29.1%,CIN,4,2021
13,Tyus Bowser,2,1,2.0,0,0,0,0,0,1,16.8,16.8,0.1%,SEA,4,2021
14,Cole Holcomb,4,5,0.0,0,0,1,0,0,1,16.3,16.3,1.7%,PIT,4,2021
15,Jordyn Brooks,4,3,1.0,1,0,0,0,0,1,16.3,16.3,10.8%,MIA,4,2021
16,Joe Tryon-Shoyinka,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.2%,TB,4,2021
17,Cory Littleton,8,4,0.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,4,2021
18,Devin Bush Jr.,5,1,1.0,0,0,0,0,0,1,14.8,14.8,0.4%,CLE,4,2021
19,Pete Werner,6,4,0.0,0,0,0,0,0,1,14.5,14.5,1.5%,NO,4,2021
20,Rashan Gary,4,2,1.0,0,0,0,0,0,1,14.0,14.0,4.5%,GB,4,2021
21,Leonard Floyd,5,0,1.0,0,0,0,0,0,1,14.0,14.0,2.1%,SF,4,2021
22,Tremaine Edmunds,4,2,0.0,1,1,0,0,0,1,14.0,14.0,17.8%,CHI,4,2021
23,Robert Quinn,5,0,1.0,0,0,0,0,0,1,14.0,14.0,2.0%,FA,4,2021
24,Deion Jones,4,7,0.0,0,0,0,0,0,1,13.8,13.8,0.1%,FA,4,2021
25,Andrew Van Ginkel,4,1,0.0,1,0,0,0,0,1,13.3,13.3,4.3%,MIN,4,2021
26,Fred Warner,5,4,0.0,0,0,0,0,0,1,13.0,13.0,85.1%,SF,4,2021
27,Germaine Pratt,5,4,0.0,0,0,0,0,0,1,13.0,13.0,5.1%,CIN,4,2021
28,Malcolm Smith,6,2,0.0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,4,2021
29,Lavonte David,5,2,0.0,1,0,0,0,0,1,13.0,13.0,54.3%,TB,4,2021
30,Bobby Wagner,5,5,0.0,1,0,0,0,0,1,12.8,12.8,61.2%,WAS,4,2021
31,Shaquil Barrett,3,0,1.0,1,0,0,0,0,1,12.5,12.5,0.4%,FA,4,2021
32,Eric Kendricks,6,4,0.0,0,0,0,0,0,1,12.0,12.0,11.7%,DAL,4,2021
33,Khalil Mack,1,0,1.0,0,0,0,1,0,1,12.0,12.0,36.9%,LAC,4,2021
34,De'Vondre Campbell Sr.,5,4,0.0,1,0,0,0,0,1,12.0,12.0,2.1%,SF,4,2021
35,Micah Parsons,3,1,1.0,0,0,0,0,0,1,11.8,11.8,73.0%,DAL,4,2021
36,Alex Singleton,6,3,0.0,0,0,0,0,0,1,11.3,11.3,72.8%,DEN,4,2021
37,Joe Schobert,5,3,0.0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,4,2021
38,Kyler Fackrell,2,0,1.0,1,0,0,0,0,1,11.0,11.0,0.0%,FA,4,2021
39,Tyler Matakevich,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.0%,PIT,4,2021
40,Kamu Grugier-Hill,4,3,0.0,0,0,0,0,0,1,10.8,10.8,11.7%,MIN,4,2021
41,Jordan Hicks,6,2,0.0,0,0,0,0,0,1,10.5,10.5,9.4%,CLE,4,2021
42,Azeez Al-Shaair,4,6,0.0,0,0,0,0,0,1,10.5,10.5,40.2%,HOU,4,2021
43,Christian Kirksey,4,3,0.0,1,0,0,0,0,1,9.8,9.8,0.1%,FA,4,2021
44,Tae Crowder,4,5,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,4,2021
45,Alexander Johnson,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,4,2021
46,Oren Burks,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.1%,PHI,4,2021
47,Von Miller,1,4,0.5,0,0,0,0,0,1,9.0,9.0,0.8%,BUF,4,2021
48,Devin White,5,0,0.0,1,0,0,0,0,1,9.0,9.0,7.4%,PHI,4,2021
49,Jeremiah Owusu-Koramoah,5,2,0.0,0,0,0,0,0,1,9.0,9.0,15.8%,CLE,4,2021
50,Reggie Ragland,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,4,2021
51,Rashaan Evans,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.1%,FA,4,2021
52,Bobby Okereke,2,6,0.0,1,0,0,0,0,1,9.0,9.0,86.0%,NYG,4,2021
53,Whitney Mercilus,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.2%,FA,4,2021
54,Derrick Barnes,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.7%,DET,4,2021
55,Kenny Young,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,4,2021
56,Demario Davis,5,1,0.0,0,0,0,0,0,1,8.3,8.3,10.9%,NO,4,2021
57,Isaiah Simmons,4,3,0.0,0,0,0,0,0,1,8.3,8.3,5.6%,NYG,4,2021
58,Elandon Roberts,5,1,0.0,0,0,0,0,0,1,8.3,8.3,1.2%,PIT,4,2021
59,Blake Lynch,4,1,0.0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,4,2021
60,Alex Anzalone,4,3,0.0,0,0,0,0,0,1,8.3,8.3,24.8%,DET,4,2021
61,Takk McKinley,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,NYJ,4,2021
62,Malik Harrison,2,3,0.0,0,0,0,0,0,1,7.8,7.8,0.2%,BAL,4,2021
63,Kyzir White,3,1,0.0,0,0,0,0,0,1,7.8,7.8,18.1%,ARI,4,2021
64,Markus Golden,2,0,0.0,0,0,1,0,0,1,7.0,7.0,0.1%,FA,4,2021
65,A.J. Klein,1,0,0.0,1,0,0,1,0,1,7.0,7.0,0.0%,FA,4,2021
66,Shaq Thompson,4,1,0.0,0,0,0,0,0,1,6.8,6.8,7.4%,CAR,4,2021
67,Leighton Vander Esch,4,1,0.0,0,0,0,0,0,1,6.8,6.8,1.1%,FA,4,2021
68,Jon Bostic,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,4,2021
69,Myles Jack,2,5,0.0,0,0,0,0,0,1,6.8,6.8,0.1%,FA,4,2021
70,Damien Wilson,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.1%,FA,4,2021
71,Patrick Queen,2,1,0.0,0,0,0,0,0,1,6.3,6.3,36.8%,PIT,4,2021
72,Anthony Hitchens,4,0,0.0,0,0,0,0,0,1,6.0,6.0,1.0%,FA,4,2021
73,Jerome Baker,2,2,0.0,1,0,0,0,0,1,6.0,6.0,2.8%,SEA,4,2021
74,Sam Franklin Jr.,3,0,0.0,1,0,0,0,0,1,6.0,6.0,0.6%,CAR,4,2021
75,Oshane Ximines,1,3,0.0,1,0,0,0,0,1,5.3,5.3,0.0%,NE,4,2021
76,Drue Tranquill,2,3,0.0,0,0,0,0,0,1,5.3,5.3,7.7%,KC,4,2021
77,K.J. Wright,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,4,2021
78,Alex Highsmith,2,3,0.0,0,0,0,0,0,1,5.3,5.3,11.9%,PIT,4,2021
79,Jermaine Carter Jr.,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,4,2021
80,Akeem Davis-Gaither,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.2%,CIN,4,2021
81,Sam Eguavoen,1,1,0.5,0,0,0,0,0,1,4.3,4.3,0.0%,NYJ,4,2021
82,Blake Ferguson,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.0%,MIA,4,2021
83,Ogbo Okoronkwo,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.2%,CLE,4,2021
84,Jon Rhattigan,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.1%,CAR,4,2021
85,David Long Jr.,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.6%,MIA,4,2021
86,Jalen Reeves-Maybin,1,1,0.0,1,0,0,0,0,1,3.8,3.8,20.6%,DET,4,2021
87,Ben Niemann,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,DET,4,2021
88,Nick Vigil,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,DAL,4,2021
89,Azeez Ojulari,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.2%,NYG,4,2021
90,Kaden Elliss,1,2,0.0,0,0,0,0,0,1,3.0,3.0,6.0%,ATL,4,2021
91,Lorenzo Carter,0,4,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,ATL,4,2021
92,Justin Strnad,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.1%,DEN,4,2021
93,Troy Reeder,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.4%,LAR,4,2021
94,Jamin Davis,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.1%,WAS,4,2021
95,Nick Bolton,2,0,0.0,0,0,0,0,0,1,3.0,3.0,45.7%,KC,4,2021
96,Dont'a Hightower,1,2,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,FA,4,2021
97,Joe Thomas,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,FA,4,2021
98,Sione Takitaki,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.3%,NE,4,2021
99,Nick Kwiatkoski,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2021
100,T.J. Edwards,1,1,0.0,0,0,0,0,0,1,2.3,2.3,81.1%,CHI,4,2021
101,Davion Taylor,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2021
102,Brandon Copeland,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2021
103,Samson Ebukam,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.7%,IND,4,2021
104,Kyle Van Noy,1,0,0.0,0,0,0,0,0,1,1.5,1.5,2.9%,BAL,4,2021
105,Jacob Martin,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,CHI,4,2021
106,Zaire Franklin,0,2,0.0,0,0,0,0,0,1,1.5,1.5,93.6%,IND,4,2021
107,Brennan Scarlett,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2021
108,Jayon Brown,1,0,0.0,0,0,0,0,0,1,1.5,1.5,2.0%,FA,4,2021
109,Garret Wallow,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,TEN,4,2021
110,Ty Summers,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,NYG,4,2021
111,Neville Hewitt,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,HOU,4,2021
112,Jaylon Smith,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2021
113,Devon Kennard,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2021
114,Uchenna Nwosu,1,0,0.0,0,0,0,0,0,1,1.5,1.5,3.4%,SEA,4,2021
115,Frankie Luvu,0,0,0.0,1,0,0,0,0,1,1.5,1.5,21.0%,WAS,4,2021
116,Pernell McPhee,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2021
117,Tyrel Dodson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,16.3%,SEA,4,2021
118,Hardy Nickerson Jr.,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2021
119,Matt Milano,0,2,0.0,0,0,0,0,0,1,1.5,1.5,2.7%,BUF,4,2021
120,Marquis Haynes Sr.,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,4,2021
121,Genard Avery,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,IND,4,2021
122,Azur Kamara,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
123,Jacob Bobenmoyer,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,LV,4,2021
124,Malik Reed,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
125,David Long Jr.,5,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
126,Josh Hines-Allen,1,1,0.0,1,0,0,0,0,1,0.0,0.0,46.7%,JAC,4,2021
127,Brian Burns,3,1,0.0,1,0,0,0,0,1,0.0,0.0,24.4%,NYG,4,2021
128,Robert Spillane,0,0,0.0,0,0,0,0,0,1,0.0,0.0,23.7%,LV,4,2021
129,Josh Woods,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,4,2021
130,Wyatt Ray,0,2,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,MIA,4,2021
131,Ryan Connelly,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
132,L.J. Collier,0,0,0.0,0,0,0,0,0,1,0.0,0.0,2.6%,ARI,4,2021
133,Dakota Allen,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
134,Cody Barton,0,0,0.0,0,0,0,0,0,1,0.0,0.0,2.8%,DEN,4,2021
135,Chase Hansen,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
136,Jahlani Tavai,0,0,0.0,0,0,0,0,0,1,0.0,0.0,3.4%,NE,4,2021
137,Daelin Hayes,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
138,Ross Matiscik,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,4,2021
139,Michael Hoecht,0,0,0.0,0,0,0,0,0,1,0.0,0.0,2.1%,LAR,4,2021
140,Trevis Gipson,3,0,1.0,1,0,1,0,0,1,0.0,0.0,0.1%,SEA,4,2021
141,D.J. Wonnum,1,0,0.0,0,0,0,0,0,1,0.0,0.0,1.2%,CAR,4,2021
142,Alton Robinson,0,3,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
143,Monty Rice,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,ATL,4,2021
144,Jonathan Garvin,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,4,2021
145,Julian Okwara,2,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,4,2021
146,K'Lavon Chaisson,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,4,2021
147,Terrell Lewis,4,0,1.0,0,0,1,0,0,1,0.0,0.0,0.0%,FA,4,2021
148,Zack Baun,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.5%,PHI,4,2021
149,Joshua Uche,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,NE,4,2021
150,Troy Dye,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,LAC,4,2021
151,Darrell Taylor,2,0,1.0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,4,2021
152,Mykal Walker,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%,WAS,4,2021
153,Bryce Huff,1,1,1.5,0,0,0,0,0,1,0.0,0.0,6.2%,PHI,4,2021
154,Chauncey Rivers,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
155,Casey Toohill,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,BUF,4,2021
156,Khaleke Hudson,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,NO,4,2021
157,Caleb Johnson,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,4,2021
158,Divine Deablo,0,0,0.0,0,0,0,0,0,1,0.0,0.0,4.2%,LV,4,2021
159,Jamien Sherwood,2,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%,NYJ,4,2021
160,Tarron Jackson,0,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,4,2021
161,Boogie Basham Jr.,1,1,1.0,0,0,0,0,0,1,0.0,0.0,0.1%,NYG,4,2021
