Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Azeez Al-Shaair,8,3,1.0,1,0,0,0,0,1,27.3,27.3,40.2%,HOU,14,2021
2,Josh Woods,10,3,0.0,0,0,0,0,0,1,22.3,22.3,0.1%,FA,14,2021
3,Devin White,7,3,1.5,0,0,0,0,0,1,21.3,21.3,7.4%,PHI,14,2021
4,C.J. Mosley,11,6,0.0,0,0,0,0,0,1,21.0,21.0,42.0%,NYJ,14,2021
5,Damien Wilson,6,4,1.0,0,0,0,0,0,1,21.0,21.0,0.1%,FA,14,2021
6,Eric Kendricks,5,6,1.0,0,0,0,0,0,1,21.0,21.0,11.7%,DAL,14,2021
7,Cole Holcomb,3,5,0.0,1,1,0,0,1,1,20.8,20.8,1.7%,PIT,14,2021
8,Preston Smith,3,1,2.0,0,0,1,0,0,1,19.8,19.8,1.4%,GB,14,2021
9,Micah Parsons,3,0,2.0,0,0,1,0,0,1,19.0,19.0,73.0%,DAL,14,2021
10,De'Vondre Campbell Sr.,9,7,0.0,0,0,0,0,0,1,18.8,18.8,2.1%,SF,14,2021
11,Tremaine Edmunds,7,5,0.0,1,0,0,0,0,1,18.3,18.3,17.8%,CHI,14,2021
12,Bobby Wagner,6,9,0.0,0,0,0,0,0,1,18.3,18.3,61.2%,WAS,14,2021
13,Matt Milano,6,3,1.0,0,0,0,0,0,1,17.8,17.8,2.7%,BUF,14,2021
14,Leonard Floyd,5,3,0.0,2,1,0,0,0,1,17.8,17.8,2.1%,SF,14,2021
15,Shaq Thompson,9,2,0.0,0,0,0,0,0,1,17.5,17.5,7.4%,CAR,14,2021
16,Kwon Alexander,4,0,2.0,0,0,0,0,0,1,16.5,16.5,0.1%,FA,14,2021
17,Robert Quinn,2,0,2.0,0,0,0,0,0,1,16.0,16.0,2.0%,FA,14,2021
18,Ernest Jones IV,5,2,0.0,1,1,0,0,0,1,15.5,15.5,63.1%,TEN,14,2021
19,Kamu Grugier-Hill,5,1,0.0,1,0,0,0,0,1,14.8,14.8,11.7%,MIN,14,2021
20,Demario Davis,6,2,0.0,1,0,0,0,0,1,14.5,14.5,10.9%,NO,14,2021
21,Rashaan Evans,1,5,0.0,1,1,0,0,0,1,14.3,14.3,0.1%,FA,14,2021
22,Quincy Williams,5,3,0.0,1,0,0,0,0,1,13.8,13.8,41.0%,NYJ,14,2021
23,Lavonte David,8,1,0.0,0,0,0,0,0,1,12.8,12.8,54.3%,TB,14,2021
24,Mykal Walker,0,0,0.0,1,1,0,0,1,1,12.5,12.5,0.2%,WAS,14,2021
25,Shaquil Barrett,2,1,1.5,0,0,0,0,0,1,12.3,12.3,0.4%,FA,14,2021
26,Anthony Barr,4,5,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,14,2021
27,Chandler Jones,2,1,1.0,0,0,1,0,0,1,11.8,11.8,0.1%,FA,14,2021
28,Jermaine Carter Jr.,3,4,0.0,0,0,0,1,0,1,11.5,11.5,0.0%,FA,14,2021
29,Christian Kirksey,5,5,0.0,0,0,0,0,0,1,11.3,11.3,0.1%,FA,14,2021
30,Kyzir White,5,5,0.0,0,0,0,0,0,1,11.3,11.3,18.1%,ARI,14,2021
31,Germaine Pratt,4,5,0.0,1,0,0,0,0,1,11.3,11.3,5.1%,CIN,14,2021
32,Myles Jack,6,3,0.0,0,0,0,0,0,1,11.3,11.3,0.1%,FA,14,2021
33,Devin Bush Jr.,3,5,0.0,2,0,0,0,0,1,11.3,11.3,0.4%,CLE,14,2021
