Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Bobby Wagner,16,4,1.0,0,0,0,0,0,1,33.5,33.5,61.2%,WAS,2,2021
2,Roquan Smith,5,4,1.0,1,1,0,0,1,1,29.5,29.5,88.7%,BAL,2,2021
3,Kamu Grugier-Hill,6,3,1.0,0,0,1,0,0,1,26.8,26.8,11.7%,MIN,2,2021
4,De'Vondre Campbell Sr.,10,3,0.0,1,1,0,0,0,1,23.8,23.8,2.1%,SF,2,2021
5,Nick Vigil,4,4,0.0,1,1,0,0,1,1,21.5,21.5,0.0%,DAL,2,2021
6,Matt Milano,5,0,1.0,0,0,0,1,0,1,20.5,20.5,2.7%,BUF,2,2021
7,Robert Quinn,4,0,2.0,0,0,0,0,0,1,19.0,19.0,2.0%,FA,2,2021
8,Demario Davis,8,4,0.0,1,0,0,0,0,1,19.0,19.0,10.9%,NO,2,2021
9,Malcolm Smith,5,3,0.0,1,1,0,0,0,1,18.8,18.8,0.0%,FA,2,2021
10,Eric Kendricks,9,2,0.0,0,0,0,0,0,1,17.5,17.5,11.7%,DAL,2,2021
11,Anthony Hitchens,8,4,0.0,0,0,0,0,0,1,17.5,17.5,1.0%,FA,2,2021
12,Leighton Vander Esch,4,3,1.0,0,0,0,0,0,1,17.3,17.3,1.1%,FA,2,2021
13,Nick Bolton,8,1,0.0,0,0,0,0,0,1,15.3,15.3,45.7%,KC,2,2021
14,Robert Spillane,7,3,0.0,0,0,0,0,0,1,15.3,15.3,23.7%,LV,2,2021
15,Eric Wilson,5,5,0.0,0,0,1,0,0,1,15.3,15.3,0.3%,GB,2,2021
16,Joe Schobert,6,4,0.0,2,0,0,0,0,1,15.0,15.0,0.0%,FA,2,2021
17,Logan Wilson,2,7,0.0,1,1,0,0,0,1,14.8,14.8,29.1%,CIN,2,2021
18,Ja'Whaun Bentley,6,2,0.0,1,0,0,0,0,1,14.5,14.5,6.5%,NE,2,2021
19,Isaiah Simmons,6,2,0.0,0,0,1,0,0,1,14.5,14.5,5.6%,NYG,2,2021
20,C.J. Mosley,7,3,0.0,1,0,0,0,0,1,14.3,14.3,42.0%,NYJ,2,2021
21,Christian Kirksey,4,2,0.0,0,0,0,1,0,1,14.0,14.0,0.1%,FA,2,2021
22,Foyesade Oluokun,4,5,0.0,0,0,1,0,0,1,13.8,13.8,93.6%,JAC,2,2021
23,Alex Anzalone,8,2,0.0,0,0,0,0,0,1,13.5,13.5,24.8%,DET,2,2021
24,Denzel Perryman,6,6,0.0,0,0,0,0,0,1,13.5,13.5,3.9%,LAC,2,2021
25,T.J. Watt,3,1,1.0,0,0,1,0,0,1,13.3,13.3,77.7%,PIT,2,2021
26,Fred Warner,5,2,0.0,1,0,0,0,0,1,13.0,13.0,85.1%,SF,2,2021
27,Blake Martinez,5,7,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,2,2021
28,Troy Reeder,4,0,0.0,1,1,0,0,0,1,12.5,12.5,0.4%,LAR,2,2021
29,Leonard Floyd,2,4,1.0,0,0,0,0,0,1,12.5,12.5,2.1%,SF,2,2021
