Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kyle Van Noy,5,3,2.0,1,1,0,0,1,1,35.3,35.3,2.9%,BAL,11,2021
2,Robert Quinn,4,1,3.5,0,0,1,0,0,1,32.3,32.3,2.0%,FA,11,2021
3,Roquan Smith,13,4,0.0,0,0,0,0,0,1,27.5,27.5,88.7%,BAL,11,2021
4,T.J. Edwards,7,3,0.0,2,1,0,1,0,1,27.3,27.3,81.1%,CHI,11,2021
5,Preston Smith,4,2,2.0,0,0,1,0,0,1,24.5,24.5,1.4%,GB,11,2021
6,Quincy Williams,10,5,0.0,0,0,0,0,0,1,23.8,23.8,41.0%,NYJ,11,2021
7,Denzel Perryman,9,3,0.0,2,0,0,0,0,1,23.8,23.8,3.9%,LAC,11,2021
8,Chandler Jones,4,0,2.0,0,0,1,0,0,1,23.0,23.0,0.1%,FA,11,2021
9,Micah Parsons,4,0,2.0,0,0,1,0,0,1,23.0,23.0,73.0%,DAL,11,2021
10,Tyus Bowser,4,1,2.0,1,0,1,0,0,1,22.8,22.8,0.1%,SEA,11,2021
11,Kamu Grugier-Hill,7,5,0.0,2,1,0,0,0,1,22.3,22.3,11.7%,MIN,11,2021
12,Jordyn Brooks,11,4,0.0,0,0,0,0,0,1,22.0,22.0,10.8%,MIA,11,2021
13,Zach Cunningham,6,5,0.0,1,0,1,0,0,1,20.8,20.8,0.1%,FA,11,2021
14,Damien Wilson,4,4,1.0,0,0,0,0,0,1,18.0,18.0,0.1%,FA,11,2021
15,Bobby Wagner,5,8,0.0,0,0,1,0,0,1,17.5,17.5,61.2%,WAS,11,2021
16,Foyesade Oluokun,4,6,1.0,0,0,0,0,0,1,17.0,17.0,93.6%,JAC,11,2021
17,Alex Highsmith,3,3,1.5,0,0,0,0,0,1,15.3,15.3,11.9%,PIT,11,2021
18,Jayon Brown,6,8,0.0,0,0,0,0,0,1,15.0,15.0,2.0%,FA,11,2021
19,Kwon Alexander,6,1,0.0,0,0,0,0,0,1,14.8,14.8,0.1%,FA,11,2021
20,Markus Golden,3,0,1.0,0,0,0,0,0,1,13.5,13.5,0.1%,FA,11,2021
21,Myles Jack,5,7,0.0,0,0,0,0,0,1,12.8,12.8,0.1%,FA,11,2021
22,Kyzir White,6,3,0.0,1,0,0,0,0,1,12.8,12.8,18.1%,ARI,11,2021
23,Isaiah Simmons,2,4,1.0,0,0,0,0,0,1,12.5,12.5,5.6%,NYG,11,2021
24,Fred Warner,4,3,0.0,0,0,0,1,0,1,12.3,12.3,85.1%,SF,11,2021
25,Harold Landry III,4,1,0.0,0,0,0,0,0,1,11.8,11.8,12.1%,TEN,11,2021
26,Malcolm Smith,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.0%,FA,11,2021
27,Matt Milano,3,6,0.0,0,0,0,0,0,1,11.5,11.5,2.7%,BUF,11,2021
28,A.J. Klein,4,2,0.0,1,0,0,0,0,1,11.5,11.5,0.0%,FA,11,2021
29,De'Vondre Campbell Sr.,6,1,0.0,1,0,0,0,0,1,11.3,11.3,2.1%,SF,11,2021
30,Eric Kendricks,4,7,0.0,0,0,0,0,0,1,11.3,11.3,11.7%,DAL,11,2021
31,Cole Holcomb,3,7,0.0,1,0,0,0,0,1,11.3,11.3,1.7%,PIT,11,2021
32,Uchenna Nwosu,2,0,1.0,0,0,1,0,0,1,11.0,11.0,3.4%,SEA,11,2021
33,Alec Ogletree,4,3,0.0,0,0,0,0,0,1,10.8,10.8,2.0%,FA,11,2021
34,Patrick Queen,4,3,0.0,0,0,0,0,0,1,10.8,10.8,36.8%,PIT,11,2021
35,Alex Anzalone,3,4,0.0,2,0,0,0,0,1,10.5,10.5,24.8%,DET,11,2021
36,Jordan Hicks,4,4,0.0,1,0,0,0,0,1,10.5,10.5,9.4%,CLE,11,2021
37,Anthony Barr,4,6,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,11,2021
38,Jacob Martin,1,1,1.0,0,0,1,0,0,1,10.3,10.3,0.0%,CHI,11,2021
39,Alex Singleton,4,3,0.0,1,0,0,0,0,1,9.8,9.8,72.8%,DEN,11,2021
40,C.J. Mosley,5,3,0.0,0,0,0,0,0,1,9.8,9.8,42.0%,NYJ,11,2021
41,Anthony Walker Jr.,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.4%,MIA,11,2021
42,Bobby Okereke,6,1,0.0,0,0,0,0,0,1,9.8,9.8,86.0%,NYG,11,2021
43,Lavonte David,5,3,0.0,0,0,0,0,0,1,9.8,9.8,54.3%,TB,11,2021
44,Devin White,3,5,0.0,1,0,0,0,0,1,9.8,9.8,7.4%,PHI,11,2021
45,Zaire Franklin,2,0,0.0,1,1,0,0,0,1,9.5,9.5,93.6%,IND,11,2021
46,Matt Judon,1,2,1.0,0,0,0,0,0,1,9.5,9.5,12.1%,ATL,11,2021
47,Cory Littleton,3,6,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,11,2021
48,Marquis Haynes Sr.,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,11,2021
49,Jeremiah Owusu-Koramoah,4,0,0.0,0,0,0,0,0,1,8.5,8.5,15.8%,CLE,11,2021
50,Ja'Whaun Bentley,4,3,0.0,0,0,0,0,0,1,8.3,8.3,6.5%,NE,11,2021
51,Dont'a Hightower,4,3,0.0,0,0,0,0,0,1,8.3,8.3,1.0%,FA,11,2021
52,Cam Gill,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,CAR,11,2021
53,Kyler Fackrell,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,11,2021
54,Nick Bolton,3,1,0.0,0,0,0,0,0,1,7.8,7.8,45.7%,KC,11,2021
55,Monty Rice,3,4,0.0,0,0,0,0,0,1,7.5,7.5,0.1%,ATL,11,2021
56,Dylan Cole,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,11,2021
57,Jalen Reeves-Maybin,4,1,0.0,0,0,0,0,0,1,6.8,6.8,20.6%,DET,11,2021
58,Willie Gay Jr.,4,1,0.0,0,0,0,0,0,1,6.8,6.8,1.2%,NO,11,2021
59,Tae Crowder,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,11,2021
60,Logan Wilson,3,2,0.0,0,0,0,0,0,1,6.0,6.0,29.1%,CIN,11,2021
61,Elandon Roberts,3,2,0.0,0,0,0,0,0,1,6.0,6.0,1.2%,PIT,11,2021
62,Benardrick McKinney,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,11,2021
63,Devin Bush Jr.,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.4%,CLE,11,2021
64,Deion Jones,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.1%,FA,11,2021
65,Jerome Baker,1,5,0.0,0,0,0,0,0,1,5.3,5.3,2.8%,SEA,11,2021
66,Germaine Pratt,3,1,0.0,0,0,0,0,0,1,5.3,5.3,5.1%,CIN,11,2021
67,Joe Schobert,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,11,2021
68,Shaquille Leonard,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.2%,FA,11,2021
69,Jermaine Carter Jr.,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,11,2021
70,Frankie Luvu,0,1,0.0,0,0,0,1,0,1,4.8,4.8,21.0%,WAS,11,2021
71,Krys Barnes,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.6%,ARI,11,2021
72,Lerentee McCray,1,0,0.0,0,0,0,0,0,1,4.0,4.0,4.0%,FA,11,2021
73,Genard Avery,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,IND,11,2021
74,Samson Ebukam,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.7%,IND,11,2021
75,Shaq Thompson,1,3,0.0,0,0,0,0,0,1,3.8,3.8,7.4%,CAR,11,2021
76,Reggie Ragland,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,11,2021
77,Mack Wilson Sr.,1,3,0.0,0,0,0,0,0,1,3.8,3.8,3.3%,ARI,11,2021
78,Jamin Davis,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.1%,WAS,11,2021
79,Neville Hewitt,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,HOU,11,2021
80,Brandon Copeland,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,11,2021
81,K.J. Wright,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,11,2021
82,Ben Niemann,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,DET,11,2021
83,Christian Jones,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,11,2021
84,Joe Tryon-Shoyinka,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,TB,11,2021
85,Azeez Ojulari,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,NYG,11,2021
86,Shaquil Barrett,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.4%,FA,11,2021
87,Nick Vigil,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,DAL,11,2021
88,Anthony Hitchens,0,3,0.0,0,0,0,0,0,1,2.3,2.3,1.0%,FA,11,2021
89,Leighton Vander Esch,1,1,0.0,0,0,0,0,0,1,2.3,2.3,1.1%,FA,11,2021
90,E.J. Speed,1,1,0.0,0,0,0,0,0,1,2.3,2.3,37.0%,IND,11,2021
91,Del'Shawn Phillips,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.2%,HOU,11,2021
92,Derrick Barnes,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.7%,DET,11,2021
93,Oren Burks,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,PHI,11,2021
94,Casey Toohill,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,BUF,11,2021
95,Azeez Al-Shaair,1,1,0.0,0,0,0,0,0,1,2.3,2.3,40.2%,HOU,11,2021
96,Andrew Van Ginkel,1,0,0.0,0,0,0,0,0,1,1.5,1.5,4.3%,MIN,11,2021
97,Demario Davis,1,0,0.0,0,0,0,0,0,1,1.5,1.5,10.9%,NO,11,2021
98,Markus Bailey,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,ARI,11,2021
99,Pete Werner,1,0,0.0,0,0,0,0,0,1,1.5,1.5,1.5%,NO,11,2021
100,Drue Tranquill,1,0,0.0,0,0,0,0,0,1,1.5,1.5,7.7%,KC,11,2021
101,Robert Spillane,1,0,0.0,0,0,0,0,0,1,1.5,1.5,23.7%,LV,11,2021
102,Davion Taylor,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,11,2021
103,Jordan Jenkins,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,11,2021
104,Sione Takitaki,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.3%,NE,11,2021
105,Josh Bynes,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,11,2021
106,Porter Gustin,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,11,2021
107,Devon Kennard,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,11,2021
