Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Devin White,13,5,2.0,0,0,0,0,0,1,38.8,38.8,7.4%,PHI,10,2021
2,Eric Kendricks,7,1,1.0,1,1,0,0,0,1,24.3,24.3,11.7%,DAL,10,2021
3,Micah Parsons,6,0,1.0,0,0,1,0,0,1,19.5,19.5,73.0%,DAL,10,2021
4,Alex Highsmith,8,3,0.0,0,0,0,0,0,1,19.3,19.3,11.9%,PIT,10,2021
5,Joe Schobert,8,5,0.0,0,0,0,0,0,1,18.3,18.3,0.0%,FA,10,2021
6,Foyesade Oluokun,7,7,0.0,0,0,0,0,0,1,18.3,18.3,93.6%,JAC,10,2021
7,Lavonte David,5,9,0.0,0,0,1,0,0,1,18.3,18.3,54.3%,TB,10,2021
8,Kyle Van Noy,5,0,1.0,0,0,1,0,0,1,18.0,18.0,2.9%,BAL,10,2021
9,Davion Taylor,6,1,0.0,0,0,2,0,0,1,17.8,17.8,0.0%,FA,10,2021
10,Shaq Thompson,4,3,1.0,2,0,0,0,0,1,17.8,17.8,7.4%,CAR,10,2021
11,Kyzir White,8,4,0.0,0,0,0,0,0,1,17.5,17.5,18.1%,ARI,10,2021
12,Jordyn Brooks,8,4,0.0,0,0,0,0,0,1,17.5,17.5,10.8%,MIA,10,2021
13,Patrick Queen,4,1,1.0,0,0,1,0,0,1,17.3,17.3,36.8%,PIT,10,2021
14,Malik Reed,5,4,1.0,0,0,0,0,0,1,17.0,17.0,0.0%,FA,10,2021
15,A.J. Klein,6,1,0.0,1,0,0,0,0,1,16.3,16.3,0.0%,FA,10,2021
16,Azeez Al-Shaair,6,2,0.0,0,0,0,0,0,1,15.5,15.5,40.2%,HOU,10,2021
17,T.J. Watt,3,2,1.0,0,0,0,0,0,1,15.0,15.0,77.7%,PIT,10,2021
18,Jordan Hicks,8,2,0.0,1,0,0,0,0,1,15.0,15.0,9.4%,CLE,10,2021
19,Josh Bynes,4,0,1.0,1,0,0,0,0,1,14.0,14.0,0.0%,FA,10,2021
20,Matt Milano,4,5,0.0,1,0,0,0,0,1,13.8,13.8,2.7%,BUF,10,2021
21,Denzel Perryman,7,4,0.0,0,0,0,0,0,1,13.5,13.5,3.9%,LAC,10,2021
22,Harold Landry III,4,1,1.0,0,0,0,0,0,1,13.3,13.3,12.1%,TEN,10,2021
23,Troy Reeder,3,8,0.0,0,0,0,0,0,1,13.0,13.0,0.4%,LAR,10,2021
24,Elandon Roberts,2,4,1.0,0,0,0,0,0,1,12.5,12.5,1.2%,PIT,10,2021
25,Ja'Whaun Bentley,6,1,0.0,0,0,0,0,0,1,12.3,12.3,6.5%,NE,10,2021
26,Jayon Brown,7,2,0.0,0,0,0,0,0,1,12.0,12.0,2.0%,FA,10,2021
27,Monty Rice,6,4,0.0,0,0,0,0,0,1,12.0,12.0,0.1%,ATL,10,2021
28,Anthony Walker Jr.,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.4%,MIA,10,2021
29,Alex Anzalone,6,3,0.0,0,0,0,0,0,1,11.3,11.3,24.8%,DET,10,2021
30,Fred Warner,5,3,0.0,1,0,0,0,0,1,11.3,11.3,85.1%,SF,10,2021
31,Rashan Gary,3,0,1.0,0,0,0,0,0,1,11.0,11.0,4.5%,GB,10,2021
32,Whitney Mercilus,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.2%,FA,10,2021
33,Demario Davis,5,1,0.0,0,0,0,0,0,1,10.8,10.8,10.9%,NO,10,2021
34,T.J. Edwards,5,2,0.0,1,0,0,0,0,1,10.5,10.5,81.1%,CHI,10,2021
35,Devin Bush Jr.,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.4%,CLE,10,2021
36,Kwon Alexander,3,2,0.0,1,0,0,0,0,1,10.0,10.0,0.1%,FA,10,2021
37,Jalen Reeves-Maybin,4,2,0.0,0,0,0,0,0,1,10.0,10.0,20.6%,DET,10,2021
38,Cory Littleton,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,10,2021
39,De'Vondre Campbell Sr.,5,0,0.0,0,0,0,0,0,1,10.0,10.0,2.1%,SF,10,2021
40,Bobby Okereke,5,3,0.0,0,0,0,0,0,1,9.8,9.8,86.0%,NYG,10,2021
41,Mack Wilson Sr.,6,1,0.0,0,0,0,0,0,1,9.8,9.8,3.3%,ARI,10,2021
42,Amen Ogbongbemiga,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,CHI,10,2021
43,Dont'a Hightower,4,2,0.5,0,0,0,0,0,1,9.5,9.5,1.0%,FA,10,2021
44,Bobby Wagner,4,4,0.0,0,0,0,0,0,1,9.0,9.0,61.2%,WAS,10,2021
45,Isaiah Simmons,4,4,0.0,0,0,0,0,0,1,9.0,9.0,5.6%,NYG,10,2021
46,C.J. Mosley,5,2,0.0,0,0,0,0,0,1,9.0,9.0,42.0%,NYJ,10,2021
47,Marquis Haynes Sr.,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,10,2021
48,Preston Smith,1,1,1.0,0,0,0,0,0,1,8.8,8.8,1.4%,GB,10,2021
49,Jamin Davis,5,1,0.0,0,0,0,0,0,1,8.3,8.3,1.1%,WAS,10,2021
50,Uchenna Nwosu,2,0,0.0,0,0,0,0,0,1,8.0,8.0,3.4%,SEA,10,2021
51,Joe Tryon-Shoyinka,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.2%,TB,10,2021
52,Devon Kennard,2,0,0.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,10,2021
53,Andrew Van Ginkel,2,2,0.5,1,0,0,0,0,1,8.0,8.0,4.3%,MIN,10,2021
54,Nick Bolton,3,1,0.0,0,0,0,0,0,1,7.8,7.8,45.7%,KC,10,2021
55,Kenneth Murray Jr.,3,1,0.0,0,0,0,0,0,1,7.8,7.8,6.0%,TEN,10,2021
56,Shaquille Leonard,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.2%,FA,10,2021
57,E.J. Speed,1,0,0.0,0,0,0,0,0,1,7.5,7.5,37.0%,IND,10,2021
58,Blake Lynch,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,10,2021
59,Sione Takitaki,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.3%,NE,10,2021
60,Jermaine Carter Jr.,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,10,2021
61,Cole Holcomb,4,1,0.0,0,0,0,0,0,1,6.8,6.8,1.7%,PIT,10,2021
62,Krys Barnes,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.6%,ARI,10,2021
63,Von Miller,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.8%,BUF,10,2021
64,Jerome Baker,4,0,0.0,0,0,0,0,0,1,6.0,6.0,2.8%,SEA,10,2021
65,Ernest Jones IV,2,4,0.0,0,0,0,0,0,1,6.0,6.0,63.1%,TEN,10,2021
66,Myles Jack,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.1%,FA,10,2021
67,Malcolm Smith,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,10,2021
68,Calvin Munson,1,2,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,10,2021
69,Deion Jones,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,FA,10,2021
70,Derrick Barnes,1,3,0.0,1,0,0,0,0,1,5.3,5.3,0.7%,DET,10,2021
71,Kenny Young,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,10,2021
72,Jeremiah Owusu-Koramoah,3,1,0.0,0,0,0,0,0,1,5.3,5.3,15.8%,CLE,10,2021
73,Anthony Hitchens,1,4,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,FA,10,2021
74,Damien Wilson,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,FA,10,2021
75,Willie Gay Jr.,1,3,0.0,0,0,0,0,0,1,3.8,3.8,1.2%,NO,10,2021
76,Brandon Copeland,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,10,2021
77,Casey Toohill,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,BUF,10,2021
78,Leighton Vander Esch,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.1%,FA,10,2021
79,Daren Bates,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,10,2021
80,Chandler Jones,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.1%,FA,10,2021
81,David Mayo,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,10,2021
82,Mykal Walker,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,WAS,10,2021
83,Jahlani Tavai,2,0,0.0,0,0,0,0,0,1,3.0,3.0,3.4%,NE,10,2021
84,Zaven Collins,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.2%,ARI,10,2021
85,Matt Judon,0,1,0.5,0,0,0,0,0,1,2.8,2.8,12.1%,ATL,10,2021
86,Duke Riley,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.3%,MIA,10,2021
87,Dennis Gardeck,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.5%,ARI,10,2021
88,Ben Niemann,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,DET,10,2021
89,Nick Vigil,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,DAL,10,2021
90,Leonard Floyd,0,3,0.0,0,0,0,0,0,1,2.3,2.3,2.1%,SF,10,2021
91,Del'Shawn Phillips,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.2%,HOU,10,2021
92,Curtis Robinson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.6%,SF,10,2021
93,Jarrad Davis,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,10,2021
94,Quincy Williams,1,1,0.0,0,0,0,0,0,1,2.3,2.3,41.0%,NYJ,10,2021
95,Pete Werner,1,1,0.0,0,0,0,0,0,1,2.3,2.3,1.5%,NO,10,2021
96,Tanner Vallejo,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,10,2021
97,Tyrel Dodson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,16.3%,SEA,10,2021
98,K.J. Wright,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2021
99,Kyler Fackrell,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2021
100,Kaden Elliss,1,0,0.0,0,0,0,0,0,1,1.5,1.5,6.0%,ATL,10,2021
101,Julian Stanford,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2021
102,Lerentee McCray,1,0,0.0,0,0,0,0,0,1,1.5,1.5,4.0%,FA,10,2021
103,James Vaughters,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2021
104,Ogbo Okoronkwo,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,CLE,10,2021
105,Markus Golden,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,FA,10,2021
106,Zaire Franklin,1,0,0.0,0,0,0,0,0,1,1.5,1.5,93.6%,IND,10,2021
107,Hamilcar Rashed Jr.,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,10,2021
108,Joe Walker,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,10,2021
109,Tyler Matakevich,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,PIT,10,2021
110,Baron Browning,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.9%,DEN,10,2021
111,L.J. Collier,0,1,0.0,0,0,0,0,0,1,0.8,0.8,2.6%,ARI,10,2021
112,Frankie Luvu,0,1,0.0,0,0,0,0,0,1,0.8,0.8,21.0%,WAS,10,2021
113,Francis Bernard,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,10,2021
114,David Long Jr.,2,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2021
115,Ulysees Gilbert III,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,10,2021
116,Anthony Nelson,2,2,1.0,0,0,0,0,0,1,0.0,0.0,0.1%,TB,10,2021
117,Dakota Allen,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2021
118,Luke Gifford,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,10,2021
119,Sam Eguavoen,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,10,2021
