Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jordyn Brooks,15,5,0.0,0,0,0,0,0,1,31.3,31.3,10.8%,MIA,18,2021
2,Anthony Barr,6,5,2.0,0,0,0,0,0,1,25.8,25.8,0.0%,FA,18,2021
3,Uchenna Nwosu,6,1,1.0,1,0,0,0,0,1,25.3,25.3,3.4%,SEA,18,2021
4,Jacob Phillips,7,2,1.0,2,0,0,0,0,1,24.0,24.0,0.1%,FA,18,2021
5,Damien Wilson,2,3,1.0,1,1,1,0,0,1,19.8,19.8,0.1%,FA,18,2021
6,Ja'Whaun Bentley,9,8,0.0,0,0,0,0,0,1,19.5,19.5,6.5%,NE,18,2021
7,Lorenzo Carter,6,3,1.0,1,0,0,0,0,1,19.3,19.3,0.2%,ATL,18,2021
8,Von Miller,5,0,1.0,0,0,0,0,0,1,19.0,19.0,0.8%,BUF,18,2021
9,T.J. Watt,3,2,1.0,1,0,1,0,0,1,18.0,18.0,77.7%,PIT,18,2021
10,C.J. Mosley,11,2,0.0,0,0,0,0,0,1,18.0,18.0,42.0%,NYJ,18,2021
11,Nick Bolton,4,2,0.0,0,0,0,1,1,1,17.5,17.5,45.7%,KC,18,2021
12,Andrew Van Ginkel,5,1,1.0,0,0,0,0,0,1,17.3,17.3,4.3%,MIN,18,2021
13,Troy Reeder,4,4,1.0,1,0,0,0,0,1,17.0,17.0,0.4%,LAR,18,2021
14,Zach Cunningham,6,3,0.0,0,0,0,0,0,1,16.3,16.3,0.1%,FA,18,2021
15,Christian Kirksey,4,4,0.0,1,0,0,0,0,1,15.5,15.5,0.1%,FA,18,2021
16,Tae Crowder,5,7,0.0,0,0,0,0,0,1,15.3,15.3,0.0%,FA,18,2021
17,Markus Bailey,7,4,0.0,1,0,0,0,0,1,15.0,15.0,0.0%,ARI,18,2021
18,Foyesade Oluokun,7,6,0.0,0,0,0,0,0,1,15.0,15.0,93.6%,JAC,18,2021
19,Fred Warner,5,3,0.5,0,0,0,0,0,1,14.3,14.3,85.1%,SF,18,2021
20,Cody Barton,7,4,0.0,0,0,0,0,0,1,13.5,13.5,2.8%,DEN,18,2021
21,Tyus Bowser,5,1,0.0,0,0,0,0,0,1,13.3,13.3,0.1%,SEA,18,2021
22,Leighton Vander Esch,3,3,0.0,1,1,0,0,0,1,13.3,13.3,1.1%,FA,18,2021
23,Kyle Van Noy,3,3,1.0,0,0,0,0,0,1,13.3,13.3,2.9%,BAL,18,2021
24,Cole Holcomb,6,5,0.0,0,0,0,0,0,1,12.8,12.8,1.7%,PIT,18,2021
25,Dre Greenlaw,5,7,0.0,0,0,0,0,0,1,12.8,12.8,4.3%,SF,18,2021
26,Denzel Perryman,8,1,0.0,0,0,0,0,0,1,12.8,12.8,3.9%,LAC,18,2021
27,Clay Johnston,5,6,0.0,0,0,0,0,0,1,12.0,12.0,0.1%,FA,18,2021
28,Kwon Alexander,2,1,0.0,0,0,1,1,0,1,11.8,11.8,0.1%,FA,18,2021
