Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Harold Landry III,5,2,2.0,0,0,0,0,0,1,22.0,22.0,12.1%,TEN,5,2021
2,Matt Judon,2,2,2.0,0,0,0,1,0,1,21.5,21.5,12.1%,ATL,5,2021
3,De'Vondre Campbell Sr.,5,4,0.0,1,1,0,0,0,1,19.5,19.5,2.1%,SF,5,2021
4,David Long Jr.,10,2,0.0,0,0,0,0,0,1,19.0,19.0,1.6%,MIA,5,2021
5,Shaquille Leonard,6,7,0.0,0,0,0,1,0,1,18.3,18.3,0.2%,FA,5,2021
6,Quincy Williams,5,3,0.0,0,0,2,0,0,1,17.8,17.8,41.0%,NYJ,5,2021
7,Khalil Mack,7,1,1.0,0,0,0,0,0,1,17.8,17.8,36.9%,LAC,5,2021
8,Denzel Perryman,10,3,0.0,0,0,0,0,0,1,17.3,17.3,3.9%,LAC,5,2021
9,Reggie Ragland,5,2,0.0,1,0,0,1,0,1,17.0,17.0,0.0%,FA,5,2021
10,Alex Singleton,9,4,0.0,0,0,0,0,0,1,16.5,16.5,72.8%,DEN,5,2021
11,Jerome Baker,6,1,1.0,0,0,0,0,0,1,16.3,16.3,2.8%,SEA,5,2021
12,Malik Reed,4,3,1.0,0,0,1,0,0,1,16.3,16.3,0.0%,FA,5,2021
13,Demario Davis,5,3,1.0,0,0,0,0,0,1,16.3,16.3,10.9%,NO,5,2021
14,Eric Kendricks,5,3,0.0,1,1,0,0,0,1,16.3,16.3,11.7%,DAL,5,2021
15,Pete Werner,8,5,0.0,0,0,0,0,0,1,15.8,15.8,1.5%,NO,5,2021
16,Alexander Johnson,5,3,0.0,1,0,0,1,0,1,15.3,15.3,0.0%,FA,5,2021
17,Shaquil Barrett,3,1,1.5,0,0,1,0,0,1,15.3,15.3,0.4%,FA,5,2021
18,Drue Tranquill,6,4,0.0,0,0,0,0,0,1,14.5,14.5,7.7%,KC,5,2021
19,Jordyn Brooks,5,6,0.0,0,0,0,0,0,1,14.5,14.5,10.8%,MIA,5,2021
20,Cole Holcomb,3,4,0.0,1,1,0,0,0,1,14.0,14.0,1.7%,PIT,5,2021
21,Jalen Reeves-Maybin,3,2,0.0,0,0,1,1,0,1,14.0,14.0,20.6%,DET,5,2021
22,Nick Bolton,6,0,0.0,0,0,0,0,0,1,14.0,14.0,45.7%,KC,5,2021
23,Tae Crowder,5,3,0.0,0,0,1,0,0,1,13.8,13.8,0.0%,FA,5,2021
24,Tremaine Edmunds,6,3,0.0,0,0,0,0,0,1,13.8,13.8,17.8%,CHI,5,2021
25,Krys Barnes,3,3,1.0,0,0,0,0,0,1,13.3,13.3,0.6%,ARI,5,2021
26,Roquan Smith,5,5,0.0,1,0,0,0,0,1,12.8,12.8,88.7%,BAL,5,2021
27,A.J. Klein,8,1,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,5,2021
28,Christian Kirksey,4,6,0.0,1,0,0,0,0,1,12.0,12.0,0.1%,FA,5,2021
29,Bobby Okereke,7,2,0.0,0,0,0,0,0,1,12.0,12.0,86.0%,NYG,5,2021
30,Fred Warner,7,2,0.0,0,0,0,0,0,1,12.0,12.0,85.1%,SF,5,2021
31,Genard Avery,4,4,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,IND,5,2021
32,C.J. Mosley,2,6,0.0,0,0,1,0,0,1,11.5,11.5,42.0%,NYJ,5,2021
33,Micah Parsons,6,2,0.0,0,0,0,0,0,1,10.5,10.5,73.0%,DAL,5,2021
34,Preston Smith,1,3,1.0,0,0,0,0,0,1,10.3,10.3,1.4%,GB,5,2021
35,Alex Anzalone,1,3,0.0,1,1,0,0,0,1,10.3,10.3,24.8%,DET,5,2021
36,Damien Wilson,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,FA,5,2021
37,Patrick Queen,4,2,0.0,0,0,0,0,0,1,10.0,10.0,36.8%,PIT,5,2021
38,Devin White,5,3,0.0,0,0,0,0,0,1,9.8,9.8,7.4%,PHI,5,2021
39,Troy Reeder,1,2,0.0,1,1,0,0,0,1,9.5,9.5,0.4%,LAR,5,2021
40,Germaine Pratt,4,1,0.0,0,0,0,0,0,1,9.3,9.3,5.1%,CIN,5,2021
41,Jeremiah Owusu-Koramoah,3,1,0.0,0,0,1,0,0,1,9.3,9.3,15.8%,CLE,5,2021
