Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Noah Fant,6,7,92,15.3,35,1,1,0,0,0,0,1,21.2,21.2,19.4%,SEA,17,2021
2,Rob Gronkowski,7,10,115,16.4,24,3,0,0,0,0,0,1,18.5,18.5,1.5%,FA,17,2021
3,Mark Andrews,6,6,89,14.8,33,1,0,0,0,0,0,1,14.9,14.9,99.8%,BAL,17,2021
4,Travis Kelce,5,7,25,5.0,8,0,1,1,-1,0,0,1,13.4,13.4,100.0%,KC,17,2021
5,Dallas Goedert,6,7,71,11.8,18,0,0,0,0,0,0,1,13.1,13.1,86.6%,PHI,17,2021
6,Tyler Higbee,6,9,69,11.5,19,0,0,0,0,0,0,1,12.9,12.9,1.3%,LAR,17,2021
7,David Njoku,4,4,28,7.0,9,0,1,0,0,0,0,1,12.8,12.8,93.2%,CLE,17,2021
8,Anthony Firkser,3,3,24,8.0,15,0,1,0,0,0,0,1,11.4,11.4,0.0%,NYJ,17,2021
9,Dalton Schultz,6,10,54,9.0,14,0,0,0,0,0,0,1,11.4,11.4,79.8%,HOU,17,2021
10,Zach Ertz,7,9,41,5.9,11,0,0,0,0,0,0,1,11.1,11.1,3.1%,WAS,17,2021
11,Geoff Swaim,3,3,9,3.0,5,0,1,0,0,0,0,1,9.9,9.9,0.0%,FA,17,2021
12,Tyler Conklin,5,9,47,9.4,15,0,0,0,0,0,0,1,9.7,9.7,29.0%,NYJ,17,2021
13,Mike Gesicki,4,7,51,12.8,15,0,0,0,0,0,0,1,9.1,9.1,3.0%,CIN,17,2021
14,Kyle Pitts,2,4,69,34.5,61,1,0,0,0,0,0,1,8.9,8.9,97.2%,ATL,17,2021
15,Cameron Brate,2,3,5,2.5,4,0,1,0,0,0,0,1,8.5,8.5,2.0%,FA,17,2021
16,C.J. Uzomah,4,6,32,8.0,11,0,0,0,0,0,0,1,7.2,7.2,0.0%,FA,17,2021
17,Pat Freiermuth,5,6,22,4.4,12,0,0,0,0,0,0,1,7.2,7.2,72.9%,PIT,17,2021
18,Harrison Bryant,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,LV,17,2021
19,Blake Bell,3,3,35,11.7,24,1,0,1,2,0,0,1,6.7,6.7,0.0%,FA,17,2021
20,Durham Smythe,3,3,37,12.3,21,1,0,0,0,0,0,1,6.7,6.7,0.1%,MIA,17,2021
21,Hunter Henry,3,5,37,12.3,17,0,0,0,0,0,0,1,6.7,6.7,19.0%,NE,17,2021
22,Gerald Everett,3,5,36,12.0,15,0,0,0,0,0,0,1,6.6,6.6,0.8%,CHI,17,2021
23,John Bates,3,4,35,11.7,24,1,0,0,0,0,0,1,6.5,6.5,0.0%,WAS,17,2021
24,Ian Thomas,3,3,33,11.0,21,1,0,0,0,0,0,1,6.3,6.3,0.0%,CAR,17,2021
25,Parker Hesse,3,3,31,10.3,17,0,0,0,0,0,0,1,6.1,6.1,0.0%,DET,17,2021
26,Mo Alie-Cox,3,5,28,9.3,17,0,0,0,0,0,0,1,5.8,5.8,0.1%,IND,17,2021
27,Kenny Yeboah,2,2,36,18.0,24,1,0,0,0,0,0,1,5.6,5.6,0.0%,NYJ,17,2021
28,Cole Kmet,3,5,25,8.3,11,0,0,0,0,0,0,1,5.5,5.5,56.2%,CHI,17,2021
29,Tre' McKitty,3,3,22,7.3,8,0,0,0,0,0,0,1,5.2,5.2,0.0%,FA,17,2021
30,Daniel Brown,2,2,29,14.5,24,1,0,0,0,0,0,1,4.9,4.9,0.0%,FA,17,2021
31,Austin Hooper,2,5,28,14.0,21,1,0,0,0,0,0,1,4.8,4.8,0.2%,NE,17,2021
32,George Kittle,1,2,29,29.0,29,1,0,1,6,0,0,1,4.5,4.5,99.1%,SF,17,2021
33,Jonnu Smith,1,1,20,20.0,20,1,0,1,5,0,0,1,3.5,3.5,5.5%,MIA,17,2021
34,Josiah Deguara,2,3,11,5.5,7,0,0,0,0,0,0,1,3.1,3.1,0.0%,JAC,17,2021
35,Tyler Davis,2,2,9,4.5,9,0,0,0,0,0,0,1,2.9,2.9,0.0%,GB,17,2021
36,Albert Okwuegbunam Jr.,2,2,5,2.5,6,0,0,0,0,0,0,1,2.5,2.5,0.1%,PHI,17,2021
37,Colby Parkinson,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,3.1%,LAR,17,2021
38,Evan Engram,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,97.1%,JAC,17,2021
39,Pharaoh Brown,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,SEA,17,2021
40,Foster Moreau,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,NO,17,2021
41,Brevin Jordan,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,HOU,17,2021
42,Stephen Anderson,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,17,2021
43,Ricky Seals-Jones,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,17,2021
44,Will Dissly,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.6%,LAC,17,2021
45,Luke Farrell,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,JAC,17,2021
46,Noah Gray,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.4%,KC,17,2021
47,Jesse James,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,17,2021
48,Juwan Johnson,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,7.8%,NO,17,2021
49,Nick Boyle,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,17,2021
50,Zach Gentry,1,2,0,0.0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,17,2021
51,Drew Sample,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CIN,17,2021
52,Dawson Knox,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.6%,BUF,17,2021
53,Charlie Woerner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,17,2021
54,Giovanni Ricci,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2021
55,Sammis Reyes,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,17,2021
56,Dominique Dafney,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2021
57,Kyle Rudolph,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2021
58,Jimmy Graham,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2021
59,Darrell Daniels,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2021
60,Eric Saubert,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,17,2021
61,Kevin Rader,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,17,2021
62,Taysom Hill,0,0,0,0.0,0,0,0,12,45,0,0,1,0.0,0.0,45.9%,NO,17,2021
63,Chris Manhertz,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,17,2021
64,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,17,2021
