Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,C.J. Uzomah,5,6,95,19.0,31,3,2,0,0,0,0,1,26.5,26.5,0.0%,FA,4,2021
2,Dawson Knox,5,8,37,7.4,25,1,2,0,0,0,0,1,20.7,20.7,3.6%,BUF,4,2021
3,Mo Alie-Cox,3,5,42,14.0,28,1,2,0,0,0,0,1,19.2,19.2,0.1%,IND,4,2021
4,Jared Cook,6,7,70,11.7,22,1,1,0,0,0,0,1,19.0,19.0,0.0%,FA,4,2021
5,Dalton Schultz,6,8,58,9.7,18,0,1,0,0,0,0,1,17.8,17.8,79.8%,HOU,4,2021
6,Maxx Williams,5,5,66,13.2,25,1,1,0,0,0,0,1,17.6,17.6,0.0%,FA,4,2021
7,Mike Gesicki,5,6,57,11.4,22,2,1,0,0,0,0,1,16.7,16.7,3.0%,CIN,4,2021
8,Dallas Goedert,5,5,56,11.2,21,1,1,0,0,0,0,1,16.6,16.6,86.6%,PHI,4,2021
9,Noah Fant,6,10,46,7.7,14,0,1,0,0,0,0,1,16.6,16.6,19.4%,SEA,4,2021
10,Darren Waller,4,7,50,12.5,21,1,1,0,0,0,0,1,15.0,15.0,2.9%,FA,4,2021
11,Hunter Henry,4,5,32,8.0,11,0,1,0,0,0,0,1,13.2,13.2,19.0%,NE,4,2021
12,Zach Ertz,6,8,60,10.0,19,0,0,0,0,0,0,1,12.0,12.0,3.1%,WAS,4,2021
13,Mark Andrews,5,8,67,13.4,24,1,0,0,0,0,0,1,11.7,11.7,99.8%,BAL,4,2021
14,Jonnu Smith,3,5,14,4.7,12,0,1,0,0,0,0,1,10.4,10.4,5.5%,MIA,4,2021
15,Juwan Johnson,2,3,20,10.0,15,0,1,0,0,0,0,1,10.0,10.0,7.8%,NO,4,2021
16,Donald Parham Jr.,2,3,17,8.5,13,0,1,0,0,0,0,1,9.7,9.7,0.0%,DEN,4,2021
17,Ross Dwelley,1,1,21,21.0,21,1,1,0,0,0,0,1,9.1,9.1,0.0%,ATL,4,2021
18,Kyle Pitts,4,9,50,12.5,15,0,0,0,0,0,0,1,9.0,9.0,97.2%,ATL,4,2021
19,Blake Jarwin,1,3,18,18.0,18,0,1,0,0,0,0,1,8.8,8.8,4.0%,FA,4,2021
20,T.J. Hockenson,4,8,42,10.5,22,1,0,0,0,0,0,1,8.2,8.2,76.0%,MIN,4,2021
21,George Kittle,4,10,40,10.0,18,0,0,0,0,0,0,1,8.0,8.0,99.1%,SF,4,2021
22,Tyler Higbee,4,6,36,9.0,18,0,0,0,0,0,0,1,7.6,7.6,1.3%,LAR,4,2021
23,Evan Engram,5,6,27,5.4,8,0,0,1,-3,0,0,1,7.4,7.4,97.1%,JAC,4,2021
24,Hayden Hurst,4,4,29,7.3,12,0,0,0,0,0,0,1,6.9,6.9,2.2%,LAC,4,2021
25,Travis Kelce,4,6,23,5.8,10,0,0,0,0,0,0,1,6.3,6.3,100.0%,KC,4,2021
26,Tyler Conklin,4,6,18,4.5,14,0,0,0,0,0,0,1,5.8,5.8,29.0%,NYJ,4,2021
27,Anthony Firkser,3,5,23,7.7,10,0,0,0,0,0,0,1,5.3,5.3,0.0%,NYJ,4,2021
28,Dan Arnold,2,2,29,14.5,17,0,0,0,0,0,0,1,4.9,4.9,0.0%,FA,4,2021
29,Cameron Brate,2,6,29,14.5,18,0,0,0,0,0,0,1,4.9,4.9,2.0%,FA,4,2021
30,Ian Thomas,3,3,15,5.0,9,0,0,0,0,0,0,1,4.5,4.5,0.0%,CAR,4,2021
31,Stephen Anderson,1,1,34,34.0,34,1,0,0,0,0,0,1,4.4,4.4,0.0%,FA,4,2021
32,Kyle Rudolph,2,3,24,12.0,20,1,0,0,0,0,0,1,4.4,4.4,0.0%,FA,4,2021
33,MyCole Pruitt,1,1,14,14.0,14,0,0,0,0,0,0,1,4.4,4.4,0.0%,PIT,4,2021
34,Ricky Seals-Jones,2,4,19,9.5,16,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,4,2021
35,David Njoku,2,2,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,93.2%,CLE,4,2021
36,Jack Doyle,1,1,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,2.0%,FA,4,2021
37,Robert Tonyan,2,7,8,4.0,6,0,0,0,0,0,0,1,2.8,2.8,0.0%,MIN,4,2021
38,Eric Ebron,2,2,8,4.0,4,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,4,2021
39,Durham Smythe,2,2,6,3.0,4,0,0,0,0,0,0,1,2.6,2.6,0.1%,MIA,4,2021
40,Will Dissly,2,2,5,2.5,3,0,0,0,0,0,0,1,2.5,2.5,0.6%,LAC,4,2021
41,Tommy Hudson,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,NO,4,2021
42,Pat Freiermuth,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,72.9%,PIT,4,2021
43,Austin Hooper,1,5,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.2%,NE,4,2021
44,Albert Okwuegbunam Jr.,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.1%,PHI,4,2021
45,Zach Gentry,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,4,2021
