Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,8,10,119,14.9,30,1,0,0,0,0,0,1,19.9,19.9,100.0%,KC,10,2021
2,Hunter Henry,4,4,37,9.3,19,0,2,0,0,0,0,1,19.7,19.7,19.0%,NE,10,2021
3,Mark Andrews,6,8,63,10.5,15,0,1,0,0,0,0,1,18.3,18.3,99.8%,BAL,10,2021
4,Tyler Conklin,3,5,11,3.7,5,0,2,0,0,0,0,1,16.1,16.1,29.0%,NYJ,10,2021
5,George Kittle,5,7,50,10.0,18,0,1,0,0,0,0,1,16.0,16.0,99.1%,SF,10,2021
6,Gerald Everett,8,8,63,7.9,12,0,0,0,0,0,0,1,14.3,14.3,0.8%,CHI,10,2021
7,Dan Arnold,5,8,67,13.4,24,1,0,0,0,0,0,1,13.7,13.7,0.0%,FA,10,2021
8,Austin Hooper,4,5,25,6.3,11,0,1,0,0,0,0,1,12.5,12.5,0.2%,NE,10,2021
9,Tyler Higbee,3,5,20,6.7,12,0,1,0,0,0,0,1,11.0,11.0,1.3%,LAR,10,2021
10,Noah Fant,5,6,59,11.8,15,0,0,0,0,0,0,1,10.9,10.9,19.4%,SEA,10,2021
11,Albert Okwuegbunam Jr.,3,3,77,25.7,64,1,0,0,0,0,0,1,10.7,10.7,0.1%,PHI,10,2021
12,Kyle Pitts,4,7,60,15.0,18,0,0,0,0,0,0,1,10.0,10.0,97.2%,ATL,10,2021
13,Zach Ertz,4,6,46,11.5,19,0,0,0,0,0,0,1,8.6,8.6,3.1%,WAS,10,2021
14,Adam Trautman,5,6,32,6.4,8,0,0,0,0,0,0,1,8.2,8.2,0.1%,DEN,10,2021
15,Cameron Brate,1,3,6,6.0,6,0,1,0,0,0,0,1,7.6,7.6,2.0%,FA,10,2021
16,MyCole Pruitt,1,1,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,0.0%,PIT,10,2021
17,Noah Gray,1,3,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.4%,KC,10,2021
18,Geoff Swaim,4,5,26,6.5,16,0,0,0,0,0,0,1,6.6,6.6,0.0%,FA,10,2021
19,Adam Shaheen,3,4,34,11.3,21,1,0,0,0,0,0,1,6.4,6.4,0.0%,FA,10,2021
20,Darren Waller,4,7,24,6.0,11,0,0,0,0,0,0,1,6.4,6.4,2.9%,FA,10,2021
21,Pat Freiermuth,5,9,31,6.2,10,0,0,0,0,0,1,1,6.1,6.1,72.9%,PIT,10,2021
22,Jack Doyle,3,5,31,10.3,12,0,0,0,0,0,0,1,6.1,6.1,2.0%,FA,10,2021
23,Ricky Seals-Jones,3,4,30,10.0,13,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,10,2021
24,Juwan Johnson,2,3,36,18.0,26,1,0,0,0,0,0,1,5.6,5.6,7.8%,NO,10,2021
25,John Bates,3,3,25,8.3,18,0,0,0,0,0,0,1,5.5,5.5,0.0%,WAS,10,2021
26,Dallas Goedert,2,2,28,14.0,24,1,0,0,0,0,0,1,4.8,4.8,86.6%,PHI,10,2021
27,Will Dissly,2,2,22,11.0,28,1,0,0,0,0,0,1,4.2,4.2,0.6%,LAC,10,2021
28,Harrison Bryant,2,2,18,9.0,13,0,0,0,0,0,0,1,3.8,3.8,0.0%,LV,10,2021
29,Sean McKeon,2,2,15,7.5,12,0,0,0,0,0,0,1,3.5,3.5,0.0%,IND,10,2021
30,Durham Smythe,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.1%,MIA,10,2021
