Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kwity Paye,4,2,2.0,0,0,2,0,0,1,23.5,23.5,1.9%,IND,13,2023
2,Josh Hines-Allen,3,4,1.5,1,1,0,0,0,1,22.5,22.5,46.7%,JAC,13,2023
3,Will Anderson Jr.,3,2,2.0,1,0,0,0,0,1,20.5,20.5,12.0%,HOU,13,2023
4,Javon Kinlaw,2,2,2.0,0,0,0,0,0,1,17.5,17.5,0.2%,NYJ,13,2023
5,Jarran Reed,4,3,1.0,0,0,0,0,0,1,17.3,17.3,1.4%,SEA,13,2023
6,Jermaine Johnson II,2,2,1.5,0,0,0,0,0,1,15.5,15.5,11.3%,NYJ,13,2023
7,Denico Autry,3,1,1.0,1,0,1,0,0,1,14.8,14.8,0.8%,HOU,13,2023
8,Fletcher Cox,2,1,1.5,0,0,0,0,0,1,14.8,14.8,1.1%,FA,13,2023
9,Jonathan Harris,3,0,1.0,0,0,0,0,0,1,13.5,13.5,0.1%,MIA,13,2023
10,Quinton Jefferson,1,4,1.5,0,0,0,0,0,1,13.0,13.0,0.1%,CLE,13,2023
11,Kobie Turner,1,4,1.5,0,0,0,0,0,1,13.0,13.0,4.2%,LAR,13,2023
12,Zach Sieler,1,3,1.5,0,0,0,0,0,1,12.3,12.3,9.9%,MIA,13,2023
13,Mike Danna,3,1,1.0,0,0,0,0,0,1,11.8,11.8,1.3%,KC,13,2023
14,Jonathan Greenard,3,1,1.0,0,0,0,0,0,1,11.8,11.8,16.3%,MIN,13,2023
15,Yaya Diaby,3,3,1.0,0,0,0,0,0,1,10.8,10.8,1.1%,TB,13,2023
16,DeForest Buckner,3,3,0.5,1,0,0,0,0,1,10.3,10.3,28.3%,IND,13,2023
17,Leonard Williams,2,1,1.0,0,0,0,0,0,1,10.3,10.3,6.6%,SEA,13,2023
18,Christian Elliss,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,NE,13,2023
19,Kenny Clark,2,3,0.5,0,0,0,0,0,1,9.8,9.8,2.9%,GB,13,2023
20,Aaron Donald,2,3,0.5,0,0,0,0,0,1,9.8,9.8,8.8%,FA,13,2023
21,Lukas Van Ness,2,0,1.0,0,0,0,0,0,1,9.5,9.5,1.0%,GB,13,2023
22,Tuli Tuipulotu,1,0,0.0,0,0,1,1,0,1,9.5,9.5,0.8%,LAC,13,2023
23,Charles Omenihu,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,KC,13,2023
24,Arnold Ebiketie,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.7%,ATL,13,2023
25,Sam Hubbard,1,2,1.0,0,0,0,0,0,1,9.5,9.5,8.5%,CIN,13,2023
26,Darrell Taylor,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,CHI,13,2023
27,Byron Young,4,1,0.0,0,0,0,0,0,1,9.3,9.3,7.9%,LAR,13,2023
28,Johnathan Hankins,3,1,1.0,0,0,0,0,0,1,9.3,9.3,0.1%,SEA,13,2023
29,Osa Odighizuwa,3,3,0.0,0,0,0,0,0,1,9.3,9.3,1.6%,DAL,13,2023
30,Quinnen Williams,3,1,0.0,0,0,1,0,0,1,9.3,9.3,11.6%,NYJ,13,2023
31,Kentavius Street,2,1,0.0,0,0,0,0,0,1,8.8,8.8,0.0%,ATL,13,2023
32,Romeo Okwara,1,1,1.0,0,0,0,0,0,1,8.8,8.8,2.0%,FA,13,2023
33,Emmanuel Ogbah,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,MIA,13,2023
34,Josh Paschal,3,0,0.0,0,0,0,1,0,1,8.5,8.5,0.1%,DET,13,2023
35,Nick Bosa,2,4,0.0,0,0,0,0,0,1,8.5,8.5,48.8%,SF,13,2023
36,D.J. Jones,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.9%,DEN,13,2023
37,Jonathon Cooper,4,3,0.0,0,0,0,0,0,1,8.3,8.3,4.1%,DEN,13,2023
38,Dayo Odeyingbo,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.2%,IND,13,2023
39,K'Lavon Chaisson,2,0,0.0,0,0,0,0,0,1,8.0,8.0,0.1%,CAR,13,2023
40,Bruce Irvin,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,13,2023
41,Trey Hendrickson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,22.8%,CIN,13,2023
42,Zach Allen,2,4,0.5,0,0,0,0,0,1,8.0,8.0,4.5%,DEN,13,2023
43,Kalia Davis,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,SF,13,2023
44,Keeanu Benton,1,1,0.0,1,0,1,0,0,1,7.8,7.8,0.2%,PIT,13,2023
45,DeMarcus Lawrence,2,4,0.0,1,0,0,0,0,1,7.5,7.5,4.3%,DAL,13,2023
46,Keion White,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.2%,NE,13,2023
47,Anthony Nelson,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,TB,13,2023
48,Daron Payne,2,1,0.0,0,0,0,0,0,1,6.3,6.3,6.4%,WAS,13,2023
49,Tyquan Lewis,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,IND,13,2023
50,Solomon Thomas,1,3,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,NYJ,13,2023
51,Quinton Bohanna,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,13,2023
52,Bobby Brown III,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,LAR,13,2023
53,Kevin Strong,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,13,2023
54,Haason Reddick,2,1,0.5,0,0,0,0,0,1,5.8,5.8,4.7%,NYJ,13,2023
55,Dante Stills,0,2,0.0,0,0,0,1,0,1,5.5,5.5,0.1%,ARI,13,2023
56,Joseph Ossai,1,0,1.0,0,0,0,0,0,1,5.5,5.5,0.1%,CIN,13,2023
57,Aidan Hutchinson,2,0,0.0,0,0,0,0,0,1,5.5,5.5,46.8%,DET,13,2023
58,Nick Williams,1,2,0.0,0,0,0,0,0,1,5.5,5.5,1.0%,FA,13,2023
59,Calais Campbell,1,2,0.0,0,0,0,0,0,1,5.5,5.5,3.3%,MIA,13,2023
60,Nathan Shepherd,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.2%,NO,13,2023
61,B.J. Hill,2,1,0.0,1,0,0,0,0,1,5.3,5.3,1.4%,CIN,13,2023
62,DJ Reader,1,5,0.0,0,0,0,0,0,1,5.3,5.3,0.4%,DET,13,2023
63,Austin Johnson,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.3%,BUF,13,2023
64,Travon Walker,0,4,0.5,0,0,0,0,0,1,5.0,5.0,7.0%,JAC,13,2023
65,Cameron Jordan,1,1,0.0,0,0,0,0,0,1,4.8,4.8,1.1%,NO,13,2023
66,Tanoh Kpassagnon,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.0%,NO,13,2023
67,Logan Hall,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.1%,TB,13,2023
