Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Danielle Hunter,6,3,1.5,0,0,1,0,0,1,26.3,26.3,45.4%,HOU,12,2023
2,Jeffery Simmons,5,0,1.0,0,0,0,1,0,1,23.0,23.0,43.3%,TEN,12,2023
3,Josh Hines-Allen,4,1,2.5,0,0,0,0,0,1,21.8,21.8,46.7%,JAC,12,2023
4,Denico Autry,3,0,2.0,0,0,0,0,0,1,20.0,20.0,0.8%,HOU,12,2023
5,Nick Bosa,3,2,2.0,0,0,0,0,0,1,19.0,19.0,48.8%,SF,12,2023
6,Johnathan Hankins,3,1,2.0,0,0,0,0,0,1,18.3,18.3,0.1%,SEA,12,2023
7,Jaelan Phillips,3,1,1.0,1,0,0,0,0,1,18.3,18.3,13.4%,MIA,12,2023
8,Kobie Turner,3,1,2.0,0,0,0,0,0,1,18.3,18.3,4.2%,LAR,12,2023
9,Kayvon Thibodeaux,4,1,0.5,0,0,1,0,0,1,17.8,17.8,11.4%,NYG,12,2023
10,Christian Wilkins,3,0,2.0,0,0,0,0,0,1,17.5,17.5,18.8%,LV,12,2023
11,Greg Rousseau,3,1,0.0,0,0,0,1,0,1,16.8,16.8,8.2%,BUF,12,2023
12,Jadeveon Clowney,2,1,1.0,0,0,1,1,0,1,15.8,15.8,16.6%,CAR,12,2023
13,Javon Hargrave,2,5,1.5,0,0,0,0,0,1,15.3,15.3,4.3%,SF,12,2023
14,Brian Burns,2,2,1.0,1,0,0,0,0,1,15.0,15.0,24.4%,NYG,12,2023
15,Calijah Kancey,2,1,1.0,1,0,0,0,0,1,14.3,14.3,1.3%,TB,12,2023
16,Jihad Ward,2,3,1.5,0,0,0,0,0,1,13.8,13.8,0.0%,MIN,12,2023
17,Michael Hoecht,4,1,1.0,0,0,0,0,0,1,13.3,13.3,2.1%,LAR,12,2023
18,Keion White,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.2%,NE,12,2023
19,Montez Sweat,2,1,1.5,0,0,0,0,0,1,12.3,12.3,22.6%,CHI,12,2023
20,Nik Bonitto,1,1,1.5,1,0,0,0,0,1,12.3,12.3,0.5%,DEN,12,2023
21,DeForest Buckner,5,1,0.0,1,0,0,0,0,1,12.3,12.3,28.3%,IND,12,2023
22,Cameron Heyward,3,1,1.0,0,0,0,0,0,1,11.8,11.8,8.3%,PIT,12,2023
23,Daron Payne,3,0,0.0,1,0,0,0,0,1,11.0,11.0,6.4%,WAS,12,2023
24,Christian Barmore,2,0,1.0,1,0,0,0,0,1,11.0,11.0,1.4%,NE,12,2023
25,Da'Shawn Hand,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,MIA,12,2023
26,George Karlaftis III,3,0,1.0,0,0,0,0,0,1,11.0,11.0,6.4%,KC,12,2023
27,Arden Key,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.3%,TEN,12,2023
28,Carl Granderson,4,6,0.0,0,0,0,0,0,1,10.5,10.5,8.4%,NO,12,2023
29,Sheldon Day,2,1,0.0,0,0,0,1,0,1,10.3,10.3,1.0%,WAS,12,2023
30,Karl Brooks,1,1,0.0,0,0,1,1,0,1,10.3,10.3,0.1%,GB,12,2023
31,Austin Johnson,2,2,0.0,1,0,1,0,0,1,10.0,10.0,0.3%,BUF,12,2023
32,Christian Elliss,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,NE,12,2023
33,Myles Murphy,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.3%,CIN,12,2023
34,Trey Hendrickson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,22.8%,CIN,12,2023
35,Raekwon Davis,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,IND,12,2023
36,Desjuan Johnson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,LAR,12,2023
37,Emmanuel Ogbah,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.1%,MIA,12,2023
38,Brandon Graham,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.2%,PHI,12,2023
39,Arik Armstead,2,3,1.0,0,0,0,0,0,1,9.3,9.3,1.5%,JAC,12,2023
40,Osa Odighizuwa,4,1,0.0,0,0,0,0,0,1,9.3,9.3,1.6%,DAL,12,2023
41,Derrick Brown,2,3,0.0,1,0,0,0,0,1,9.3,9.3,26.1%,CAR,12,2023
42,D.J. Wonnum,3,2,0.0,2,0,0,0,0,1,9.0,9.0,1.2%,CAR,12,2023
43,Kwity Paye,1,1,1.0,0,0,0,0,0,1,8.8,8.8,1.9%,IND,12,2023
44,Zach Sieler,1,1,1.0,0,0,0,0,0,1,8.8,8.8,9.9%,MIA,12,2023
45,Michael Pierce,2,2,0.0,0,0,0,1,0,1,8.5,8.5,0.3%,BAL,12,2023
46,Tim Settle Jr.,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,HOU,12,2023
47,Roy Robertson-Harris,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,JAC,12,2023
48,Maxx Crosby,1,0,1.0,0,0,0,0,0,1,8.0,8.0,73.0%,LV,12,2023
49,Linval Joseph,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,DAL,12,2023
50,Arnold Ebiketie,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.7%,ATL,12,2023
51,Bryce Huff,1,0,1.0,0,0,0,0,0,1,8.0,8.0,6.2%,PHI,12,2023
52,Broderick Washington Jr.,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,BAL,12,2023
53,Darrell Taylor,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,CHI,12,2023
54,Jalen Carter,3,1,0.0,0,0,0,0,0,1,7.8,7.8,5.8%,PHI,12,2023
55,Will Anderson Jr.,2,2,0.0,0,0,0,0,0,1,7.0,7.0,12.0%,HOU,12,2023
56,Brent Urban,2,0,0.0,0,0,0,1,0,1,7.0,7.0,0.1%,BAL,12,2023
57,Myles Garrett,2,0,0.0,1,0,0,0,0,1,7.0,7.0,54.5%,CLE,12,2023
58,Lukas Van Ness,3,0,0.0,0,0,0,0,0,1,7.0,7.0,1.0%,GB,12,2023
59,Jonathan Harris,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,MIA,12,2023
60,Rashad Weaver,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,HOU,12,2023
61,David Onyemata,2,0,0.0,0,0,1,0,0,1,7.0,7.0,2.5%,ATL,12,2023
62,Sam Hubbard,2,2,0.0,0,0,0,0,0,1,7.0,7.0,8.5%,CIN,12,2023
63,Leonard Williams,2,2,0.0,0,0,0,0,0,1,7.0,7.0,6.6%,SEA,12,2023
64,Tyquan Lewis,0,2,1.0,1,0,0,0,0,1,7.0,7.0,0.1%,IND,12,2023
65,Zach Carter,0,4,0.0,0,0,1,0,0,1,7.0,7.0,0.1%,FA,12,2023
66,Dayo Odeyingbo,0,1,0.5,0,0,0,1,0,1,6.8,6.8,0.2%,IND,12,2023
67,A'Shawn Robinson,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.6%,CAR,12,2023
68,Quinnen Williams,3,3,0.0,0,0,0,0,0,1,6.8,6.8,11.6%,NYJ,12,2023
69,Jonathon Cooper,4,1,0.0,0,0,0,0,0,1,6.8,6.8,4.1%,DEN,12,2023
70,Malcolm Roach,1,5,0.0,1,0,0,0,0,1,6.8,6.8,0.1%,DEN,12,2023
71,Ed Oliver,3,2,0.0,0,0,0,0,0,1,6.0,6.0,8.6%,BUF,12,2023
72,Solomon Thomas,1,3,0.5,0,0,0,0,0,1,5.8,5.8,0.1%,NYJ,12,2023
73,Tyler Lancaster,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,12,2023
74,Odafe Oweh,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.6%,BAL,12,2023
75,Albert Huggins,1,0,0.0,0,0,0,1,0,1,5.5,5.5,0.0%,FA,12,2023
76,Alex Wright,0,2,0.0,0,0,0,1,0,1,5.5,5.5,0.1%,CLE,12,2023
77,Folorunso Fatukasi,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,HOU,12,2023
78,Kerry Hyder Jr.,2,0,0.0,0,0,0,0,0,1,5.5,5.5,2.0%,FA,12,2023
79,Byron Young,2,0,0.0,0,0,0,0,0,1,5.5,5.5,7.9%,LAR,12,2023
80,Mike Purcell,0,0,0.0,1,0,0,1,0,1,5.5,5.5,0.0%,FA,12,2023
81,Tuli Tuipulotu,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.8%,LAC,12,2023
82,Khalen Saunders,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,NO,12,2023
83,BJ Ojulari,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,ARI,12,2023
84,Travon Walker,1,2,0.5,0,0,0,0,0,1,5.0,5.0,7.0%,JAC,12,2023
85,D.J. Jones,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.9%,DEN,12,2023
86,Bilal Nichols,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.1%,ARI,12,2023
87,Aidan Hutchinson,1,1,0.0,0,0,0,0,0,1,4.8,4.8,46.8%,DET,12,2023
88,Calais Campbell,1,4,0.0,0,0,0,0,0,1,4.5,4.5,3.3%,MIA,12,2023
89,Jordan Davis,1,4,0.0,0,0,0,0,0,1,4.5,4.5,1.1%,PHI,12,2023
90,Davon Godchaux,2,2,0.0,0,0,0,0,0,1,4.5,4.5,1.5%,NE,12,2023
91,Jonathan Ledbetter,2,2,0.0,0,0,0,0,0,1,4.5,4.5,3.0%,FA,12,2023
92,Dante Stills,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,ARI,12,2023
93,Harrison Phillips,2,2,0.0,0,0,0,0,0,1,4.5,4.5,9.8%,MIN,12,2023
94,Shy Tuttle,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,CAR,12,2023
95,Deatrich Wise Jr.,1,1,0.5,0,0,0,0,0,1,4.3,4.3,0.7%,NE,12,2023
96,Jonathan Allen,1,0,0.0,0,0,0,0,0,1,4.0,4.0,6.1%,WAS,12,2023
97,Randy Gregory,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,FA,12,2023
98,Teair Tart,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,LAC,12,2023
99,Bryan Bresee,0,3,0.0,1,0,0,0,0,1,3.8,3.8,0.3%,NO,12,2023
100,DJ Reader,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.4%,DET,12,2023
101,Marlon Tuipulotu,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,KC,12,2023
102,Roy Lopez,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,ARI,12,2023
103,Chauncey Golston,2,1,0.0,0,0,0,0,0,1,3.8,3.8,22.1%,DAL,12,2023
104,Jermaine Johnson II,1,3,0.0,0,0,0,0,0,1,3.8,3.8,11.3%,NYJ,12,2023
105,John Jenkins,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.2%,LV,12,2023
106,Malcolm Koonce,2,1,0.0,0,0,0,0,0,1,3.8,3.8,2.9%,LV,12,2023
107,Otito Ogbonnia,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,LAC,12,2023
108,Alim McNeill,1,3,0.0,0,0,0,0,0,1,3.8,3.8,1.0%,DET,12,2023
109,Mike Danna,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.3%,KC,12,2023
110,Haason Reddick,2,1,0.0,0,0,0,0,0,1,3.8,3.8,4.7%,NYJ,12,2023
111,Jarran Reed,1,3,0.0,0,0,0,0,0,1,3.8,3.8,1.4%,SEA,12,2023
112,Micheal Clemons,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.1%,NYJ,12,2023
113,Travis Jones,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.2%,BAL,12,2023
114,Josh Sweat,2,0,0.0,0,0,0,0,0,1,3.0,3.0,4.2%,PHI,12,2023
115,Dorance Armstrong Jr.,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.9%,WAS,12,2023
116,Zacch Pickens,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,CHI,12,2023
