Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,D.J. Wonnum,4,2,1.0,1,0,0,1,1,1,25.5,25.5,1.2%,CAR,4,2023
2,Josh Hines-Allen,3,0,3.0,0,0,1,0,0,1,25.5,25.5,46.7%,JAC,4,2023
3,Nik Bonitto,3,1,2.5,0,0,1,0,0,1,24.3,24.3,0.5%,DEN,4,2023
4,Dayo Odeyingbo,5,2,1.5,1,0,1,0,0,1,23.0,23.0,0.2%,IND,4,2023
5,Maxx Crosby,5,3,2.0,0,0,0,0,0,1,22.8,22.8,73.0%,LV,4,2023
6,Jonathan Greenard,4,1,2.0,0,0,0,0,0,1,22.3,22.3,16.3%,MIN,4,2023
7,Jonathon Cooper,2,3,1.0,0,0,0,1,1,1,21.8,21.8,4.1%,DEN,4,2023
8,Greg Rousseau,3,0,2.0,1,0,0,0,0,1,19.0,19.0,8.2%,BUF,4,2023
9,Vita Vea,2,1,2.0,0,0,1,0,0,1,18.3,18.3,1.7%,TB,4,2023
10,Kayvon Thibodeaux,2,0,2.0,1,0,0,0,0,1,17.5,17.5,11.4%,NYG,4,2023
11,Aaron Donald,3,2,1.0,0,0,0,0,0,1,17.5,17.5,8.8%,FA,4,2023
12,Bryan Bresee,3,1,1.0,0,0,0,0,0,1,16.8,16.8,0.3%,NO,4,2023
13,David Onyemata,2,5,1.5,0,0,0,0,0,1,15.3,15.3,2.5%,ATL,4,2023
14,Yetur Gross-Matos,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.1%,SF,4,2023
15,Devonte Wyatt,3,1,1.0,0,0,0,0,0,1,14.3,14.3,0.3%,GB,4,2023
16,Jonathan Allen,2,2,1.0,0,0,0,0,0,1,13.5,13.5,6.1%,WAS,4,2023
17,Ed Oliver,3,0,1.0,0,0,0,0,0,1,13.5,13.5,8.6%,BUF,4,2023
18,Mario Edwards Jr.,2,1,1.0,1,0,1,0,0,1,13.3,13.3,0.1%,HOU,4,2023
19,Josh Sweat,3,2,1.0,0,0,0,0,0,1,12.5,12.5,4.2%,PHI,4,2023
20,John Cominsky,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.1%,DET,4,2023
21,Sam Hubbard,4,0,1.0,0,0,0,0,0,1,12.5,12.5,8.5%,CIN,4,2023
22,Alim McNeill,2,0,1.0,0,0,0,0,0,1,12.0,12.0,1.0%,DET,4,2023
23,Trey Hendrickson,3,3,0.5,0,0,0,0,0,1,11.3,11.3,22.8%,CIN,4,2023
24,Deatrich Wise Jr.,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.7%,NE,4,2023
25,Broderick Washington Jr.,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,BAL,4,2023
26,Javon Hargrave,2,2,1.0,0,0,0,0,0,1,11.0,11.0,4.3%,SF,4,2023
27,Karl Brooks,2,0,1.0,1,0,0,0,0,1,11.0,11.0,0.1%,GB,4,2023
28,Aidan Hutchinson,1,1,1.5,0,0,0,0,0,1,10.8,10.8,46.8%,DET,4,2023
29,Marcus Davenport,1,3,1.0,0,0,0,0,0,1,10.3,10.3,0.7%,DET,4,2023
30,Myles Murphy,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.3%,CIN,4,2023
31,Chris Jones,2,1,1.0,0,0,0,0,0,1,10.3,10.3,11.9%,KC,4,2023
32,Myles Adams,1,3,1.0,0,0,0,0,0,1,10.3,10.3,0.1%,SEA,4,2023
33,Jerry Hughes,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.1%,HOU,4,2023
34,Chase Young,2,1,1.0,0,0,0,0,0,1,10.3,10.3,2.0%,NO,4,2023
35,Joshua Uche,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.1%,NE,4,2023
36,Maurice Hurst II Jr.,2,2,0.0,1,0,0,1,0,1,10.0,10.0,0.1%,CLE,4,2023
37,John Jenkins,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.2%,LV,4,2023
38,DaQuan Jones,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,BUF,4,2023
39,Trevis Gipson,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.1%,SEA,4,2023
40,Montez Sweat,3,0,0.0,0,0,0,0,0,1,9.5,9.5,22.6%,CHI,4,2023
41,Dante Fowler Jr.,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.3%,WAS,4,2023
42,Malcolm Roach,2,5,0.0,0,0,0,0,0,1,9.3,9.3,0.1%,DEN,4,2023
43,Boye Mafe,1,1,1.0,0,0,0,0,0,1,8.8,8.8,1.6%,SEA,4,2023
44,Pat Jones II,2,1,0.0,0,0,0,0,0,1,8.8,8.8,0.0%,MIN,4,2023
45,Justin Madubuike,1,1,1.0,0,0,0,0,0,1,8.8,8.8,12.4%,BAL,4,2023
46,Myles Garrett,1,1,1.0,0,0,0,0,0,1,8.8,8.8,54.5%,CLE,4,2023
47,Haason Reddick,1,1,1.0,0,0,0,0,0,1,8.8,8.8,4.7%,NYJ,4,2023
48,Keeanu Benton,2,2,0.0,0,0,1,0,0,1,8.5,8.5,0.2%,PIT,4,2023
49,Bobby Brown III,2,4,0.0,0,0,0,0,0,1,8.5,8.5,0.1%,LAR,4,2023
50,Sam Williams,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,DAL,4,2023
51,Isaiah Buggs,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,FA,4,2023
52,Arden Key,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.3%,TEN,4,2023
53,Tuli Tuipulotu,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.8%,LAC,4,2023
54,Zach Sieler,3,1,0.0,0,0,0,0,0,1,7.8,7.8,9.9%,MIA,4,2023
55,Danielle Hunter,3,1,0.0,0,0,0,0,0,1,7.8,7.8,45.4%,HOU,4,2023
56,Tavius Robinson,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.1%,BAL,4,2023
57,Quinnen Williams,3,1,0.5,0,0,0,0,0,1,7.3,7.3,11.6%,NYJ,4,2023
58,Dre'Mont Jones,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.3%,SEA,4,2023
59,Morgan Fox,2,0,1.0,0,0,0,0,0,1,7.0,7.0,0.2%,LAC,4,2023
60,Colby Wooden,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,GB,4,2023
61,Travon Walker,2,0,1.0,0,0,0,0,0,1,7.0,7.0,7.0%,JAC,4,2023
62,Kingsley Enagbare,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.1%,GB,4,2023
63,Jonah Williams,1,3,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,MIN,4,2023
64,Adam Butler,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,LV,4,2023
65,Austin Johnson,1,1,0.0,0,0,0,1,0,1,6.3,6.3,0.3%,BUF,4,2023
66,Angelo Blackson,1,1,0.0,0,0,0,1,0,1,6.3,6.3,0.0%,FA,4,2023
67,D.J. Jones,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.9%,DEN,4,2023
68,Mike Danna,2,2,0.0,1,0,0,0,0,1,6.0,6.0,1.3%,KC,4,2023
69,Michael Hoecht,1,4,0.0,1,0,0,0,0,1,6.0,6.0,2.1%,LAR,4,2023
70,Quinton Jefferson,2,1,0.5,0,0,0,0,0,1,5.8,5.8,0.1%,CLE,4,2023
71,Yaya Diaby,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.1%,TB,4,2023
72,Travis Jones,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.2%,BAL,4,2023
73,Logan Hall,1,0,0.0,0,0,0,1,0,1,5.5,5.5,0.1%,TB,4,2023
74,Shelby Harris,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,CLE,4,2023
75,Jadeveon Clowney,2,0,0.0,0,0,0,0,0,1,5.5,5.5,16.6%,CAR,4,2023
76,D.J. Davidson,1,0,0.0,1,0,0,0,0,1,5.5,5.5,0.1%,FA,4,2023
77,Neville Gallimore,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,LAR,4,2023
78,Grover Stewart,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.0%,IND,4,2023
79,Jonathan Bullard,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.3%,MIN,4,2023
80,Cameron Jordan,3,1,0.0,0,0,0,0,0,1,5.3,5.3,1.1%,NO,4,2023
81,Calais Campbell,1,5,0.0,0,0,0,0,0,1,5.3,5.3,3.3%,MIA,4,2023
82,Sebastian Joseph-Day,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.3%,TEN,4,2023
83,Grady Jarrett,2,3,0.0,0,0,0,0,0,1,5.3,5.3,1.8%,ATL,4,2023
84,Zach Allen,0,4,0.5,0,0,0,0,0,1,5.0,5.0,4.5%,DEN,4,2023
85,Dalvin Tomlinson,1,2,0.5,0,0,0,0,0,1,5.0,5.0,0.2%,CLE,4,2023
86,Denico Autry,0,4,0.5,0,0,0,0,0,1,5.0,5.0,0.8%,HOU,4,2023
87,Chris Rumph II,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.0%,LAC,4,2023
88,DeMarcus Walker,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.4%,CHI,4,2023
89,Dylan Horton,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.1%,HOU,4,2023
90,Fletcher Cox,2,2,0.0,0,0,0,0,0,1,4.5,4.5,1.1%,FA,4,2023
91,Sheldon Rankins,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.5%,CIN,4,2023
92,Larry Ogunjobi,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.6%,PIT,4,2023
93,Carl Granderson,2,2,0.0,0,0,0,0,0,1,4.5,4.5,8.4%,NO,4,2023
94,Harrison Phillips,2,2,0.0,0,0,0,0,0,1,4.5,4.5,9.8%,MIN,4,2023
95,DeMarvin Leal,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.0%,PIT,4,2023
96,Justin Jones,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.7%,ARI,4,2023
97,Bilal Nichols,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.1%,ARI,4,2023
98,Jarran Reed,3,0,0.0,0,0,0,0,0,1,4.5,4.5,1.4%,SEA,4,2023
99,T.J. Slaton,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,GB,4,2023
100,Montravius Adams,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,PIT,4,2023
101,Leki Fotu,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,NYJ,4,2023
102,Charles Harris,1,1,0.5,0,0,0,0,0,1,4.3,4.3,9.0%,FA,4,2023
