RANK,PLAYER,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,WEEK
32,Aaron Jones (GB),13.0,35.0,2.7,9.0,0.0,0.0,4.0,6.0,19.0,4.8,0.0,0.0,1.0,9.4,9.4,94.7%,10.0
33,Kareem Hunt (CLE),10.0,32.0,3.2,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,65.9%,10.0
34,AJ Dillon (GB),9.0,70.0,7.8,40.0,3.0,0.0,1.0,3.0,11.0,11.0,0.0,0.0,1.0,9.1,9.1,65.8%,10.0
35,James Conner (ARI),16.0,73.0,4.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,91.9%,10.0
36,Samaje Perine (DEN),1.0,8.0,8.0,8.0,0.0,0.0,3.0,3.0,35.0,11.7,0.0,0.0,1.0,7.3,7.3,22.4%,10.0
37,Roschon Johnson (CHI),5.0,18.0,3.6,6.0,0.0,0.0,4.0,6.0,14.0,3.5,0.0,0.0,1.0,7.2,7.2,21.6%,10.0
38,Saquon Barkley (NYG),13.0,66.0,5.1,21.0,1.0,0.0,1.0,3.0,-5.0,-5.0,0.0,0.0,1.0,7.1,7.1,100.0%,10.0
39,Travis Etienne Jr. (JAC),9.0,35.0,3.9,16.0,0.0,0.0,2.0,4.0,9.0,4.5,0.0,0.0,1.0,6.4,6.4,99.9%,10.0
40,D'Ernest Johnson (JAC),3.0,12.0,4.0,5.0,0.0,0.0,2.0,2.0,28.0,14.0,0.0,0.0,1.0,6.0,6.0,0.6%,10.0
41,Chuba Hubbard (CAR),9.0,23.0,2.6,9.0,0.0,0.0,2.0,2.0,16.0,8.0,0.0,0.0,1.0,5.9,5.9,55.5%,10.0
42,Tony Pollard (DAL),15.0,55.0,3.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,99.7%,10.0
43,Tyler Allgeier (ATL),9.0,31.0,3.4,8.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,4.8,4.8,50.6%,10.0
44,Alexander Mattison (MIN),8.0,27.0,3.4,9.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,4.3,4.3,89.6%,10.0
45,Jashaun Corbin (NYG),1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,12.0,4.0,0.0,0.0,1.0,4.3,4.3,0.0%,10.0
46,Cordarrelle Patterson (ATL),3.0,13.0,4.3,6.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,4.0,4.0,1.8%,10.0
47,Jaleel McLaughlin (DEN),6.0,8.0,1.3,5.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,3.2,3.2,17.6%,10.0
48,Derrick Henry (TEN),11.0,24.0,2.2,8.0,0.0,0.0,1.0,1.0,-4.0,-4.0,0.0,0.0,1.0,3.0,3.0,99.9%,10.0
49,Miles Sanders (CAR),2.0,-5.0,-2.5,1.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,3.0,3.0,55.3%,10.0
50,Dalvin Cook (NYJ),4.0,26.0,6.5,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,26.7%,10.0
51,Mike Boone (HOU),0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,0.0,0.0,1.0,2.6,2.6,1.2%,10.0
52,Raheem Blackshear (CAR),2.0,7.0,3.5,4.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,2.3,2.3,0.4%,10.0
53,Elijah Mitchell (SF),8.0,23.0,2.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,17.1%,10.0
54,Jamaal Williams (NO),4.0,7.0,1.8,3.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,20.6%,10.0
55,Deuce Vaughn (DAL),1.0,-2.0,-2.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,1.9,1.9,1.2%,10.0
56,Chase Edmonds (TB),4.0,9.0,2.3,9.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,1.0,1.7,1.7,0.9%,10.0
57,Joshua Kelley (LAC),5.0,16.0,3.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,13.4%,10.0
58,Ameer Abdullah (LV),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.4,1.4,0.5%,10.0
59,Tony Jones Jr. (NO),1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.3%,10.0
60,Alex Armah Jr. (WAS),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.3,1.3,0.0%,10.0
61,Trayveon Williams (CIN),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.2,1.2,0.7%,10.0
62,Kene Nwangwu (MIN),2.0,9.0,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,1.5%,10.0
63,Justice Hill (BAL),2.0,7.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,18.1%,10.0
64,Zamir White (LV),1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.3%,10.0
65,Tank Bigsby (JAC),3.0,5.0,1.7,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,6.4%,10.0
66,Darrynton Evans (MIA),2.0,5.0,2.5,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.2%,10.0
67,Matt Breida (NYG),1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,3.1%,10.0
68,Zack Moss (IND),1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,56.4%,10.0
69,Ty Johnson (BUF),1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2%,10.0
70,Keaontay Ingram (ARI),2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,3.1%,10.0
71,Demetric Felton Jr. (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
72,Austin Walter (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
73,Craig Reynolds (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7%,10.0
74,Khari Blasingame (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
75,Andrew Beck (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
76,Jakob Johnson (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
77,La'Mical Perine (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
78,Trey Sermon (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,10.0
79,Anthony McFarland Jr. (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,10.0
80,Eno Benjamin (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
81,Ke'Shawn Vaughn (TB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,10.0
82,Clyde Edwards-Helaire (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8%,10.0
83,Cam Akers (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5%,10.0
84,J.K. Dobbins (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7%,10.0
85,D'Andre Swift (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6%,10.0
86,Derrick Gore (WAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
87,J.J. Taylor (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
88,Patrick Laird (TB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
89,Damien Harris (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9%,10.0
90,Travis Homer (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
91,Mike Weber (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
92,Qadree Ollison (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
93,Darrell Henderson Jr. (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3%,10.0
94,Alec Ingold (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
95,Deon Jackson (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3%,10.0
96,Jermar Jefferson (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
97,Jonathan Ward (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
98,Jaret Patterson (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
99,Mohamed Ibrahim (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
100,Salvon Ahmed (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0%,10.0
101,Patrick Taylor Jr. (GB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,10.0
102,DeeJay Dallas (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5%,10.0
103,JaMycal Hasty (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
104,Reggie Gilliam (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,10.0
105,James Robinson (GB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,10.0
106,Brittain Brown (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
107,Julius Chestnut (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
108,Zonovan Knight (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,10.0
109,Troy Hairston II (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
110,DeWayne McBride (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
111,Pierre Strong Jr. (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9%,10.0
112,Ronnie Rivers (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,10.0
113,Zander Horvath (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
114,Tyler Badie (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
115,Hassan Haskins (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
116,Malik Davis (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
117,Kendre Miller (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9%,10.0
118,Israel Abanikanda (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,10.0
119,Isiah Pacheco (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2%,10.0
120,Bryant Koback (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
121,Chase Brown (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8%,10.0
122,Emanuel Wilson (GB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,10.0
123,Hunter Luepke (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,10.0
124,Ellis Merriweather (GB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
125,Owen Wright (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
126,Chris Brooks (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
127,Jordan Mims (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
128,Deneric Prince (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
129,Levi Bell (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
130,Zavier Scott (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
131,Robert Burns (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
132,Jacob Saylors (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
133,Evan Hull (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4%,10.0
134,Xazavian Valladay (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
135,Kenny McIntosh (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,10.0
136,Henry Pearson (GB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
137,Emari Demercado (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6%,10.0
138,Carlos Washington Jr. (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
139,Jack Colletto (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
140,Elijah Dotson (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,10.0
141,Lew Nichols III (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
142,Sean Tucker (TB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2%,10.0
143,Michael Carter (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7%,10.0
144,Khalil Herbert (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5%,10.0
145,Javian Hawkins (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
146,Chris Evans (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2%,10.0
147,Dameon Pierce (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9%,10.0
148,Jordan Mason (SF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7%,10.0
149,Tyler Goodson (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
150,Gary Brightwell (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,10.0
151,Gerrid Doaks (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
152,Avery Williams (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
153,Spencer Brown (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
154,Sincere McCormick (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
155,Kenneth Gainwell (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8%,10.0
156,Adam Prentice (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,10.0
157,Isaiah Spiller (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,10.0
158,Snoop Conner (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
159,Kyren Williams (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9%,10.0
160,Tyrion Davis-Price (SF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
161,Chris Rodriguez Jr. (WAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8%,10.0
162,De'Von Achane (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6%,10.0
163,Zach Evans (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1%,10.0
164,Kevin Harris (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
165,Eric Gray (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
