RANK,PLAYER,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,WEEK
1,Frankie Luvu (CAR),7.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,26.3,26.3,40.9%,8.0
2,T.J. Edwards (CHI),9.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.5,25.5,89.5%,8.0
3,Alex Anzalone (DET),5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5,24.5,25.7%,8.0
4,Drue Tranquill (KC),7.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,24.0,13.7%,8.0
5,Logan Wilson (CIN),9.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,23.0,23.0,57.6%,8.0
6,Nakobe Dean (PHI),11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,23.0,2.3%,8.0
7,Baron Browning (DEN),4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,23.0,0.7%,8.0
8,Preston Smith (GB),2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,21.3,21.3,4.4%,8.0
9,Quincy Williams (NYJ),8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.8,20.8,61.4%,8.0
10,Harold Landry III (TEN),5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,20.5,20.5,8.9%,8.0
11,Azeez Al-Shaair (TEN),7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,20.0,33.0%,8.0
12,Bobby Okereke (NYG),7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.5,19.5,81.2%,8.0
13,Foyesade Oluokun (JAC),9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,19.0,96.8%,8.0
14,Jordyn Brooks (SEA),4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18.5,18.5,28.9%,8.0
15,De'Vondre Campbell (GB),10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,29.0%,8.0
16,Leo Chenal (KC),4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,1.1%,8.0
17,C.J. Mosley (NYJ),7.0,5.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,17.8,17.8,83.3%,8.0
18,Patrick Queen (BAL),9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,17.5,44.3%,8.0
19,Lavonte David (TB),6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,17.5,39.8%,8.0
20,Fred Warner (SF),4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,17.0,85.5%,8.0
21,Zaire Franklin (IND),6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.5,16.5,85.9%,8.0
22,Cole Holcomb (PIT),6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,16.0,5.7%,8.0
23,Bobby Wagner (SEA),3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,75.4%,8.0
24,Eric Kendricks (LAC),9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.8,15.8,16.9%,8.0
25,Denzel Perryman (HOU),6.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.8,15.8,5.5%,8.0
26,Blake Cashman (HOU),4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.8,15.8,11.1%,8.0
27,Demario Davis (NO),6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.8,15.8,12.6%,8.0
28,Elandon Roberts (PIT),4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,15.3,15.3,21.9%,8.0
29,Kyzir White (ARI),7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.5,14.5,17.6%,8.0
30,Quay Walker (GB),7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.3,14.3,29.6%,8.0
31,Roquan Smith (BAL),8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.3,14.3,96.2%,8.0
32,Micah Parsons (DAL),2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,62.8%,8.0
33,Terrel Bernard (BUF),6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,69.7%,8.0
34,Robert Spillane (LV),4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,13.0,26.4%,8.0
35,Shaquille Leonard (FA),6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.8,12.8,26.9%,8.0
36,Kenneth Murray Jr. (LAC),6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.8,12.8,10.4%,8.0
37,Jack Gibbens (TEN),3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,12.5,2.2%,8.0
38,Germaine Pratt (CIN),3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.5,12.5,14.2%,8.0
39,Alex Singleton (DEN),6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,12.3,49.0%,8.0
40,Ernest Jones (LAR),5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,12.3,25.1%,8.0
41,Devin Lloyd (JAC),7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,11.3%,8.0
42,Josey Jewell (DEN),3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,11.5,11.5,28.5%,8.0
43,David Mayo (WAS),6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,1.3%,8.0
44,Jack Sanborn (CHI),7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,8.4%,8.0
45,Mack Wilson Sr. (NE),5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,0.2%,8.0
46,Kaden Elliss (ATL),6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,5.6%,8.0
47,Dre Greenlaw (SF),6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,36.9%,8.0
48,Devin White (TB),5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,22.1%,8.0
49,Bradley Chubb (MIA),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,17.7%,8.0
50,Bud Dupree (ATL),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.4%,8.0
51,Christian Rozeboom (LAR),6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,1.0%,8.0
52,Alex Highsmith (PIT),3.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,22.8%,8.0
53,Luke Masterson (LV),3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.3,9.3,0.3%,8.0
54,Micah McFadden (NYG),3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.3,9.3,4.6%,8.0
55,Nate Landman (ATL),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,10.5%,8.0
56,Jordan Hicks (MIN),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,26.4%,8.0
57,Jahlani Tavai (NE),3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,1.3%,8.0
58,Zach Cunningham (PHI),3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,3.3%,8.0
59,Casey Toohill (WAS),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.5%,8.0
60,Nick Herbig (PIT),1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,8.0,0.2%,8.0
61,Josh Woods (ARI),1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.8,7.8,1.2%,8.0
62,Willie Gay Jr. (KC),2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.8,7.8,2.1%,8.0
63,Jeremiah Owusu-Koramoah (CLE),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,7.0%,8.0
64,Damone Clark (DAL),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,6.3%,8.0
65,Ja'Whaun Bentley (NE),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,9.0%,8.0
66,Anfernee Jennings (NE),2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,1.7%,8.0
67,Kwon Alexander (PIT),2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,1.5%,8.0
68,Anthony Walker Jr. (CLE),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,1.2%,8.0
69,Zaven Collins (ARI),2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.6%,8.0
70,Tyrel Dodson (BUF),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,1.7%,8.0
71,Derrick Barnes (DET),1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3,6.3,0.8%,8.0
72,Rashan Gary (GB),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,1.9%,8.0
73,Shaquil Barrett (TB),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.8%,8.0
74,Lorenzo Carter (ATL),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.4%,8.0
75,Jack Campbell (DET),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.6%,8.0
76,Jack Cochrane (KC),2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.1%,8.0
77,Jerome Baker (MIA),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,11.6%,8.0
78,T.J. Watt (PIT),1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,5.8,5.8,70.8%,8.0
79,David Long Jr. (MIA),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,4.3%,8.0
80,Jamin Davis (WAS),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,11.2%,8.0
81,Samson Ebukam (IND),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,2.1%,8.0
82,Markus Golden (PIT),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.1%,8.0
83,Drew Sanders (DEN),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.7%,8.0
84,Khalil Mack (LAC),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,21.4%,8.0
85,Pete Werner (NO),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,7.4%,8.0
86,Malik Harrison (BAL),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.2%,8.0
87,E.J. Speed (IND),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.5%,8.0
88,Daiyan Henley (LAC),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.5%,8.0
89,Leonard Floyd (BUF),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.1%,8.0
90,Joe Tryon-Shoyinka (TB),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.6%,8.0
91,Henry To'oTo'o (HOU),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.8%,8.0
92,Khaleke Hudson (WAS),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,8.0
93,Ivan Pace Jr. (MIN),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,2.6%,8.0
94,Deion Jones (CAR),0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.3%,8.0
95,Sam Franklin Jr. (CAR),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2%,8.0
96,Christian Harris (HOU),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.3%,8.0
97,Oren Burks (SF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.3%,8.0
98,Marte Mapu (NE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,8.0
99,Jesse Luketa (ARI),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
100,Kyle Van Noy (BAL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.3%,8.0
101,Kamu Grugier-Hill (CAR),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,5.9%,8.0
102,Tony Fields II (CLE),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,8.0
103,Tremaine Edmunds (CHI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,25.8%,8.0
104,Jake Martin (IND),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
105,Dennis Gardeck (ARI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.9%,8.0
