RANK,PLAYER,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,WEEK
29,Frankie Luvu (CAR),6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,40.9%,11.0
30,Christian Harris (HOU),5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,1.3%,11.0
31,Derrick Barnes (DET),6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.8%,11.0
32,Rashan Gary (GB),1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.8,12.8,1.9%,11.0
33,Baron Browning (DEN),3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.5,12.5,0.7%,11.0
34,Josey Jewell (DEN),5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.3,12.3,28.5%,11.0
35,Monty Rice (TEN),5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,12.3,0.3%,11.0
36,De'Vondre Campbell (GB),6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,12.3,29.0%,11.0
37,Kenneth Murray Jr. (LAC),6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,10.4%,11.0
38,Devin Lloyd (JAC),5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,11.3%,11.0
39,Krys Barnes (ARI),2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,11.8,11.8,0.8%,11.0
40,Divine Deablo (LV),3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.5,11.5,11.9%,11.0
41,Drue Tranquill (KC),5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,13.7%,11.0
42,Zach Cunningham (PHI),6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,3.3%,11.0
43,Foyesade Oluokun (JAC),1.0,5.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,11.3,11.3,96.8%,11.0
44,Jack Sanborn (CHI),2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,8.4%,11.0
45,Nicholas Morrow (PHI),4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.8,10.8,1.6%,11.0
46,Jack Campbell (DET),5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,5.6%,11.0
47,Roquan Smith (BAL),4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,96.2%,11.0
48,Shaquil Barrett (TB),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,5.8%,11.0
49,Damone Clark (DAL),2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,6.3%,11.0
50,Jeremiah Owusu-Koramoah (CLE),6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,7.0%,11.0
51,Josh Woods (ARI),6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,1.2%,11.0
52,Jerome Baker (MIA),6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,11.6%,11.0
53,Kyle Van Noy (BAL),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.3%,11.0
54,Luke Masterson (LV),3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.3,9.3,0.3%,11.0
55,Andrew Van Ginkel (MIA),3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,1.2%,11.0
56,Terrel Bernard (BUF),2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,69.7%,11.0
57,Casey Toohill (WAS),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.5%,11.0
58,Azeez Al-Shaair (TEN),3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,33.0%,11.0
59,Harold Landry III (TEN),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,8.9%,11.0
60,Sione Takitaki (CLE),3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.5%,11.0
61,Willie Gay Jr. (KC),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,2.1%,11.0
62,Quay Walker (GB),2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,29.6%,11.0
63,Alex Highsmith (PIT),2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,22.8%,11.0
64,Bradley Chubb (MIA),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,17.7%,11.0
65,Kamu Grugier-Hill (CAR),2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.9%,11.0
66,Za'Darius Smith (CLE),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,3.0%,11.0
67,Kyzir White (ARI),2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,17.6%,11.0
68,Dennis Gardeck (ARI),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.9%,11.0
69,Jack Gibbens (TEN),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,2.2%,11.0
70,Dorian Williams (BUF),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,1.0%,11.0
71,DeMarquis Gates (CHI),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0%,11.0
72,Ross Matiscik (JAC),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0%,11.0
73,Devin White (TB),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,22.1%,11.0
74,Germaine Pratt (CIN),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,14.2%,11.0
75,C.J. Mosley (NYJ),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,83.3%,11.0
76,Jordyn Brooks (SEA),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,28.9%,11.0
77,Malik Harrison (BAL),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.2%,11.0
78,David Long Jr. (MIA),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.3%,11.0
79,Leo Chenal (KC),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.1%,11.0
80,Deion Jones (CAR),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.3%,11.0
81,Preston Smith (GB),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,4.4%,11.0
82,Zaven Collins (ARI),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,7.6%,11.0
83,Christian Rozeboom (LAR),0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,1.0%,11.0
84,SirVocea Dennis (TB),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,11.0
85,Tyler Matakevich (BUF),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0%,11.0
86,Troy Dye (MIN),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,11.0
87,Anthony Barr (MIN),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,11.0
88,Oren Burks (SF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.3%,11.0
89,Mykal Walker (PIT),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,11.0
90,Malik Reed (LV),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,11.0
91,Jamien Sherwood (NYJ),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.3%,11.0
92,Troy Reeder (LAR),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,11.0
93,Nick Herbig (PIT),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.2%,11.0
94,Akeem Davis-Gaither (CIN),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.2%,11.0
95,Eku Leota (CAR),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,11.0
96,Rashod Berry (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
97,LaCale London (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
98,Kristian Welch (GB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
99,Blake Ferguson (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
100,Blake Lynch (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
101,Clay Johnston (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
102,Jonas Griffith (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
103,Sam Franklin Jr. (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,11.0
104,Michael Hoecht (LAR),5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.5%,11.0
105,Tomon Fox (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
106,Liam McCullough (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
107,Cole Christiansen (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
108,Cam Gill (TB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
109,Markus Bailey (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,11.0
110,Carlo Kemp (GB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
111,De'Jon Harris (WAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
112,Janarius Robinson (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
113,Justin Strnad (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,11.0
114,Shaun Bradley (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
115,Josh Allen (JAC),0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.2%,11.0
116,Sam Eguavoen (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
117,Alexander Johnson (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0%,11.0
118,Brian Burns (CAR),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.3%,11.0
119,Jachai Polite (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
120,Oshane Ximines (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
121,Jahlani Tavai (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3%,11.0
122,Devin Bush Jr. (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2%,11.0
123,Mack Wilson Sr. (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,11.0
124,Tae Davis (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,11.0
125,Andre Smith Jr. (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
126,Chris Board (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
127,Trent Sieg (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
128,Jake Martin (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
129,Marcell Harris (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
130,Ja'Whaun Bentley (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0%,11.0
131,Genard Avery (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
132,Matthew Adams (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,11.0
133,Zaire Franklin (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.9%,11.0
134,Ezekiel Turner (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,11.0
135,Ben Niemann (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
136,Justin Hollins (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,11.0
137,Zack Baun (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,11.0
138,K'Lavon Chaisson (JAC),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,11.0
139,Julian Okwara (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,11.0
140,Yetur Gross-Matos (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,11.0
141,Jordan Kunaszyk (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
142,Matthew Orzech (GB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
143,Curtis Bolton (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,11.0
144,Anthony Pittman (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
145,Josh Uche (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,11.0
146,Darrell Taylor (SEA),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2%,11.0
147,Carter Coughlin (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
148,Tanner Muse (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,11.0
149,Khaleke Hudson (WAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,11.0
150,Anfernee Jennings (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7%,11.0
151,Jacob Phillips (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,11.0
152,Trevis Gipson (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,11.0
153,Joe Bachie (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
154,Shaquille Quarterman (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,11.0
155,Cam Brown (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,11.0
156,Luke Gifford (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
157,Anthony Nelson (TB),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,11.0
158,David Long Jr. (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,11.0
159,E.J. Speed (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5%,11.0
160,Quinton Bell (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
161,Cole Holcomb (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7%,11.0
162,Kaden Elliss (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6%,11.0
163,L.J. Collier (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0%,11.0
164,Ty Summers (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
165,Cody Barton (WAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1%,11.0
166,Ryan Connelly (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
167,Andrew Dowell (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
168,Mitchell Fraboni (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
169,Nick Moore (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
170,Demetrius Flannigan-Fowles (SF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,11.0
171,Del'Shawn Phillips (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
172,Joe Giles-Harris (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
173,Jacob Bobenmoyer (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
174,Darius Harris (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
175,De'Shaan Dixon (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
176,Baylon Spector (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,11.0
177,Jake Hansen (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
178,Jeff Gunter (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
179,Kyron Johnson (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
180,Luiji Vilain (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
181,Devin Harper (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
182,James Houston (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,11.0
183,Mark Robinson (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4%,11.0
184,Tariq Carpenter (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
185,Daniel Hardy (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
186,Ty Shelby (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
187,Tyreek Maddox-Williams (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
188,Brandon Smith (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
189,Jesse Luketa (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
190,Chance Campbell (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
191,Troy Andersen (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4%,11.0
192,Olakunle Fatukasi (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
193,Arnold Ebiketie (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,11.0
194,David Ojabo (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4%,11.0
195,Nakobe Dean (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3%,11.0
196,Travon Walker (JAC),1.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8%,11.0
197,Boye Mafe (SEA),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.3%,11.0
198,Cameron Thomas (FA),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,11.0
199,Chad Muma (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8%,11.0
200,Josh Ross (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
201,Tyreke Smith (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
202,Nik Bonitto (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1%,11.0
203,Channing Tindall (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,11.0
204,Henry To'oTo'o (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8%,11.0
205,Byron Young (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,11.0
