Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Desmond King II,7,1,0.0,2,2,0,0,0,1,24.3,24.3,3.4%,FA,11,2021
2,Cameron Sutton,7,3,0.0,1,1,0,0,0,1,21.8,21.8,0.0%,PIT,11,2021
3,L'Jarius Sneed,5,1,0.0,3,1,0,0,0,1,20.3,20.3,14.1%,TEN,11,2021
4,Sidney Jones IV,9,2,0.0,1,0,0,0,0,1,19.0,19.0,0.0%,FA,11,2021
5,Jeremy Chinn,9,4,0.0,0,0,0,0,0,1,19.0,19.0,4.1%,WAS,11,2021
6,Charvarius Ward,5,2,0.0,3,1,0,0,0,1,18.5,18.5,15.4%,SF,11,2021
7,Darius Slay Jr.,1,0,0.0,2,1,0,0,1,1,18.0,18.0,2.7%,PHI,11,2021
8,Terrance Mitchell,5,3,0.0,1,1,0,0,0,1,16.3,16.3,0.0%,FA,11,2021
9,A.J. Terrell,4,5,0.0,1,1,0,0,0,1,16.3,16.3,0.9%,ATL,11,2021
10,Kindle Vildor,6,0,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,DET,11,2021
11,Sean Murphy-Bunting,7,0,0.0,0,0,1,0,0,1,14.5,14.5,1.6%,ARI,11,2021
12,Eric Murray,6,5,0.0,1,0,0,0,0,1,14.3,14.3,0.1%,HOU,11,2021
13,Brandon Jones,2,4,1.0,0,0,1,0,0,1,14.0,14.0,9.2%,DEN,11,2021
14,Amani Oruwariye,5,0,0.0,1,1,0,0,0,1,14.0,14.0,0.0%,DAL,11,2021
15,Tracy Walker III,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.2%,SF,11,2021
16,Marcus Williams,5,2,0.0,3,0,0,0,0,1,13.5,13.5,2.8%,BAL,11,2021
17,Donte Jackson,7,2,0.0,1,0,0,0,0,1,13.5,13.5,0.3%,PIT,11,2021
18,Johnathan Abram,6,6,0.0,0,0,0,0,0,1,13.5,13.5,0.1%,NO,11,2021
19,Adoree' Jackson,3,0,0.0,1,1,0,0,0,1,13.5,13.5,0.3%,NYG,11,2021
