Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Xavier McKinney,4,3,0.0,2,2,0,0,1,1,27.3,27.3,39.0%,GB,9,2021
2,Troy Hill,7,0,2.0,0,0,0,0,0,1,23.5,23.5,0.3%,CAR,9,2021
3,Camryn Bynum,8,4,0.0,1,1,0,0,0,1,21.5,21.5,48.3%,MIN,9,2021
4,J.C. Jackson,1,1,0.0,2,2,0,0,1,1,21.3,21.3,0.1%,FA,9,2021
5,Jeremy Chinn,5,6,0.0,0,0,1,0,0,1,21.0,21.0,4.1%,WAS,9,2021
6,Ashtyn Davis,7,2,0.0,0,0,2,0,0,1,20.0,20.0,0.1%,NYJ,9,2021
7,Rudy Ford,6,1,0.0,3,1,0,0,0,1,19.3,19.3,0.1%,FA,9,2021
8,Denzel Ward,2,0,0.0,3,1,0,0,1,1,18.5,18.5,1.3%,CLE,9,2021
9,Levi Wallace,6,1,0.0,1,0,0,1,0,1,17.8,17.8,0.2%,DEN,9,2021
10,Eric Murray,5,3,0.0,1,1,0,0,0,1,16.3,16.3,0.1%,HOU,9,2021
11,Amani Hooker,8,4,0.0,0,0,0,0,0,1,15.0,15.0,19.7%,TEN,9,2021
12,Cameron Dantzler Sr.,10,0,0.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,9,2021
13,John Johnson III,3,0,0.0,1,1,1,0,0,1,15.0,15.0,0.4%,LAR,9,2021
14,Tyrann Mathieu,5,1,1.0,0,0,0,0,0,1,14.8,14.8,3.1%,NO,9,2021
15,Kevin Byard III,0,3,0.0,1,1,0,0,1,1,14.8,14.8,20.7%,CHI,9,2021
16,L'Jarius Sneed,3,3,0.0,2,1,0,0,0,1,14.8,14.8,14.1%,TEN,9,2021
17,Kareem Jackson,7,2,0.0,0,0,0,0,0,1,14.5,14.5,0.1%,BUF,9,2021
18,DeAndre Houston-Carson,1,4,0.0,0,0,0,1,1,1,14.5,14.5,0.0%,FA,9,2021
19,Kenny Moore II,8,1,0.0,1,0,0,0,0,1,14.3,14.3,15.8%,IND,9,2021
