Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Antoine Winfield Jr.,7,4,0,0,0,0,1,0,1,22.5,22.5,66.8%,TB,10,2021
2,Jimmie Ward,2,0,0,2,2,0,0,1,1,22.0,22.0,1.6%,HOU,10,2021
3,Xavien Howard,5,0,0,0,0,1,1,1,1,21.5,21.5,0.6%,FA,10,2021
4,Jamal Adams,7,4,0,1,1,0,0,0,1,20.0,20.0,3.5%,TEN,10,2021
5,Jalen Thompson,5,4,0,1,1,0,0,0,1,19.5,19.5,8.1%,ARI,10,2021
6,Taylor Rapp,7,3,1,0,0,0,0,0,1,19.3,19.3,5.6%,BUF,10,2021
7,Jordan Poyer,4,6,0,2,1,0,0,0,1,18.5,18.5,3.1%,MIA,10,2021
8,Darius Slay Jr.,3,2,0,0,0,0,1,1,1,18.5,18.5,2.7%,PHI,10,2021
9,Amani Oruwariye,5,2,0,2,0,0,1,0,1,18.5,18.5,0.0%,DAL,10,2021
10,Derwin James Jr.,9,3,0,1,0,0,0,0,1,17.3,17.3,48.4%,LAC,10,2021
11,Terrell Edmunds,4,1,1,1,0,0,0,0,1,17.3,17.3,0.6%,JAC,10,2021
12,Micah Hyde,4,1,0,1,0,1,1,0,1,16.3,16.3,4.1%,FA,10,2021
13,Jevon Holland,4,1,1,2,0,0,0,0,1,16.3,16.3,9.3%,MIA,10,2021
14,Camryn Bynum,5,1,1,1,0,0,0,0,1,16.3,16.3,48.3%,MIN,10,2021
15,Kyle Dugger,5,1,0,1,1,0,0,0,1,14.8,14.8,17.4%,NE,10,2021
16,Adrian Amos,3,1,0,3,1,0,0,0,1,14.8,14.8,0.1%,FA,10,2021
17,Justin Simmons,4,2,0,1,1,0,0,0,1,14.0,14.0,2.8%,ATL,10,2021
18,Jalen Ramsey,3,1,0,2,0,0,0,0,1,13.3,13.3,4.2%,MIA,10,2021
19,Jourdan Lewis,2,1,0,3,1,0,0,0,1,13.3,13.3,0.4%,DAL,10,2021
20,Donte Jackson,3,1,0,2,1,0,0,0,1,13.3,13.3,0.3%,PIT,10,2021
21,Jordan Whitehead,5,4,0,0,0,0,0,0,1,13.0,13.0,6.6%,TB,10,2021
22,Taron Johnson,4,0,0,1,1,0,0,0,1,12.5,12.5,17.2%,BUF,10,2021
23,Tre'Davious White,3,2,0,1,1,0,0,0,1,12.5,12.5,0.5%,LAR,10,2021
24,Jarrod Wilson,4,0,1,0,0,0,0,0,1,12.5,12.5,0.0%,FA,10,2021
25,Anthony Brown,1,2,0,3,1,0,0,0,1,12.5,12.5,0.1%,CAR,10,2021
26,Fabian Moreau,5,1,0,0,0,0,1,0,1,12.3,12.3,0.1%,MIN,10,2021
27,Andrew Sendejo,6,1,0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,10,2021
28,Nate Hobbs,5,1,0,0,0,1,0,0,1,12.3,12.3,18.6%,LV,10,2021
29,Byron Jones,7,2,0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,10,2021
30,Marlon Humphrey,5,2,0,2,0,0,0,0,1,12.0,12.0,1.2%,BAL,10,2021
31,Justin Coleman,2,1,0,2,1,0,0,0,1,11.8,11.8,0.0%,FA,10,2021
32,Tyrann Mathieu,4,0,0,1,0,0,1,0,1,11.5,11.5,3.1%,NO,10,2021
33,Kenny Moore II,4,1,0,3,0,0,0,0,1,11.3,11.3,15.8%,IND,10,2021
34,Anthony Harris,6,3,0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,10,2021
35,William Jackson III,3,0,0,1,1,0,0,0,1,11.0,11.0,0.0%,FA,10,2021
36,Ashtyn Davis,4,1,0,0,0,1,0,0,1,10.8,10.8,0.1%,NYJ,10,2021
37,Eric Rowe,3,1,0,1,0,1,0,0,1,10.8,10.8,0.0%,FA,10,2021
38,L'Jarius Sneed,5,1,0,0,0,0,0,0,1,10.8,10.8,14.1%,TEN,10,2021
39,Johnathan Abram,4,6,0,0,0,0,0,0,1,10.5,10.5,0.1%,NO,10,2021
40,Tracy Walker III,7,0,0,0,0,0,0,0,1,10.5,10.5,0.2%,SF,10,2021
41,Rasul Douglas,4,0,0,1,0,0,0,0,1,10.0,10.0,2.9%,BUF,10,2021
42,Ronnie Harrison Jr.,4,2,0,0,0,0,0,0,1,10.0,10.0,3.1%,FA,10,2021
43,Erik Harris,4,3,0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,10,2021
44,Brandon Jones,6,1,0,0,0,0,0,0,1,9.8,9.8,9.2%,DEN,10,2021
45,Ronald Darby,5,3,0,0,0,0,0,0,1,9.8,9.8,0.4%,JAC,10,2021
46,Ugo Amadi,5,1,0,1,0,0,0,0,1,9.8,9.8,0.6%,NO,10,2021
47,Sharrod Neasman,2,0,0,1,1,0,0,0,1,9.5,9.5,0.0%,FA,10,2021
48,Bobby McCain,1,2,0,1,1,0,0,0,1,9.5,9.5,0.0%,MIN,10,2021
49,Levi Wallace,2,0,0,1,1,0,0,0,1,9.5,9.5,0.2%,DEN,10,2021
50,Mark Gilbert,2,1,0,1,0,1,0,0,1,9.3,9.3,0.0%,FA,10,2021
51,Michael Carter II,2,1,0,1,0,0,1,0,1,9.3,9.3,0.0%,NYJ,10,2021
52,Mike Edwards,5,0,0,1,0,0,0,0,1,9.0,9.0,0.3%,BUF,10,2021
53,Jordan Fuller,4,4,0,0,0,0,0,0,1,9.0,9.0,4.7%,CAR,10,2021
54,Kareem Jackson,5,2,0,0,0,0,0,0,1,9.0,9.0,0.1%,BUF,10,2021
55,Bashaud Breeland,6,0,0,0,0,0,0,0,1,9.0,9.0,1.0%,FA,10,2021
56,Marshon Lattimore,6,0,0,0,0,0,0,0,1,9.0,9.0,1.4%,NO,10,2021
57,Kamren Curl,3,4,0,1,0,0,0,0,1,9.0,9.0,13.3%,LAR,10,2021
58,D.J. Reed Jr.,3,2,0,2,0,0,0,0,1,9.0,9.0,3.4%,NYJ,10,2021
59,Quandre Diggs,5,2,0,0,0,0,0,0,1,9.0,9.0,0.7%,TEN,10,2021
60,Avonte Maddox,5,2,0,0,0,0,0,0,1,9.0,9.0,0.1%,PHI,10,2021
61,K'Waun Williams,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,10,2021
62,Trevon Diggs,1,1,0,1,1,0,0,0,1,8.8,8.8,11.9%,DAL,10,2021
63,Pat Surtain II,3,0,0,1,0,0,0,0,1,8.5,8.5,4.8%,DEN,10,2021
64,Kyle Fuller,3,2,0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,10,2021
65,Armani Watts,3,2,0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,10,2021
66,Jeremy Chinn,4,0,0,0,0,0,0,0,1,8.5,8.5,4.1%,WAS,10,2021
67,Richie Grant,3,0,0,0,0,1,0,0,1,8.5,8.5,1.7%,ATL,10,2021
68,Kendall Fuller,3,3,0,1,0,0,0,0,1,8.3,8.3,2.0%,MIA,10,2021
69,Mackensie Alexander,4,1,0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,10,2021
70,Tyson Campbell,4,1,0,1,0,0,0,0,1,8.3,8.3,8.1%,JAC,10,2021
71,Tre'von Moehrig,4,1,0,1,0,0,0,0,1,8.3,8.3,1.1%,LV,10,2021
72,A.J. Terrell,4,3,0,0,0,0,0,0,1,8.3,8.3,0.9%,ATL,10,2021
73,Kevin King,1,0,0,1,1,0,0,0,1,8.0,8.0,0.0%,ATL,10,2021
74,Will Harris,2,1,0,0,0,1,0,0,1,7.8,7.8,0.0%,NO,10,2021
75,Brandon Facyson,4,2,0,0,0,0,0,0,1,7.5,7.5,0.1%,FA,10,2021
76,Rayshawn Jenkins,4,2,0,0,0,0,0,0,1,7.5,7.5,6.4%,SEA,10,2021
77,Dallin Leavitt,5,0,0,0,0,0,0,0,1,7.5,7.5,4.0%,FA,10,2021
78,Emmanuel Moseley,4,0,0,1,0,0,0,0,1,7.5,7.5,0.1%,DET,10,2021
79,Anthony Averett,4,0,0,1,0,0,0,0,1,7.5,7.5,0.0%,PIT,10,2021
80,George Odum,4,1,0,0,0,0,0,0,1,6.8,6.8,0.1%,SF,10,2021
81,James Pierre,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,10,2021
82,Grant Delpit,4,1,0,0,0,0,0,0,1,6.8,6.8,11.3%,CLE,10,2021
83,Duron Harmon,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,10,2021
84,T.J. Carrie,4,1,0,0,0,0,0,0,1,6.8,6.8,1.0%,FA,10,2021
85,Kevin Byard III,2,3,0,1,0,0,0,0,1,6.8,6.8,20.7%,CHI,10,2021
86,Jamel Dean,4,1,0,0,0,0,0,0,1,6.8,6.8,6.1%,TB,10,2021
87,Jayron Kearse,1,5,0,1,0,0,0,0,1,6.8,6.8,0.1%,FA,10,2021
88,Daniel Sorensen,0,0,0,1,1,0,0,0,1,6.5,6.5,0.0%,FA,10,2021
89,Troy Hill,3,2,0,0,0,0,0,0,1,6.0,6.0,0.3%,CAR,10,2021
90,Malcolm Jenkins,2,2,0,1,0,0,0,0,1,6.0,6.0,15.0%,FA,10,2021
91,Shaq Griffin,3,0,0,1,0,0,0,0,1,6.0,6.0,0.1%,MIN,10,2021
92,Budda Baker,3,2,0,0,0,0,0,0,1,6.0,6.0,20.2%,ARI,10,2021
93,Talanoa Hufanga,3,0,0,1,0,0,0,0,1,6.0,6.0,4.1%,SF,10,2021
94,Dean Marlowe,3,2,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,10,2021
95,Alohi Gilman,2,4,0,0,0,0,0,0,1,6.0,6.0,6.9%,LAC,10,2021
96,Brandin Echols,3,2,0,0,0,0,0,0,1,6.0,6.0,19.6%,NYJ,10,2021
97,Janoris Jenkins,2,2,0,1,0,0,0,0,1,6.0,6.0,1.0%,FA,10,2021
98,Chuck Clark,3,0,0,1,0,0,0,0,1,6.0,6.0,1.5%,NYJ,10,2021
99,Xavier Woods,3,0,0,1,0,0,0,0,1,6.0,6.0,1.6%,CAR,10,2021
100,Paulson Adebo,2,0,0,0,0,0,0,0,1,5.5,5.5,10.7%,NO,10,2021
101,P.J. Williams,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,10,2021
102,Devin McCourty,2,1,0,1,0,0,0,0,1,5.3,5.3,4.4%,FA,10,2021
103,A.J. Bouye,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,10,2021
