Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Chuck Clark,4,3,0,3,2,0,0,1,1,28.8,28.8,1.5%,NYJ,17,2021
2,D.J. Reed Jr.,7,1,0,3,2,0,0,0,1,25.8,25.8,3.4%,NYJ,17,2021
3,A.J. Terrell,6,1,1,1,1,0,0,0,1,22.8,22.8,0.9%,ATL,17,2021
4,Marcell Harris,6,4,0,1,1,0,0,0,1,18.5,18.5,0.0%,FA,17,2021
5,Desmond King II,5,2,0,2,1,0,0,0,1,17.0,17.0,3.4%,FA,17,2021
6,Michael Carter II,6,2,1,0,0,0,0,0,1,17.0,17.0,0.0%,NYJ,17,2021
7,Grant Delpit,7,4,0,0,0,0,0,0,1,16.0,16.0,11.3%,CLE,17,2021
8,Tracy Walker III,9,3,0,0,0,0,0,0,1,15.8,15.8,0.2%,SF,17,2021
9,Jevon Holland,7,1,0,1,0,0,0,0,1,15.3,15.3,9.3%,MIA,17,2021
10,Bryce Hall,7,2,0,2,0,0,0,0,1,15.0,15.0,0.1%,TB,17,2021
11,J.C. Jackson,4,0,0,1,1,0,0,0,1,15.0,15.0,0.1%,FA,17,2021
12,Chidobe Awuzie,10,0,0,0,0,0,0,0,1,15.0,15.0,0.4%,TEN,17,2021
13,C.J. Gardner-Johnson,1,0,1,1,1,0,0,0,1,14.5,14.5,7.9%,PHI,17,2021
14,Greg Newsome II,7,1,0,2,0,0,0,0,1,14.3,14.3,0.9%,CLE,17,2021
15,Chris Claybrooks,6,3,0,2,0,0,0,0,1,14.3,14.3,0.0%,FA,17,2021
16,Budda Baker,3,0,1,2,0,0,0,0,1,14.0,14.0,20.2%,ARI,17,2021
17,Duron Harmon,3,2,0,2,1,0,0,0,1,14.0,14.0,0.0%,FA,17,2021
18,Carlton Davis III,6,1,0,1,0,0,0,0,1,13.8,13.8,1.1%,DET,17,2021
19,Justin Reid,5,1,0,0,0,0,0,0,1,13.3,13.3,32.1%,KC,17,2021
20,Jordan Fuller,3,3,0,1,1,0,0,0,1,13.3,13.3,4.7%,CAR,17,2021
21,Terrance Mitchell,5,2,0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,17,2021
22,Darious Williams,4,2,0,1,0,0,1,0,1,13.0,13.0,2.2%,LAR,17,2021
23,Brandin Echols,4,0,0,1,1,0,0,0,1,12.5,12.5,19.6%,NYJ,17,2021
