Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Byron Murphy Jr.,3,1,0.0,2,2,0,0,1,1,24.3,24.3,2.8%,MIN,3,2021
2,Malcolm Jenkins,5,2,0.0,2,1,0,0,1,1,23.0,23.0,15.0%,FA,3,2021
3,Chuck Clark,9,3,1.0,0,0,0,0,0,1,22.3,22.3,1.5%,NYJ,3,2021
4,Kenny Moore II,7,0,0.0,2,1,0,0,0,1,21.0,21.0,15.8%,IND,3,2021
5,Brandon Jones,4,2,2.0,0,0,0,0,0,1,20.5,20.5,9.2%,DEN,3,2021
6,Marshon Lattimore,8,2,0.0,1,1,0,0,0,1,20.0,20.0,1.4%,NO,3,2021
7,Jamal Adams,10,2,0.0,0,0,0,0,0,1,19.0,19.0,3.5%,TEN,3,2021
8,Trevon Diggs,2,0,0.0,3,1,0,0,1,1,18.5,18.5,11.9%,DAL,3,2021
9,C.J. Gardner-Johnson,4,1,1.0,1,0,0,0,0,1,17.3,17.3,7.9%,PHI,3,2021
10,Micah Hyde,4,1,0.0,2,1,0,0,0,1,17.3,17.3,4.1%,FA,3,2021
11,Julian Blackmon,11,0,0.0,0,0,0,0,0,1,16.5,16.5,6.1%,IND,3,2021
12,Jaire Alexander,4,1,0.0,3,1,0,0,0,1,16.3,16.3,2.9%,GB,3,2021
13,Alohi Gilman,6,0,0.0,1,1,0,0,0,1,15.5,15.5,6.9%,LAC,3,2021
14,Anthony Harris,6,8,0.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,3,2021
15,Andrew Wingard,4,3,0.0,1,1,0,0,0,1,14.8,14.8,0.1%,JAC,3,2021
16,Marco Wilson,6,0,0.0,1,0,1,0,0,1,14.5,14.5,0.1%,NE,3,2021
17,Terrell Edmunds,2,3,0.0,1,1,0,0,0,1,14.3,14.3,0.6%,JAC,3,2021
18,Isaiah Oliver,2,0,0.0,2,0,1,1,0,1,14.0,14.0,0.1%,NYJ,3,2021
19,L'Jarius Sneed,5,1,0.0,0,0,0,0,0,1,13.3,13.3,14.1%,TEN,3,2021
20,Jessie Bates III,6,3,0.0,0,0,0,0,0,1,13.0,13.0,67.6%,ATL,3,2021
21,Darnell Savage Jr.,6,0,0.0,1,0,0,0,0,1,13.0,13.0,0.9%,JAC,3,2021
22,Kendall Fuller,7,3,0.0,0,0,0,0,0,1,12.8,12.8,2.0%,MIA,3,2021
23,Anthony Brown,4,0,0.0,1,1,0,0,0,1,12.5,12.5,0.1%,CAR,3,2021
24,Landon Collins,5,3,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,3,2021
25,T.J. Green,6,2,0.0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,3,2021
