Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cameron Heyward,2,2,1.0,2,0,1,1,0,1,22.0,22.0,8.3%,PIT,1,2021
2,Maxx Crosby,4,2,2.0,0,0,0,0,0,1,20.5,20.5,73.0%,LV,1,2021
3,Michael Pierce,3,4,2.0,0,0,0,0,0,1,20.5,20.5,0.3%,BAL,1,2021
4,Javon Hargrave,3,2,2.0,0,0,0,0,0,1,19.0,19.0,4.3%,SF,1,2021
5,B.J. Hill,3,0,2.0,0,0,0,0,0,1,17.5,17.5,1.4%,CIN,1,2021
6,Chris Jones,3,0,2.0,0,0,0,0,0,1,17.5,17.5,11.9%,KC,1,2021
7,Nick Bosa,4,0,1.0,0,0,0,0,0,1,17.5,17.5,48.8%,SF,1,2021
8,Larry Ogunjobi,4,2,1.0,0,0,0,0,0,1,16.5,16.5,0.6%,PIT,1,2021
9,Haason Reddick,3,1,1.5,0,0,1,0,0,1,15.3,15.3,4.7%,NYJ,1,2021
10,DeForest Buckner,5,1,1.0,0,0,0,0,0,1,14.8,14.8,28.3%,IND,1,2021
11,Rasheem Green,3,1,1.0,2,0,0,0,0,1,14.8,14.8,0.6%,FA,1,2021
12,Jeffery Simmons,5,0,1.0,0,0,0,0,0,1,14.0,14.0,43.3%,TEN,1,2021
13,Danielle Hunter,3,3,1.0,0,0,0,0,0,1,13.3,13.3,45.4%,HOU,1,2021
14,Joey Bosa,3,1,1.0,0,0,1,0,0,1,13.3,13.3,6.3%,LAC,1,2021
15,John Franklin-Myers,2,1,1.0,0,0,0,0,0,1,12.8,12.8,0.1%,DEN,1,2021
16,Marcus Davenport,2,1,1.0,0,0,0,0,0,1,12.8,12.8,0.7%,DET,1,2021
17,Carl Nassib,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.0%,FA,1,2021
18,Josh Hines-Allen,3,2,1.0,0,0,0,0,0,1,12.5,12.5,46.7%,JAC,1,2021
19,Montez Sweat,2,2,1.0,0,0,1,0,0,1,12.5,12.5,22.6%,CHI,1,2021
20,Derrick Brown,2,2,1.0,1,0,0,0,0,1,12.5,12.5,26.1%,CAR,1,2021
21,Benson Mayowa,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,1,2021
22,Corey Peters,2,0,0.0,0,0,0,1,0,1,12.0,12.0,2.0%,FA,1,2021
23,Austin Johnson,2,3,1.0,0,0,0,0,0,1,11.8,11.8,0.3%,BUF,1,2021
24,Michael Dogbe,3,0,1.0,0,0,0,0,0,1,11.0,11.0,2.0%,FA,1,2021
25,Myles Garrett,2,2,1.0,0,0,0,0,0,1,11.0,11.0,54.5%,CLE,1,2021
26,Tanoh Kpassagnon,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,NO,1,2021
27,DeMarcus Lawrence,4,1,0.0,0,0,1,0,0,1,10.8,10.8,4.3%,DAL,1,2021
28,Zach Sieler,2,1,0.0,0,0,0,1,0,1,10.3,10.3,9.9%,MIA,1,2021
29,Kwity Paye,2,1,0.0,0,0,0,1,0,1,10.3,10.3,1.9%,IND,1,2021
30,Brian Burns,1,1,1.0,1,0,0,0,0,1,10.3,10.3,24.4%,NYG,1,2021
31,Jacob Tuioti-Mariner,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,1,2021
32,Trey Flowers,4,0,0.0,0,0,1,0,0,1,10.0,10.0,0.0%,FA,1,2021
33,Jonathan Allen,1,2,1.0,0,0,0,0,0,1,9.5,9.5,6.1%,WAS,1,2021
34,Darrell Taylor,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,CHI,1,2021
35,Kentavius Street,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,ATL,1,2021
36,Odafe Oweh,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.6%,BAL,1,2021
37,Mario Addison,1,0,1.0,0,0,1,0,0,1,9.5,9.5,4.0%,FA,1,2021
38,Aaron Donald,1,2,1.0,0,0,0,0,0,1,9.5,9.5,8.8%,FA,1,2021
39,Christian Covington,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,1,2021
40,Darius Philon,1,1,0.0,0,0,0,1,0,1,8.8,8.8,0.0%,FA,1,2021
41,Derek Barnett,2,1,0.0,0,0,0,0,0,1,8.8,8.8,0.1%,HOU,1,2021
42,Hassan Ridgeway,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,1,2021
43,Quinton Jefferson,1,4,0.0,0,0,1,0,0,1,8.5,8.5,0.1%,CLE,1,2021
44,Emmanuel Ogbah,3,0,0.0,1,0,0,0,0,1,8.5,8.5,0.1%,MIA,1,2021
45,Malcom Brown,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,1,2021
46,Dee Ford,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,1,2021
47,Joe Jackson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,1,2021
48,Joshua Uche,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,NE,1,2021
49,Shelby Harris,2,3,0.0,0,0,0,0,0,1,7.8,7.8,0.1%,CLE,1,2021
50,Chase Young,1,2,0.0,1,0,0,0,0,1,7.0,7.0,2.0%,NO,1,2021
51,Ed Oliver,3,0,0.0,0,0,0,0,0,1,7.0,7.0,8.6%,BUF,1,2021
52,Jason Pierre-Paul,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,1,2021
53,Yannick Ngakoue,2,3,0.0,1,0,0,0,0,1,6.8,6.8,1.6%,FA,1,2021
54,Brandon Williams,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,1,2021
55,Matt Ioannidis,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,1,2021
56,Malik McDowell,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,1,2021
57,Bryan Mone,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,1,2021
58,Michael Brockers,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,1,2021
59,John Jenkins,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.2%,LV,1,2021
60,Kenny Clark,3,2,0.0,0,0,0,0,0,1,6.0,6.0,2.9%,GB,1,2021
61,Al-Quadin Muhammad,2,1,0.5,0,0,0,0,0,1,5.8,5.8,0.1%,FA,1,2021
62,J.J. Watt,2,0,0.0,0,0,0,0,0,1,5.5,5.5,4.2%,FA,1,2021
63,Melvin Ingram III,1,0,0.0,1,0,0,0,0,1,5.5,5.5,0.0%,FA,1,2021
