Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Sam Hubbard,3,2,2.5,1,0,0,0,0,1,22.5,22.5,8.5%,CIN,7,2021
2,Yannick Ngakoue,2,2,2.0,2,0,0,0,0,1,20.5,20.5,1.6%,FA,7,2021
3,Jonathan Greenard,3,1,2.0,1,0,0,0,0,1,19.8,19.8,16.3%,MIN,7,2021
4,Jason Pierre-Paul,3,1,2.0,0,0,1,0,0,1,19.8,19.8,0.0%,FA,7,2021
5,Larry Ogunjobi,5,1,1.5,0,0,0,0,0,1,19.3,19.3,0.6%,PIT,7,2021
6,Brian Burns,4,0,1.0,0,0,0,0,0,1,17.5,17.5,24.4%,NYG,7,2021
7,Denico Autry,3,0,2.0,0,0,0,0,0,1,17.5,17.5,0.8%,HOU,7,2021
8,Derrick Brown,4,2,1.0,0,0,0,0,0,1,16.5,16.5,26.1%,CAR,7,2021
9,Jonathan Allen,2,0,2.0,0,0,0,0,0,1,16.0,16.0,6.1%,WAS,7,2021
10,Kingsley Keke,4,2,1.5,0,0,0,0,0,1,16.0,16.0,1.0%,FA,7,2021
11,DeMarcus Walker,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.4%,CHI,7,2021
12,DeForest Buckner,5,1,1.0,0,0,0,0,0,1,14.8,14.8,28.3%,IND,7,2021
13,Kentavius Street,3,1,1.0,0,0,1,0,0,1,13.3,13.3,0.0%,ATL,7,2021
14,Montez Sweat,1,1,1.0,0,0,1,0,0,1,12.8,12.8,22.6%,CHI,7,2021
15,Sebastian Joseph-Day,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.3%,TEN,7,2021
16,Cameron Jordan,3,1,1.0,0,0,0,0,0,1,11.8,11.8,1.1%,NO,7,2021
17,Shelby Harris,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.1%,CLE,7,2021
18,Vita Vea,2,1,0.0,1,0,0,1,0,1,11.8,11.8,1.7%,TB,7,2021
19,Julian Okwara,2,1,1.0,1,0,0,0,0,1,11.8,11.8,0.0%,ARI,7,2021
20,Dean Lowry,2,3,0.5,0,0,0,1,0,1,11.3,11.3,0.1%,PIT,7,2021
21,Leonard Williams,1,5,1.5,0,0,0,0,0,1,11.3,11.3,6.6%,SEA,7,2021
22,Dexter Lawrence II,3,0,1.0,0,0,0,0,0,1,11.0,11.0,5.4%,NYG,7,2021
23,Rasheem Green,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.6%,FA,7,2021
24,Tanoh Kpassagnon,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,NO,7,2021
