Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Daniel Carlson,5,5,100.0,52,0,1,1,2,1,2,2,1,21.0,21.0,9.8%,LV,18,2021
2,Matthew Wright,4,4,100.0,39,0,2,2,0,0,2,2,1,14.0,14.0,0.0%,FA,18,2021
3,Riley Patterson,3,3,100.0,36,0,1,2,0,0,4,4,1,13.0,13.0,0.1%,FA,18,2021
4,Matt Prater,3,3,100.0,41,0,0,2,1,0,3,3,1,13.0,13.0,3.7%,ARI,18,2021
5,Cairo Santos,3,3,100.0,46,0,0,0,3,0,0,0,1,12.0,12.0,28.4%,CHI,18,2021
6,Brett Maher,3,4,75.0,37,0,1,2,0,0,3,3,1,12.0,12.0,0.0%,FA,18,2021
7,Ryan Succop,2,3,66.7,40,0,0,1,1,0,5,5,1,12.0,12.0,0.0%,FA,18,2021
8,Chris Boswell,3,3,100.0,40,0,1,1,1,0,1,1,1,11.0,11.0,4.4%,PIT,18,2021
9,Joey Slye,3,3,100.0,43,0,2,0,1,0,1,1,1,11.0,11.0,0.2%,NE,18,2021
10,Younghoe Koo,2,2,100.0,54,0,0,0,1,1,2,2,1,11.0,11.0,79.8%,ATL,18,2021
11,Robbie Gould,2,2,100.0,42,0,1,0,1,0,3,3,1,10.0,10.0,0.1%,FA,18,2021
12,Tyler Bass,2,2,100.0,41,0,1,0,1,0,3,3,1,10.0,10.0,40.1%,BUF,18,2021
13,Jason Sanders,2,2,100.0,49,0,0,1,1,0,3,3,1,10.0,10.0,49.7%,MIA,18,2021
14,Harrison Butker,2,2,100.0,51,0,0,1,0,1,2,2,1,10.0,10.0,98.8%,KC,18,2021
15,Greg Zuerlein,1,1,100.0,48,0,0,0,1,0,6,7,1,10.0,10.0,52.1%,NYJ,18,2021
16,Jake Elliott,2,2,100.0,40,0,0,1,1,0,2,2,1,9.0,9.0,95.3%,PHI,18,2021
17,Jason Myers,1,1,100.0,38,0,0,1,0,0,5,5,1,8.0,8.0,8.8%,SEA,18,2021
18,Justin Tucker,2,2,100.0,46,0,1,0,1,0,1,1,1,8.0,8.0,99.8%,BAL,18,2021
19,Matt Gay,1,1,100.0,43,0,0,0,1,0,3,3,1,7.0,7.0,30.7%,IND,18,2021
20,Dustin Hopkins,1,2,50.0,41,0,0,0,1,0,3,3,1,7.0,7.0,20.7%,CLE,18,2021
21,Greg Joseph,1,1,100.0,39,0,0,1,0,0,4,4,1,7.0,7.0,0.1%,FA,18,2021
22,Nick Folk,1,1,100.0,43,0,0,0,1,0,3,3,1,7.0,7.0,2.5%,TEN,18,2021
23,Brandon McManus,1,1,100.0,31,0,0,1,0,0,3,3,1,6.0,6.0,0.1%,FA,18,2021
24,Ka'imi Fairbairn,1,1,100.0,31,0,0,1,0,0,2,2,1,5.0,5.0,89.8%,HOU,18,2021
25,Lirim Hajrullahu,1,1,100.0,35,0,0,1,0,0,2,2,1,5.0,5.0,0.1%,FA,18,2021
26,Eddy Pineiro,1,1,100.0,49,0,0,0,1,0,1,1,1,5.0,5.0,2.8%,CAR,18,2021
27,Michael Badgley,1,1,100.0,41,0,0,0,1,0,0,0,1,4.0,4.0,1.1%,DET,18,2021
28,Mason Crosby,1,1,100.0,36,0,0,1,0,0,1,2,1,4.0,4.0,0.1%,FA,18,2021
29,Randy Bullock,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.0%,FA,18,2021
30,Elliott Fry,1,1,100.0,36,0,0,1,0,0,1,1,1,4.0,4.0,0.0%,FA,18,2021
31,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,3.7%,TB,18,2021
32,Graham Gano,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0%,NYG,18,2021
33,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,33.3%,FA,18,2021
34,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,FA,18,2021
