Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Greg Zuerlein,4,4,100.0,52,0,0,0,2,2,0,0,1,18.0,18.0,52.1%,NYJ,3,2022
2,Graham Gano,3,4,75.0,51,0,0,0,1,2,1,1,1,15.0,15.0,1.0%,NYG,3,2022
3,Matt Prater,4,4,100.0,49,0,1,1,2,0,0,0,1,14.0,14.0,3.7%,ARI,3,2022
4,Cairo Santos,3,3,100.0,50,0,0,1,1,1,2,2,1,14.0,14.0,28.4%,CHI,3,2022
5,Riley Patterson,3,3,100.0,23,0,3,0,0,0,3,3,1,12.0,12.0,0.1%,FA,3,2022
6,Younghoe Koo,2,2,100.0,54,0,0,0,1,1,3,3,1,12.0,12.0,79.8%,ATL,3,2022
7,Brett Maher,3,4,75.0,44,0,2,0,1,0,2,2,1,12.0,12.0,0.0%,FA,3,2022
8,Eddy Pineiro,3,3,100.0,48,0,0,1,2,0,1,1,1,12.0,12.0,2.8%,CAR,3,2022
9,Chase McLaughlin,2,2,100.0,51,0,0,0,1,1,2,2,1,11.0,11.0,3.7%,TB,3,2022
10,Jason Myers,3,3,100.0,32,0,1,2,0,0,2,2,1,11.0,11.0,8.8%,SEA,3,2022
11,Nick Folk,2,2,100.0,50,0,0,1,0,1,2,2,1,10.0,10.0,2.5%,TEN,3,2022
12,Evan McPherson,2,3,66.7,43,0,1,0,1,0,3,3,1,10.0,10.0,88.7%,CIN,3,2022
13,Daniel Carlson,3,3,100.0,35,0,1,2,0,0,1,1,1,10.0,10.0,9.8%,LV,3,2022
14,Justin Tucker,1,1,100.0,56,0,0,0,0,1,4,5,1,9.0,9.0,99.8%,BAL,3,2022
15,Matt Gay,2,2,100.0,40,0,1,0,1,0,2,2,1,9.0,9.0,30.7%,IND,3,2022
16,Ryan Succop,2,2,100.0,45,0,0,0,2,0,0,0,1,8.0,8.0,0.0%,FA,3,2022
17,Ka'imi Fairbairn,2,2,100.0,39,0,1,1,0,0,2,2,1,8.0,8.0,89.8%,HOU,3,2022
18,Austin Seibert,1,3,33.3,40,0,0,0,1,0,3,3,1,7.0,7.0,0.1%,FA,3,2022
19,Randy Bullock,1,1,100.0,48,0,0,0,1,0,3,3,1,7.0,7.0,0.0%,FA,3,2022
20,Jake Elliott,1,1,100.0,32,0,0,1,0,0,3,3,1,6.0,6.0,95.3%,PHI,3,2022
21,Robbie Gould,1,1,100.0,51,0,0,0,0,1,1,1,1,6.0,6.0,0.1%,FA,3,2022
22,Tyler Bass,1,2,50.0,30,0,0,1,0,0,2,2,1,5.0,5.0,40.1%,BUF,3,2022
23,Chris Boswell,1,2,50.0,34,0,0,1,0,0,2,2,1,5.0,5.0,4.4%,PIT,3,2022
24,Cade York,1,1,100.0,34,0,0,1,0,0,2,3,1,5.0,5.0,0.2%,WAS,3,2022
25,Brandon McManus,1,2,50.0,55,0,0,0,0,1,0,0,1,5.0,5.0,0.1%,FA,3,2022
26,Dustin Hopkins,1,1,100.0,25,0,1,0,0,0,1,1,1,4.0,4.0,20.7%,CLE,3,2022
27,Greg Joseph,0,2,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.1%,FA,3,2022
28,Jason Sanders,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,49.7%,MIA,3,2022
29,Matt Ammendola,1,2,50.0,26,0,1,0,0,0,0,1,1,3.0,3.0,2.0%,FA,3,2022
30,Mason Crosby,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.1%,FA,3,2022
31,Wil Lutz,0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.5%,DEN,3,2022
32,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,NE,3,2022
