Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Myles Garrett,2,1,2.0,0,0,1,0,0,1,18.3,18.3,54.5%,CLE,4,2020
2,Yannick Ngakoue,5,0,2.0,0,0,0,0,0,1,18.0,18.0,1.6%,FA,4,2020
3,Morgan Fox,4,0,1.0,0,0,1,0,0,1,16.5,16.5,0.2%,LAC,4,2020
4,Emmanuel Ogbah,3,2,1.0,0,0,0,0,0,1,15.0,15.0,0.1%,MIA,4,2020
5,Justin Houston,3,1,1.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,4,2020
6,Chase Winovich,2,2,1.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,4,2020
7,Quinton Jefferson,1,0,1.0,0,0,1,1,0,1,13.5,13.5,0.1%,CLE,4,2020
8,Austin Johnson,2,0,1.0,0,0,1,0,0,1,13.5,13.5,0.3%,BUF,4,2020
9,P.J. Hall,2,5,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,4,2020
10,Frank Clark,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,4,2020
11,Yetur Gross-Matos,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.1%,SF,4,2020
12,Taco Charlton,2,1,1.0,0,0,1,0,0,1,11.8,11.8,0.0%,FA,4,2020
13,Brent Urban,2,3,1.0,0,0,0,0,0,1,11.8,11.8,0.1%,BAL,4,2020
14,Cameron Jordan,3,1,1.0,0,0,0,0,0,1,11.8,11.8,1.1%,NO,4,2020
15,Arik Armstead,4,1,0.5,0,0,0,0,0,1,11.3,11.3,1.5%,JAC,4,2020
16,Mike Pennel Jr.,5,5,0.0,0,0,0,0,0,1,11.3,11.3,0.1%,KC,4,2020
17,Romeo Okwara,3,0,1.0,0,0,0,0,0,1,11.0,11.0,2.0%,FA,4,2020
18,Olivier Vernon,3,0,0.0,0,0,0,1,0,1,11.0,11.0,6.0%,FA,4,2020
19,Danny Shelton,2,5,0.0,1,0,0,0,0,1,10.8,10.8,0.0%,FA,4,2020
20,Trey Flowers,3,1,0.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,4,2020
21,Jaylon Ferguson,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,4,2020
22,Ed Oliver,3,0,0.0,0,0,0,0,0,1,9.5,9.5,8.6%,BUF,4,2020
23,Bilal Nichols,3,0,0.0,0,0,0,0,0,1,9.5,9.5,0.1%,ARI,4,2020
24,Michael Brockers,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,4,2020
25,Charles Harris,2,0,1.0,0,0,0,0,0,1,9.5,9.5,9.0%,FA,4,2020
26,Josh Sweat,2,0,1.0,0,0,0,0,0,1,9.5,9.5,4.2%,PHI,4,2020
27,Dexter Lawrence II,3,3,0.0,0,0,0,0,0,1,9.3,9.3,5.4%,NYG,4,2020
28,Akiem Hicks,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,4,2020
29,Tim Settle Jr.,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,HOU,4,2020
30,Mike Purcell,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,4,2020
31,Benson Mayowa,3,0,0.0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,4,2020
32,Trey Hendrickson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,22.8%,CIN,4,2020
33,Shaq Lawson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,4,2020
34,Maxx Crosby,1,0,1.0,0,0,0,0,0,1,8.0,8.0,73.0%,LV,4,2020
35,Andrew Brown,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,4,2020
36,D.J. Jones,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.9%,DEN,4,2020
37,Darryl Johnson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,4,2020
38,David Onyemata,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.5%,ATL,4,2020
39,Hassan Ridgeway,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,4,2020
40,D.J. Wonnum,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.2%,CAR,4,2020
41,Grady Jarrett,3,1,0.0,0,0,0,0,0,1,7.8,7.8,1.8%,ATL,4,2020
42,Ndamukong Suh,1,3,0.0,0,0,1,0,0,1,7.8,7.8,0.0%,FA,4,2020
43,Kerry Hyder Jr.,3,1,0.5,0,0,0,0,0,1,7.3,7.3,2.0%,FA,4,2020
44,DeMarcus Lawrence,3,0,0.0,0,0,0,0,0,1,7.0,7.0,4.3%,DAL,4,2020
45,Dawuane Smoot,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,BUF,4,2020
46,Josh Hines-Allen,2,0,1.0,0,0,0,0,0,1,7.0,7.0,46.7%,JAC,4,2020
47,Lawrence Guy Sr.,3,0,0.0,0,0,0,0,0,1,7.0,7.0,4.0%,FA,4,2020
48,John Penisini,1,4,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,FA,4,2020
49,Derek Barnett,2,2,0.5,0,0,0,0,0,1,6.5,6.5,0.1%,HOU,4,2020
50,Dalvin Tomlinson,1,1,0.0,1,0,0,0,0,1,6.3,6.3,0.2%,CLE,4,2020
51,Quinnen Williams,2,1,0.0,0,0,0,0,0,1,6.3,6.3,11.6%,NYJ,4,2020
52,Trysten Hill,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,NE,4,2020
53,Bryce Huff,2,1,0.0,0,0,0,0,0,1,6.3,6.3,6.2%,PHI,4,2020
54,Javon Kinlaw,2,2,0.0,1,0,0,0,0,1,6.0,6.0,0.2%,NYJ,4,2020
55,Sebastian Joseph-Day,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.3%,TEN,4,2020
56,Leonard Williams,3,2,0.0,0,0,0,0,0,1,6.0,6.0,6.6%,SEA,4,2020
57,Calais Campbell,2,2,0.0,1,0,0,0,0,1,6.0,6.0,3.3%,MIA,4,2020
58,James Smith-Williams,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,ATL,4,2020
59,Derrick Brown,2,0,0.0,0,0,0,0,0,1,5.5,5.5,26.1%,CAR,4,2020
60,Doug Costin,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,4,2020
61,Jerry Hughes,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,HOU,4,2020
62,Vincent Taylor,1,0,0.0,0,0,0,1,0,1,5.5,5.5,0.0%,FA,4,2020
63,Malik Jackson,1,0,0.0,0,0,0,1,0,1,5.5,5.5,0.0%,FA,4,2020
64,Steven Means,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,4,2020
65,Deatrich Wise Jr.,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.7%,NE,4,2020
66,Everson Griffen,3,1,0.0,0,0,0,0,0,1,5.3,5.3,2.0%,FA,4,2020
67,DJ Reader,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.4%,DET,4,2020
68,Derrick Nnadi,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,KC,4,2020
69,Brian Burns,1,1,0.0,0,0,0,0,0,1,4.8,4.8,24.4%,NYG,4,2020
70,Dante Fowler Jr.,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.3%,WAS,4,2020
71,Kingsley Keke,3,0,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,FA,4,2020
72,DeForest Buckner,1,2,0.0,1,0,0,0,0,1,4.5,4.5,28.3%,IND,4,2020
73,Sam Hubbard,2,2,0.0,0,0,0,0,0,1,4.5,4.5,8.5%,CIN,4,2020
74,DaVon Hamilton,1,4,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,JAC,4,2020
75,Jordan Phillips,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.1%,DAL,4,2020
76,Daron Payne,1,4,0.0,0,0,0,0,0,1,4.5,4.5,6.4%,WAS,4,2020
77,Bryan Mone,1,1,0.5,0,0,0,0,0,1,4.3,4.3,0.0%,FA,4,2020
78,Poona Ford,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,LAC,4,2020
79,John Cominsky,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,DET,4,2020
80,Anthony Nelson,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,TB,4,2020
81,Kevin Givens,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,SF,4,2020
82,Alton Robinson,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,4,2020
83,Zach Allen,1,3,0.0,0,0,0,0,0,1,3.8,3.8,4.5%,DEN,4,2020
84,Jarran Reed,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.4%,SEA,4,2020
85,Tanoh Kpassagnon,1,1,0.0,1,0,0,0,0,1,3.8,3.8,0.0%,NO,4,2020
86,Davon Godchaux,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.5%,NE,4,2020
87,Christian Covington,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,4,2020
88,Sheldon Richardson,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.0%,FA,4,2020
89,Zach Sieler,2,1,0.0,0,0,0,0,0,1,3.8,3.8,9.9%,MIA,4,2020
90,Brandon Dunn,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,4,2020
91,Antwaun Woods,0,5,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,4,2020
92,William Gholston,2,1,0.0,0,0,0,0,0,1,3.8,3.8,3.6%,TB,4,2020
93,J.J. Watt,2,1,0.0,0,0,0,0,0,1,3.8,3.8,4.2%,FA,4,2020
94,Maurice Hurst II Jr.,1,1,0.0,1,0,0,0,0,1,3.8,3.8,0.1%,CLE,4,2020
95,Linval Joseph,0,5,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,DAL,4,2020
96,DeShawn Williams,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,FA,4,2020
97,Tyler Lancaster,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,4,2020
98,Shelby Harris,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.1%,CLE,4,2020
99,Aaron Donald,0,2,0.5,0,0,0,0,0,1,3.5,3.5,8.8%,FA,4,2020
100,Anthony Rush,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.0%,FA,4,2020
101,Shamar Stephen,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,4,2020
102,Alex Okafor,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,4,2020
103,Jerry Tillery,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.1%,MIN,4,2020
104,Vita Vea,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.7%,TB,4,2020
105,Grover Stewart,1,2,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,IND,4,2020
106,Carl Nassib,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,4,2020
107,Aldon Smith,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,4,2020
108,Jonathan Allen,1,2,0.0,0,0,0,0,0,1,3.0,3.0,6.1%,WAS,4,2020
109,Carl Lawson,0,1,0.5,0,0,0,0,0,1,2.8,2.8,0.1%,DAL,4,2020
110,Javon Hargrave,0,1,0.5,0,0,0,0,0,1,2.8,2.8,4.3%,SF,4,2020
111,Byron Cowart,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,CHI,4,2020
112,Taven Bryan,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,IND,4,2020
113,Carlos Dunlap II,0,1,0.0,1,0,0,0,0,1,2.3,2.3,3.0%,FA,4,2020
114,Arden Key,0,1,0.0,1,0,0,0,0,1,2.3,2.3,0.3%,TEN,4,2020
115,Steve McLendon,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2020
116,Christian Wilkins,1,1,0.0,0,0,0,0,0,1,2.3,2.3,18.8%,LV,4,2020
117,Tershawn Wharton,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,KC,4,2020
118,Carlos Watkins,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,WAS,4,2020
119,Rashard Lawrence,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2020
120,Henry Anderson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2020
121,Jaleel Johnson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2020
122,Cassius Marsh,1,1,0.0,0,0,0,0,0,1,2.3,2.3,1.0%,FA,4,2020
123,Kawann Short,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2020
124,Leki Fotu,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,NYJ,4,2020
125,Joey Bosa,1,0,0.0,0,0,0,0,0,1,1.5,1.5,6.3%,LAC,4,2020
126,Jalyn Holmes,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,NYJ,4,2020
127,Efe Obada,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,WAS,4,2020
128,Jason Pierre-Paul,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2020
129,Roy Robertson-Harris,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,JAC,4,2020
130,Angelo Blackson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2020
131,Clelin Ferrell,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,WAS,4,2020
132,Montez Sweat,1,0,0.0,0,0,0,0,0,1,1.5,1.5,22.6%,CHI,4,2020
133,Tyeler Davison,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2020
134,Mario Addison,1,0,0.0,0,0,0,0,0,1,1.5,1.5,4.0%,FA,4,2020
135,Dontari Poe,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,4,2020
136,Folorunso Fatukasi,0,0,0.0,1,0,0,0,0,1,1.5,1.5,0.1%,HOU,4,2020
