Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Olivier Vernon,4,1,3.0,1,0,0,0,0,1,27.8,27.8,6.0%,FA,11,2020
2,Cameron Jordan,4,0,3.0,0,0,0,0,0,1,25.5,25.5,1.1%,NO,11,2020
3,David Onyemata,3,0,2.0,0,0,0,0,0,1,17.5,17.5,2.5%,ATL,11,2020
4,Carlos Dunlap II,2,2,2.0,0,0,0,0,0,1,17.5,17.5,3.0%,FA,11,2020
5,DeShawn Williams,3,0,2.0,0,0,0,0,0,1,17.5,17.5,0.1%,FA,11,2020
6,Josh Sweat,5,1,1.0,0,0,0,0,0,1,17.3,17.3,4.2%,PHI,11,2020
7,Brian Burns,2,3,2.0,1,0,0,0,0,1,17.3,17.3,24.4%,NYG,11,2020
8,Jason Pierre-Paul,4,2,0.0,2,1,0,0,0,1,15.5,15.5,0.0%,FA,11,2020
9,Kenny Clark,5,1,1.0,0,0,0,0,0,1,14.8,14.8,2.9%,GB,11,2020
10,Jaleel Johnson,3,4,1.0,0,0,0,0,0,1,14.0,14.0,0.0%,FA,11,2020
11,Adrian Clayborn,2,1,1.5,0,0,1,0,0,1,13.8,13.8,0.0%,FA,11,2020
12,Trey Hendrickson,2,0,2.0,0,0,0,0,0,1,13.5,13.5,22.8%,CIN,11,2020
13,Carl Lawson,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.1%,DAL,11,2020
14,Stephon Tuitt,1,0,1.0,1,0,1,0,0,1,11.0,11.0,0.1%,FA,11,2020
15,Ryan Kerrigan,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,11,2020
16,Brandon Graham,3,2,0.0,0,0,0,0,0,1,11.0,11.0,0.2%,PHI,11,2020
17,Yannick Ngakoue,2,0,1.0,0,0,1,0,0,1,11.0,11.0,1.6%,FA,11,2020
18,Fletcher Cox,2,0,1.0,0,0,1,0,0,1,11.0,11.0,1.1%,FA,11,2020
19,Efe Obada,1,1,1.5,0,0,0,0,0,1,10.8,10.8,0.0%,WAS,11,2020
20,Charles Harris,1,1,1.0,1,0,0,0,0,1,10.3,10.3,9.0%,FA,11,2020
21,Montez Sweat,2,1,1.0,0,0,0,0,0,1,10.3,10.3,22.6%,CHI,11,2020
22,Grady Jarrett,4,3,0.5,0,0,0,0,0,1,10.3,10.3,1.8%,ATL,11,2020
23,Justin Houston,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,11,2020
24,J.J. Watt,2,0,0.0,3,0,0,0,0,1,10.0,10.0,4.2%,FA,11,2020
25,DeMarcus Lawrence,1,3,0.5,0,0,0,1,0,1,9.8,9.8,4.3%,DAL,11,2020
26,Angelo Blackson,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,11,2020
27,John Penisini,3,1,1.0,0,0,0,0,0,1,9.3,9.3,0.1%,FA,11,2020
28,Folorunso Fatukasi,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.1%,HOU,11,2020
29,Chase Young,2,1,0.0,1,0,1,0,0,1,9.3,9.3,2.0%,NO,11,2020
30,Henry Anderson,1,4,0.5,0,0,0,0,0,1,9.0,9.0,0.0%,FA,11,2020
31,Derek Wolfe,2,4,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,11,2020
32,Steven Means,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,11,2020
33,Jonathan Greenard,1,0,1.0,0,0,0,0,0,1,8.0,8.0,16.3%,MIN,11,2020
34,Michael Dogbe,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.0%,FA,11,2020
35,Tim Settle Jr.,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,HOU,11,2020
36,Sam Hubbard,3,1,0.0,0,0,0,0,0,1,7.8,7.8,8.5%,CIN,11,2020
37,Dre'Mont Jones,2,1,1.0,0,0,0,0,0,1,7.8,7.8,0.3%,SEA,11,2020
38,Javon Hargrave,3,4,0.0,0,0,0,0,0,1,7.5,7.5,4.3%,SF,11,2020
39,Lawrence Guy Sr.,4,2,0.0,0,0,0,0,0,1,7.5,7.5,4.0%,FA,11,2020
40,Cameron Malveaux,2,0,0.0,0,0,1,0,0,1,7.0,7.0,0.0%,FA,11,2020
41,Zach Sieler,3,0,0.0,0,0,0,0,0,1,7.0,7.0,9.9%,MIA,11,2020
42,Zach Kerr,1,2,1.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,11,2020
43,Aldon Smith,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,11,2020
44,Jalyn Holmes,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,NYJ,11,2020
45,Emmanuel Ogbah,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,MIA,11,2020
46,Haason Reddick,3,2,0.0,0,0,0,0,0,1,6.0,6.0,4.7%,NYJ,11,2020
47,Linval Joseph,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,DAL,11,2020
48,Michael Brockers,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,11,2020
49,Dorance Armstrong Jr.,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.9%,WAS,11,2020
50,Khalid Kareem,1,0,1.0,0,0,0,0,0,1,5.5,5.5,0.0%,ATL,11,2020
51,DeForest Buckner,1,0,0.0,0,0,0,1,0,1,5.5,5.5,28.3%,IND,11,2020
52,Kendal Vickers,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,NO,11,2020
53,K'Lavon Chaisson,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,CAR,11,2020
54,Chris Jones,3,1,0.0,0,0,0,0,0,1,5.3,5.3,11.9%,KC,11,2020
55,Sheldon Richardson,3,1,0.0,0,0,0,0,0,1,5.3,5.3,1.0%,FA,11,2020
56,Tarell Basham,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,11,2020
57,Arden Key,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.3%,TEN,11,2020
58,Maxx Crosby,1,1,0.0,0,0,0,0,0,1,4.8,4.8,73.0%,LV,11,2020
59,Tyquan Lewis,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,IND,11,2020
60,Josh Mauro,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,11,2020
61,Byron Cowart,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,CHI,11,2020
62,Carl Nassib,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,11,2020
63,Cameron Heyward,1,4,0.0,0,0,0,0,0,1,4.5,4.5,8.3%,PIT,11,2020
64,James Smith-Williams,1,1,0.5,0,0,0,0,0,1,4.3,4.3,0.1%,ATL,11,2020
65,Allen Bailey,1,1,0.5,0,0,0,0,0,1,4.3,4.3,0.0%,FA,11,2020
66,Larry Ogunjobi,0,3,0.5,0,0,0,0,0,1,4.3,4.3,0.6%,PIT,11,2020
67,Quinnen Williams,0,3,0.5,0,0,0,0,0,1,4.3,4.3,11.6%,NYJ,11,2020
68,Malik Jackson,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,11,2020
69,Ndamukong Suh,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,11,2020
70,Sylvester Williams,0,3,0.0,1,0,0,0,0,1,3.8,3.8,0.0%,FA,11,2020
71,Tyler Lancaster,1,1,0.0,1,0,0,0,0,1,3.8,3.8,0.0%,FA,11,2020
72,Danny Shelton,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,11,2020
73,Justin Ellis,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.1%,FA,11,2020
74,Tanoh Kpassagnon,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,NO,11,2020
75,Ryan Glasgow,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,11,2020
76,Mike Danna,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.3%,KC,11,2020
77,Derek Barnett,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,HOU,11,2020
78,DeMarcus Walker,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.4%,CHI,11,2020
79,Yetur Gross-Matos,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.1%,SF,11,2020
80,Jeffery Simmons,1,2,0.0,0,0,0,0,0,1,3.0,3.0,43.3%,TEN,11,2020
81,Nick Williams,0,2,0.0,1,0,0,0,0,1,3.0,3.0,1.0%,FA,11,2020
82,Antwaun Woods,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,11,2020
83,Justin Jones,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.7%,ARI,11,2020
84,Ross Blacklock,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,11,2020
85,Trevon Coley,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,11,2020
86,Sebastian Joseph-Day,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.3%,TEN,11,2020
87,Jarran Reed,0,2,0.0,1,0,0,0,0,1,3.0,3.0,1.4%,SEA,11,2020
88,Doug Costin,0,2,0.0,1,0,0,0,0,1,3.0,3.0,0.0%,FA,11,2020
89,Carl Granderson,2,0,0.0,0,0,0,0,0,1,3.0,3.0,8.4%,NO,11,2020
90,Kingsley Keke,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,FA,11,2020
91,Tyeler Davison,0,4,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,11,2020
92,Nathan Shepherd,0,1,0.5,0,0,0,0,0,1,2.8,2.8,0.2%,NO,11,2020
93,P.J. Hall,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,11,2020
94,Grover Stewart,1,1,0.0,0,0,0,0,0,1,2.3,2.3,1.0%,IND,11,2020
95,William Gholston,1,1,0.0,0,0,0,0,0,1,2.3,2.3,3.6%,TB,11,2020
96,Jonathan Allen,0,3,0.0,0,0,0,0,0,1,2.3,2.3,6.1%,WAS,11,2020
97,Derrick Nnadi,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,KC,11,2020
