Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Evan Engram,11,12,95,8.6,23,1,2,0,0,0,0,1,32.5,32.5,97.1%,JAC,14,2023
2,David Njoku,6,8,91,15.2,34,2,2,0,0,0,0,1,27.1,27.1,93.2%,CLE,14,2023
3,Isaiah Likely,5,7,83,16.6,54,1,1,0,0,0,0,1,19.3,19.3,14.7%,BAL,14,2023
4,Hunter Henry,3,3,40,13.3,24,1,2,0,0,0,0,1,19.0,19.0,19.0%,NE,14,2023
5,George Kittle,3,5,76,25.3,44,2,1,0,0,0,0,1,16.6,16.6,99.1%,SF,14,2023
6,Davis Allen,4,5,50,12.5,21,1,1,0,0,0,0,1,15.0,15.0,0.1%,LAR,14,2023
7,Kyle Pitts,3,6,57,19.0,36,1,1,0,0,0,0,1,14.7,14.7,97.2%,ATL,14,2023
8,Travis Kelce,6,10,83,13.8,23,2,0,0,0,0,0,1,14.3,14.3,100.0%,KC,14,2023
9,Jake Ferguson,5,8,72,14.4,32,2,0,0,0,0,0,1,12.2,12.2,93.8%,DAL,14,2023
10,Cole Kmet,5,6,66,13.2,41,1,0,0,0,0,0,1,11.6,11.6,56.2%,CHI,14,2023
11,Colby Parkinson,2,2,28,14.0,25,1,1,0,0,0,0,1,10.8,10.8,3.1%,LAR,14,2023
12,Tucker Kraft,4,4,64,16.0,43,1,0,0,0,0,0,1,10.4,10.4,3.0%,GB,14,2023
13,T.J. Hockenson,5,8,53,10.6,26,1,0,0,0,0,0,1,10.3,10.3,76.0%,MIN,14,2023
14,Tanner Hudson,2,3,21,10.5,11,0,1,0,0,0,0,1,10.1,10.1,0.1%,CIN,14,2023
15,Adam Trautman,2,3,19,9.5,10,0,1,0,0,0,0,1,9.9,9.9,0.1%,DEN,14,2023
16,Tyler Conklin,4,6,57,14.3,24,2,0,0,0,0,0,1,9.7,9.7,29.0%,NYJ,14,2023
