Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Sam LaPorta,8,11,84,10.5,45,1,1,0,0,0,0,1,22.4,22.4,99.9%,DET,3,2023
2,Travis Kelce,7,8,69,9.9,24,1,1,0,0,0,0,1,19.9,19.9,100.0%,KC,3,2023
3,George Kittle,7,9,90,12.9,29,1,0,0,0,0,0,1,16.0,16.0,99.1%,SF,3,2023
4,Pharaoh Brown,2,2,71,35.5,58,1,1,0,0,0,0,1,15.1,15.1,0.0%,SEA,3,2023
5,Donald Parham Jr.,2,2,4,2.0,3,0,2,0,0,0,0,1,14.4,14.4,0.0%,DEN,3,2023
6,T.J. Hockenson,8,11,78,9.8,21,1,0,0,0,0,1,1,13.8,13.8,76.0%,MIN,3,2023
7,Evan Engram,7,8,67,9.6,28,1,0,0,0,0,0,1,13.7,13.7,97.1%,JAC,3,2023
8,Pat Freiermuth,3,4,41,13.7,14,0,1,0,0,0,0,1,13.1,13.1,72.9%,PIT,3,2023
9,Tyler Higbee,5,5,71,14.2,22,1,0,0,0,0,0,1,12.1,12.1,1.3%,LAR,3,2023
10,Luke Musgrave,6,8,49,8.2,12,0,0,0,0,0,0,1,10.9,10.9,34.8%,GB,3,2023
11,Jake Ferguson,5,7,48,9.6,12,0,0,0,0,0,0,1,9.8,9.8,93.8%,DAL,3,2023
12,Brevin Jordan,2,2,13,6.5,9,0,1,0,0,0,0,1,9.3,9.3,0.1%,HOU,3,2023
13,Dallas Goedert,5,7,41,8.2,13,0,0,0,0,0,0,1,9.1,9.1,86.6%,PHI,3,2023
14,Gerald Everett,6,6,30,5.0,13,0,0,0,0,0,0,1,9.0,9.0,0.8%,CHI,3,2023
15,Kyle Pitts,5,9,41,8.2,16,0,0,1,-4,0,0,1,8.7,8.7,97.2%,ATL,3,2023
16,Jonnu Smith,5,8,37,7.4,12,0,0,0,0,0,0,1,8.7,8.7,5.5%,MIA,3,2023
17,Josh Oliver,2,2,4,2.0,4,0,1,0,0,0,0,1,8.4,8.4,0.1%,MIN,3,2023
18,Noah Fant,4,5,41,10.3,13,0,0,0,0,0,0,1,8.1,8.1,19.4%,SEA,3,2023
19,Jimmy Graham,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,FA,3,2023
