Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,George Kittle,7,10,126,18.0,58,2,0,0,0,0,0,1,19.6,19.6,99.1%,SF,16,2023
2,Chigoziem Okonkwo,6,7,63,10.5,17,0,1,0,0,0,0,1,18.3,18.3,15.7%,TEN,16,2023
3,Evan Engram,10,15,95,9.5,14,0,0,0,0,0,1,1,17.5,17.5,97.1%,JAC,16,2023
4,David Njoku,6,9,44,7.3,21,1,1,0,0,0,0,1,16.4,16.4,93.2%,CLE,16,2023
5,Juwan Johnson,4,7,48,12.0,20,2,1,0,0,0,0,1,14.8,14.8,7.8%,NO,16,2023
6,Cole Kmet,4,5,107,26.8,53,3,0,0,0,0,0,1,14.7,14.7,56.2%,CHI,16,2023
7,Logan Thomas,5,6,36,7.2,15,0,1,0,0,0,0,1,14.6,14.6,0.1%,FA,16,2023
8,Dalton Schultz,8,11,61,7.6,14,0,0,0,0,0,0,1,14.1,14.1,79.8%,HOU,16,2023
9,Dallas Goedert,7,9,71,10.1,21,1,0,0,0,0,0,1,14.1,14.1,86.6%,PHI,16,2023
10,Kyle Pitts,3,4,49,16.3,24,1,1,0,0,0,0,1,13.9,13.9,97.2%,ATL,16,2023
11,Lucas Krull,4,5,28,7.0,9,0,1,0,0,0,0,1,12.8,12.8,0.0%,DEN,16,2023
12,Kylen Granson,5,7,62,12.4,16,0,0,0,0,0,0,1,11.2,11.2,0.4%,IND,16,2023
13,Gerald Everett,7,8,42,6.0,15,0,0,0,0,0,0,1,11.2,11.2,0.8%,CHI,16,2023
14,Colby Parkinson,3,4,17,5.7,7,0,1,0,0,0,0,1,10.7,10.7,3.1%,LAR,16,2023
15,Durham Smythe,5,5,56,11.2,21,1,0,0,0,0,0,1,10.6,10.6,0.1%,MIA,16,2023
16,Tucker Kraft,4,6,60,15.0,27,2,0,0,0,0,0,1,10.0,10.0,3.0%,GB,16,2023
17,Tommy Tremble,4,6,59,14.8,30,1,0,0,0,0,0,1,9.9,9.9,0.1%,CAR,16,2023
18,T.J. Hockenson,4,4,58,14.5,24,1,0,0,0,0,0,1,9.8,9.8,76.0%,MIN,16,2023
19,Mike Gesicki,2,2,15,7.5,11,0,1,0,0,0,0,1,9.5,9.5,3.0%,CIN,16,2023
20,Travis Kelce,5,7,44,8.8,24,1,0,0,0,0,0,1,9.4,9.4,100.0%,KC,16,2023
21,Trey McBride,6,8,31,5.2,10,0,0,0,0,0,0,1,9.1,9.1,98.8%,ARI,16,2023
22,Will Mallory,4,4,47,11.8,18,0,0,0,0,0,0,1,8.7,8.7,0.0%,IND,16,2023
23,Andrew Beck,2,2,6,3.0,5,0,1,0,0,0,0,1,8.6,8.6,0.0%,GB,16,2023
24,Isaiah Likely,3,4,56,18.7,34,1,0,0,0,0,0,1,8.6,8.6,14.7%,BAL,16,2023
25,Jake Ferguson,4,8,45,11.3,20,1,0,0,0,0,0,1,8.5,8.5,93.8%,DAL,16,2023
