Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cole Kmet,7,9,85,12.1,22,2,2,1,1,0,0,1,27.6,27.6,56.2%,CHI,4,2023
2,Mark Andrews,5,5,80,16.0,36,1,2,0,0,0,0,1,25.0,25.0,99.8%,BAL,4,2023
3,Jonnu Smith,6,6,95,15.8,33,1,0,0,0,0,0,1,15.5,15.5,5.5%,MIA,4,2023
4,Jake Ferguson,7,7,77,11.0,21,1,0,0,0,0,0,1,14.7,14.7,93.8%,DAL,4,2023
5,Drew Ogletree,3,4,48,16.0,22,2,1,0,0,0,0,1,13.8,13.8,0.1%,IND,4,2023
6,Dalton Schultz,3,3,42,14.0,29,1,1,0,0,0,0,1,13.2,13.2,79.8%,HOU,4,2023
7,Evan Engram,7,8,59,8.4,19,0,0,0,0,0,0,1,12.9,12.9,97.1%,JAC,4,2023
8,Travis Kelce,6,9,60,10.0,16,0,0,0,0,0,0,1,12.0,12.0,100.0%,KC,4,2023
9,Tyler Higbee,5,11,64,12.8,33,1,0,0,0,0,0,1,11.4,11.4,1.3%,LAR,4,2023
10,Zach Ertz,6,10,53,8.8,15,0,0,0,0,0,0,1,11.3,11.3,3.1%,WAS,4,2023
11,Josh Whyle,2,2,26,13.0,24,1,1,0,0,0,0,1,10.6,10.6,0.0%,TEN,4,2023
12,David Njoku,6,7,46,7.7,15,0,0,0,0,0,0,1,10.6,10.6,93.2%,CLE,4,2023
13,Mo Alie-Cox,1,1,35,35.0,35,1,1,0,0,0,0,1,10.5,10.5,0.1%,IND,4,2023
14,Noah Gray,1,3,34,34.0,34,1,1,0,0,0,0,1,10.4,10.4,0.4%,KC,4,2023
15,Cade Otton,3,4,13,4.3,6,0,1,0,0,0,0,1,10.3,10.3,14.1%,TB,4,2023
16,Tyler Conklin,4,6,58,14.5,25,1,0,0,0,0,0,1,9.8,9.8,29.0%,NYJ,4,2023
17,Sam LaPorta,4,5,56,14.0,35,1,0,0,0,0,0,1,9.6,9.6,99.9%,DET,4,2023
18,Hunter Henry,4,5,51,12.8,21,1,0,0,0,0,0,1,9.1,9.1,19.0%,NE,4,2023
19,Noah Fant,2,2,63,31.5,51,1,0,0,0,0,0,1,8.3,8.3,19.4%,SEA,4,2023
20,Durham Smythe,4,4,41,10.3,22,1,0,0,0,0,0,1,8.1,8.1,0.1%,MIA,4,2023
21,Josiah Deguara,4,4,34,8.5,13,0,0,0,0,0,0,1,7.4,7.4,0.0%,JAC,4,2023
22,Logan Thomas,3,3,41,13.7,27,1,0,1,2,0,0,1,7.3,7.3,0.1%,FA,4,2023
23,C.J. Uzomah,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,4,2023
24,Dalton Kincaid,4,5,27,6.8,9,0,0,0,0,0,0,1,6.7,6.7,97.7%,BUF,4,2023
