Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Sam LaPorta,9,9,140,15.6,48,2,1,0,0,0,0,1,29.0,29.0,99.9%,DET,13,2023
2,Evan Engram,9,9,82,9.1,22,2,1,0,0,0,0,1,23.2,23.2,97.1%,JAC,13,2023
3,Trey McBride,8,9,89,11.1,17,0,1,0,0,0,0,1,22.9,22.9,98.8%,ARI,13,2023
4,Jake Ferguson,6,8,77,12.8,17,0,1,0,0,0,0,1,19.7,19.7,93.8%,DAL,13,2023
5,Harrison Bryant,5,5,49,9.8,23,1,1,0,0,0,0,1,15.9,15.9,0.0%,LV,13,2023
6,Taysom Hill,2,2,15,7.5,18,0,0,13,59,1,0,1,15.4,15.4,45.9%,NO,13,2023
7,Travis Kelce,4,5,81,20.3,27,3,0,0,0,0,0,1,12.1,12.1,100.0%,KC,13,2023
8,George Kittle,4,6,68,17.0,32,2,0,0,0,0,0,1,10.8,10.8,99.1%,SF,13,2023
9,Kylen Granson,3,3,72,24.0,46,2,0,1,2,0,0,1,10.4,10.4,0.4%,IND,13,2023
10,Chigoziem Okonkwo,3,6,62,20.7,39,1,0,1,2,0,0,1,9.4,9.4,15.7%,TEN,13,2023
11,Brevin Jordan,3,5,64,21.3,27,2,0,0,0,0,0,1,9.4,9.4,0.1%,HOU,13,2023
12,Kyle Pitts,4,8,51,12.8,16,0,0,0,0,0,0,1,9.1,9.1,97.2%,ATL,13,2023
13,MyCole Pruitt,1,1,20,20.0,20,1,1,0,0,0,0,1,9.0,9.0,0.0%,PIT,13,2023
14,Gerald Everett,4,5,44,11.0,26,1,0,0,0,0,0,1,8.4,8.4,0.8%,CHI,13,2023
15,Jimmy Graham,1,1,6,6.0,6,0,1,0,0,0,0,1,7.6,7.6,0.0%,FA,13,2023
16,Tanner Hudson,4,4,35,8.8,24,1,0,0,0,0,0,1,7.5,7.5,0.1%,CIN,13,2023
17,Noah Fant,3,4,43,14.3,25,1,0,0,0,0,0,1,7.3,7.3,19.4%,SEA,13,2023
18,Noah Gray,1,1,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,0.4%,KC,13,2023
19,Ben Sims,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,GB,13,2023
20,Tucker Kraft,3,6,37,12.3,19,0,0,0,0,0,0,1,6.7,6.7,3.0%,GB,13,2023
21,Tyler Conklin,3,9,35,11.7,16,0,0,0,0,0,0,1,6.5,6.5,29.0%,NYJ,13,2023
22,Pat Freiermuth,3,5,29,9.7,12,0,0,0,0,0,0,1,5.9,5.9,72.9%,PIT,13,2023
23,Tyler Higbee,2,4,35,17.5,21,1,0,0,0,0,0,1,5.5,5.5,1.3%,LAR,13,2023
24,Foster Moreau,2,2,28,14.0,19,0,0,0,0,0,0,1,4.8,4.8,0.0%,NO,13,2023
25,Julian Hill,2,2,23,11.5,18,0,0,0,0,0,0,1,4.3,4.3,0.0%,MIA,13,2023
26,David Njoku,2,6,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,93.2%,CLE,13,2023
27,Hunter Henry,2,4,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,19.0%,NE,13,2023
28,Donald Parham Jr.,2,4,12,6.0,7,0,0,0,0,0,0,1,3.2,3.2,0.0%,DEN,13,2023
29,Elijah Higgins,1,2,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.1%,ARI,13,2023
30,Jonnu Smith,2,3,10,5.0,9,0,0,0,0,0,0,1,3.0,3.0,5.5%,MIA,13,2023
31,Geoff Swaim,2,2,10,5.0,9,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,13,2023
32,Stephen Sullivan,1,2,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,13,2023
33,Josh Whyle,1,2,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,TEN,13,2023
34,Will Mallory,2,4,4,2.0,3,0,0,0,0,0,0,1,2.4,2.4,0.0%,IND,13,2023
35,Jeremy Ruckert,1,3,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,NYJ,13,2023
36,Luke Schoonmaker,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.2%,DAL,13,2023
37,Mitchell Wilcox,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,NE,13,2023
