Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Hunter Henry,5,6,56,11.2,13,0,1,0,0,0,0,1,16.6,16.6,19.0%,NE,1,2023
2,Hayden Hurst,5,7,41,8.2,14,0,1,0,0,0,0,1,15.1,15.1,2.2%,LAC,1,2023
3,T.J. Hockenson,8,9,35,4.4,14,0,0,0,0,0,0,1,11.5,11.5,76.0%,MIN,1,2023
4,Donald Parham Jr.,3,3,22,7.3,16,0,1,0,0,0,0,1,11.2,11.2,0.0%,DEN,1,2023
5,Evan Engram,5,5,49,9.8,26,1,0,0,0,0,0,1,9.9,9.9,97.1%,JAC,1,2023
6,Cole Kmet,5,7,44,8.8,15,0,0,1,0,0,0,1,9.4,9.4,56.2%,CHI,1,2023
7,Blake Bell,2,3,12,6.0,8,0,1,0,0,0,0,1,9.2,9.2,0.0%,FA,1,2023
8,Sam LaPorta,5,5,39,7.8,14,0,0,0,0,0,0,1,8.9,8.9,99.9%,DET,1,2023
9,Harrison Bryant,2,2,5,2.5,3,0,1,0,0,0,0,1,8.5,8.5,0.0%,LV,1,2023
10,Adam Trautman,5,5,34,6.8,15,0,0,0,0,0,0,1,8.4,8.4,0.1%,DEN,1,2023
11,Logan Thomas,4,8,43,10.8,19,0,0,0,0,0,0,1,8.3,8.3,0.1%,FA,1,2023
12,Zach Ertz,6,10,21,3.5,6,0,0,0,0,0,0,1,8.1,8.1,3.1%,WAS,1,2023
13,Luke Musgrave,3,4,50,16.7,37,1,0,0,0,0,0,1,8.0,8.0,34.8%,GB,1,2023
14,Kylen Granson,4,6,39,9.8,14,0,0,0,0,0,0,1,7.9,7.9,0.4%,IND,1,2023
15,Tyler Higbee,3,3,49,16.3,30,1,0,0,0,0,0,1,7.9,7.9,1.3%,LAR,1,2023
16,Durham Smythe,3,7,44,14.7,18,0,0,0,0,0,0,1,7.4,7.4,0.1%,MIA,1,2023
17,Pat Freiermuth,1,4,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,72.9%,PIT,1,2023
18,Darren Waller,3,5,36,12.0,22,1,0,0,0,0,0,1,6.6,6.6,2.9%,FA,1,2023
19,Mike Gesicki,3,3,36,12.0,17,0,0,0,0,0,0,1,6.6,6.6,3.0%,CIN,1,2023
20,Juwan Johnson,3,5,36,12.0,27,1,0,0,0,0,0,1,6.6,6.6,7.8%,NO,1,2023
21,Dalton Kincaid,4,4,26,6.5,9,0,0,0,0,0,0,1,6.6,6.6,97.7%,BUF,1,2023
22,Kyle Pitts,2,3,44,22.0,34,1,0,0,0,0,0,1,6.4,6.4,97.2%,ATL,1,2023
23,Josh Oliver,3,3,32,10.7,18,0,0,0,0,0,0,1,6.2,6.2,0.1%,MIN,1,2023
24,Noah Gray,3,5,31,10.3,24,1,0,0,0,0,0,1,6.1,6.1,0.4%,KC,1,2023
25,Dawson Knox,3,4,25,8.3,15,0,0,0,0,0,0,1,5.5,5.5,3.6%,BUF,1,2023
26,George Kittle,3,6,19,6.3,11,0,0,0,0,0,0,1,4.9,4.9,99.1%,SF,1,2023
27,Irv Smith Jr.,3,5,17,5.7,8,0,0,0,0,0,0,1,4.7,4.7,0.1%,FA,1,2023
28,David Njoku,2,3,24,12.0,15,0,0,0,0,0,0,1,4.4,4.4,93.2%,CLE,1,2023
