Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT.1,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Josh Allen,21,33,63.6,256,7.8,3,0,0,7,56,1,0,1,33.8,33.8,100.0%,BUF,11,2019
2,Lamar Jackson,17,24,70.8,222,9.3,4,0,0,10,79,0,0,1,32.8,32.8,99.9%,BAL,11,2019
3,Jimmy Garoppolo,34,45,75.6,424,9.4,4,2,2,1,7,0,0,1,31.7,31.7,0.1%,LAR,11,2019
4,Dak Prescott,29,46,63.0,444,9.7,3,0,1,6,18,0,0,1,31.6,31.6,96.3%,DAL,11,2019
5,Jeff Driskel,15,26,57.7,209,8.0,2,0,3,8,51,1,0,1,27.5,27.5,0.0%,WAS,11,2019
6,Kyler Murray,24,33,72.7,150,4.5,2,0,4,8,67,1,0,1,26.7,26.7,94.7%,ARI,11,2019
7,Sam Darnold,19,30,63.3,293,9.8,4,1,2,2,-3,0,0,1,26.4,26.4,6.3%,MIN,11,2019
8,Kirk Cousins,29,35,82.9,319,9.1,3,0,5,2,1,0,1,1,22.9,22.9,64.2%,ATL,11,2019
9,Baker Mayfield,17,32,53.1,193,6.0,2,0,1,1,1,1,0,1,21.8,21.8,31.7%,TB,11,2019
10,Drew Brees,28,35,80.0,228,6.5,3,0,0,3,0,0,0,1,21.1,21.1,35.7%,FA,11,2019
11,Derek Carr,25,29,86.2,292,10.1,1,1,3,5,1,1,0,1,20.8,20.8,7.1%,NO,11,2019
12,Jameis Winston,30,51,58.8,313,6.1,2,4,2,2,23,0,0,1,18.8,18.8,0.6%,CLE,11,2019
13,Nick Foles,33,47,70.2,296,6.3,2,1,2,0,0,0,0,1,18.8,18.8,0.0%,FA,11,2019
14,Dwayne Haskins,19,35,54.3,214,6.1,2,1,6,4,5,0,0,1,18.1,18.1,0.1%,FA,11,2019
15,Matt Ryan,21,31,67.7,311,10.0,1,0,3,2,0,0,0,1,16.4,16.4,0.1%,FA,11,2019
16,Patrick Mahomes II,19,32,59.4,182,5.7,1,1,1,5,59,0,0,1,16.2,16.2,99.9%,KC,11,2019
17,Philip Rivers,28,52,53.8,353,6.8,1,4,2,0,0,0,0,1,16.1,16.1,20.6%,FA,11,2019
18,Jacoby Brissett,15,24,62.5,148,6.2,1,1,3,2,12,1,0,1,16.1,16.1,0.9%,NE,11,2019
19,Brandon Allen,17,39,43.6,240,6.2,1,1,2,3,18,0,0,1,14.4,14.4,0.0%,SF,11,2019
20,Ryan Fitzpatrick,32,45,71.1,323,7.2,0,0,7,1,0,0,0,1,12.9,12.9,0.0%,FA,11,2019
21,Carson Wentz,20,40,50.0,214,5.4,1,0,5,3,17,0,1,1,12.3,12.3,0.2%,KC,11,2019
22,Mitchell Trubisky,24,43,55.8,190,4.4,1,1,1,1,4,0,0,1,11.0,11.0,0.1%,BUF,11,2019
23,Mason Rudolph,23,44,52.3,221,5.0,1,4,4,2,15,0,0,1,10.3,10.3,0.1%,TEN,11,2019
24,Kyle Allen,31,50,62.0,325,6.5,0,4,5,1,7,0,0,1,9.7,9.7,0.0%,PIT,11,2019
25,Tom Brady,26,47,55.3,216,4.6,0,0,1,1,-1,0,0,1,8.5,8.5,2.7%,FA,11,2019
26,Ryan Finley,13,31,41.9,115,3.7,0,1,5,3,47,0,1,1,6.3,6.3,0.0%,FA,11,2019
27,Jared Goff,11,18,61.1,173,9.6,0,1,0,3,3,0,0,1,6.2,6.2,73.4%,DET,11,2019
28,Deshaun Watson,18,29,62.1,169,5.8,0,1,6,3,12,0,1,1,5.0,5.0,38.9%,CLE,11,2019
29,Taysom Hill,0,0,0.0,0,0.0,0,0,1,1,2,0,0,1,1.4,1.4,45.9%,NO,11,2019
30,Robert Griffin III,2,2,100.0,15,7.5,0,0,0,1,-1,0,0,1,0.5,0.5,1.0%,FA,11,2019
31,Chase Daniel,1,4,25.0,9,2.3,0,0,2,0,0,0,0,1,0.4,0.4,0.0%,FA,11,2019
32,AJ McCarron,0,1,0.0,0,0.0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2019
33,Garrett Gilbert,0,0,0.0,0,0.0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%,FA,11,2019
34,Matt Schaub,0,0,0.0,0,0.0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%,FA,11,2019
35,Brian Hoyer,0,0,0.0,0,0.0,0,0,0,2,-2,0,0,1,-0.2,-0.2,0.0%,FA,11,2019
