Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kayvon Thibodeaux,9,3,1.0,0,0,1,1,1,1,41.3,41.3,11.4%,NYG,15,2022
2,J.J. Watt,4,1,3.0,1,0,1,0,0,1,31.8,31.8,4.2%,FA,15,2022
3,Haason Reddick,3,1,2.0,1,0,1,1,0,1,25.3,25.3,4.7%,NYJ,15,2022
4,Josh Sweat,5,1,2.0,0,0,0,0,0,1,23.8,23.8,4.2%,PHI,15,2022
5,DeShawn Williams,2,3,2.5,0,0,0,0,0,1,20.3,20.3,0.1%,FA,15,2022
6,DeMarcus Walker,4,1,2.0,0,0,0,0,0,1,19.8,19.8,0.4%,CHI,15,2022
7,Romeo Okwara,2,2,2.0,0,0,0,0,0,1,17.5,17.5,2.0%,FA,15,2022
8,Greg Gaines,5,1,1.0,0,0,0,0,0,1,17.3,17.3,0.1%,TB,15,2022
9,Kwity Paye,5,1,1.0,0,0,0,0,0,1,17.3,17.3,1.9%,IND,15,2022
10,Dayo Odeyingbo,4,1,2.0,0,0,0,0,0,1,17.3,17.3,0.2%,IND,15,2022
11,Javon Hargrave,2,1,2.0,0,0,0,0,0,1,16.8,16.8,4.3%,SF,15,2022
12,Frank Clark,3,2,1.0,0,0,1,0,0,1,16.5,16.5,0.0%,FA,15,2022
13,Dawuane Smoot,4,1,0.0,1,0,0,0,0,1,15.8,15.8,0.1%,BUF,15,2022
14,Christian Wilkins,4,2,0.0,0,0,1,1,0,1,15.5,15.5,18.8%,LV,15,2022
15,Zach Sieler,3,2,1.0,0,0,0,0,0,1,15.0,15.0,9.9%,MIA,15,2022
16,Kentavius Street,2,1,1.5,0,0,0,0,0,1,14.8,14.8,0.0%,ATL,15,2022
17,DeForest Buckner,2,1,1.0,1,0,0,0,0,1,14.3,14.3,28.3%,IND,15,2022
18,Jeffery Simmons,3,4,1.0,0,0,0,0,0,1,14.0,14.0,43.3%,TEN,15,2022
19,Danielle Hunter,2,3,1.5,0,0,0,0,0,1,13.8,13.8,45.4%,HOU,15,2022
20,Josh Hines-Allen,2,1,1.0,0,0,0,0,0,1,12.8,12.8,46.7%,JAC,15,2022
21,Jonathan Ledbetter,2,4,1.0,0,0,0,0,0,1,12.5,12.5,3.0%,FA,15,2022
22,Cameron Heyward,2,1,1.5,0,0,0,0,0,1,12.3,12.3,8.3%,PIT,15,2022
23,Myles Garrett,2,1,1.5,0,0,0,0,0,1,12.3,12.3,54.5%,CLE,15,2022
24,Shaq Lawson,1,1,1.0,1,0,1,0,0,1,11.8,11.8,0.0%,FA,15,2022
25,Jaelan Phillips,2,1,1.0,0,0,1,0,0,1,11.8,11.8,13.4%,MIA,15,2022
26,Matt Ioannidis,4,2,0.0,1,0,0,0,0,1,11.5,11.5,0.0%,FA,15,2022
27,Arden Key,1,2,1.5,0,0,0,0,0,1,11.5,11.5,0.3%,TEN,15,2022
28,Harrison Phillips,4,7,0.0,0,0,0,0,0,1,11.3,11.3,9.8%,MIN,15,2022
29,Kingsley Enagbare,2,0,1.0,1,0,0,0,0,1,11.0,11.0,0.1%,GB,15,2022
30,Grover Stewart,1,2,1.0,1,0,0,0,0,1,11.0,11.0,1.0%,IND,15,2022
31,Larry Ogunjobi,3,2,0.0,0,0,0,0,0,1,11.0,11.0,0.6%,PIT,15,2022
32,Carl Granderson,4,3,0.5,0,0,0,0,0,1,10.3,10.3,8.4%,NO,15,2022
33,DJ Reader,0,3,0.0,0,0,1,1,0,1,10.3,10.3,0.4%,DET,15,2022
34,Nick Bosa,1,1,1.0,1,0,0,0,0,1,10.3,10.3,48.8%,SF,15,2022
35,Mike Pennel Jr.,2,0,0.0,2,0,1,0,0,1,10.0,10.0,0.1%,KC,15,2022
36,Quinton Jefferson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,CLE,15,2022
37,Myjai Sanders,1,0,1.0,0,0,0,1,0,1,9.5,9.5,0.0%,FA,15,2022
38,Ifeadi Odenigbo,2,0,1.0,0,0,0,0,0,1,9.5,9.5,6.0%,FA,15,2022
39,Yannick Ngakoue,2,0,1.0,0,0,0,0,0,1,9.5,9.5,1.6%,FA,15,2022
40,John Cominsky,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,DET,15,2022
41,Jonathan Allen,3,3,0.0,0,0,0,0,0,1,9.3,9.3,6.1%,WAS,15,2022
42,Aidan Hutchinson,4,1,0.0,0,0,0,0,0,1,9.3,9.3,46.8%,DET,15,2022
43,Maliek Collins,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.4%,SF,15,2022
44,Shy Tuttle,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.2%,CAR,15,2022
45,Grady Jarrett,1,4,0.5,0,0,0,0,0,1,9.0,9.0,1.8%,ATL,15,2022
46,Ryder Anderson,1,1,1.0,0,0,0,0,0,1,8.8,8.8,2.0%,FA,15,2022
47,Brent Urban,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,BAL,15,2022
48,Sebastian Joseph-Day,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.3%,TEN,15,2022
49,Dexter Lawrence II,1,1,0.5,0,0,1,0,0,1,8.3,8.3,5.4%,NYG,15,2022
50,Trysten Hill,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,NE,15,2022
51,Chris Rumph II,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,LAC,15,2022
52,Joe Gaziano,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.0%,JAC,15,2022
53,Joseph Ossai,1,1,0.0,1,0,0,1,0,1,7.8,7.8,0.1%,CIN,15,2022
54,David Onyemata,3,1,0.0,0,0,0,0,0,1,7.8,7.8,2.5%,ATL,15,2022
55,Roy Robertson-Harris,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.1%,JAC,15,2022
56,Davon Godchaux,2,3,0.5,0,0,0,0,0,1,7.3,7.3,1.5%,NE,15,2022
57,Lawrence Guy Sr.,1,5,0.5,0,0,0,0,0,1,7.3,7.3,4.0%,FA,15,2022
58,Carl Lawson,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,DAL,15,2022
59,Mario Addison,2,0,0.0,0,0,1,0,0,1,7.0,7.0,4.0%,FA,15,2022
60,Breiden Fehoko,1,4,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,FA,15,2022
61,Nathan Shepherd,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.2%,NO,15,2022
62,Carlos Dunlap II,2,1,0.0,2,0,0,0,0,1,6.8,6.8,3.0%,FA,15,2022
63,B.J. Hill,2,5,0.0,0,0,0,0,0,1,6.8,6.8,1.4%,CIN,15,2022
64,Khyiris Tonga,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,ARI,15,2022
65,DaVon Hamilton,3,1,0.0,1,0,0,0,0,1,6.8,6.8,0.1%,JAC,15,2022
66,Joshua Uche,0,1,0.5,0,0,1,0,0,1,6.8,6.8,0.1%,NE,15,2022
67,Anthony Nelson,2,2,0.5,0,0,0,0,0,1,6.5,6.5,0.1%,TB,15,2022
68,Brian Burns,2,1,0.0,0,0,0,0,0,1,6.3,6.3,24.4%,NYG,15,2022
69,Myles Adams,1,1,0.0,1,0,0,0,0,1,6.3,6.3,0.1%,SEA,15,2022
70,Jonah Williams,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.1%,MIN,15,2022
71,Michael Hoecht,3,2,0.0,0,0,0,0,0,1,6.0,6.0,2.1%,LAR,15,2022
72,Cameron Jordan,1,2,0.0,0,0,0,0,0,1,5.5,5.5,1.1%,NO,15,2022
73,Arnold Ebiketie,1,0,0.0,0,0,1,0,0,1,5.5,5.5,0.7%,ATL,15,2022
74,George Karlaftis III,2,0,0.0,0,0,0,0,0,1,5.5,5.5,6.4%,KC,15,2022
75,Kenny Clark,2,0,0.0,0,0,0,0,0,1,5.5,5.5,2.9%,GB,15,2022
76,Greg Rousseau,3,1,0.0,0,0,0,0,0,1,5.3,5.3,8.2%,BUF,15,2022
77,Khalen Saunders,1,3,0.0,1,0,0,0,0,1,5.3,5.3,0.1%,NO,15,2022
78,Abdullah Anderson,2,3,0.0,0,0,0,0,0,1,5.3,5.3,1.0%,TEN,15,2022
79,Derrick Brown,2,3,0.0,0,0,0,0,0,1,5.3,5.3,26.1%,CAR,15,2022
80,Kyle Peko,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,DET,15,2022
81,DaQuan Jones,1,2,0.5,0,0,0,0,0,1,5.0,5.0,0.1%,BUF,15,2022
82,Ed Oliver,1,1,0.0,0,0,0,0,0,1,4.8,4.8,8.6%,BUF,15,2022
83,Malcolm Roach,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.1%,DEN,15,2022
84,Jermaine Johnson II,2,2,0.0,0,0,0,0,0,1,4.5,4.5,11.3%,NYJ,15,2022
85,Alim McNeill,1,4,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,DET,15,2022
86,Jaleel Johnson,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2022
87,William Gholston,2,2,0.0,0,0,0,0,0,1,4.5,4.5,3.6%,TB,15,2022
