Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,DeForest Buckner,4,4,2.0,1,0,1,0,0,1,25.0,25.0,28.3%,IND,5,2022
2,Montez Sweat,5,1,2.0,0,0,0,0,0,1,23.8,23.8,22.6%,CHI,5,2022
3,Maxx Crosby,4,0,2.0,0,0,0,0,0,1,21.5,21.5,73.0%,LV,5,2022
4,Aaron Donald,2,4,2.0,0,0,1,0,0,1,20.5,20.5,8.8%,FA,5,2022
5,Zach Allen,5,3,1.0,1,0,0,0,0,1,20.3,20.3,4.5%,DEN,5,2022
6,Cameron Jordan,3,0,2.0,0,0,0,0,0,1,20.0,20.0,1.1%,NO,5,2022
7,Danielle Hunter,5,1,1.0,0,0,0,0,0,1,17.3,17.3,45.4%,HOU,5,2022
8,Logan Hall,3,0,1.0,0,0,0,0,0,1,13.5,13.5,0.1%,TB,5,2022
9,Jeffery Simmons,3,2,1.5,1,0,0,0,0,1,13.5,13.5,43.3%,TEN,5,2022
10,D.J. Jones,4,1,1.0,0,0,0,0,0,1,13.3,13.3,0.9%,DEN,5,2022
11,DeMarcus Lawrence,2,0,0.0,0,0,0,1,1,1,13.0,13.0,4.3%,DAL,5,2022
12,Dexter Lawrence II,3,2,1.0,0,0,0,0,0,1,12.5,12.5,5.4%,NYG,5,2022
13,Al Woods,3,2,1.0,0,0,0,0,0,1,12.5,12.5,2.0%,FA,5,2022
14,Deadrin Senat,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,5,2022
15,Osa Odighizuwa,2,0,1.0,0,0,0,0,0,1,12.0,12.0,1.6%,DAL,5,2022
16,James Smith-Williams,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.1%,ATL,5,2022
17,Jason Pierre-Paul,1,1,1.0,2,0,0,0,0,1,11.8,11.8,0.0%,FA,5,2022
18,Derrick Brown,3,2,0.0,2,0,0,0,0,1,11.5,11.5,26.1%,CAR,5,2022
19,Yetur Gross-Matos,2,2,0.0,0,0,0,1,0,1,11.0,11.0,0.1%,SF,5,2022
20,Sam Williams,2,0,0.0,1,0,0,1,0,1,11.0,11.0,0.1%,DAL,5,2022
21,Dorance Armstrong Jr.,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.9%,WAS,5,2022
22,Yannick Ngakoue,1,1,1.5,0,0,0,0,0,1,10.8,10.8,1.6%,FA,5,2022
23,Carl Lawson,1,1,1.0,0,0,1,0,0,1,10.3,10.3,0.1%,DAL,5,2022
24,Denico Autry,1,3,1.0,0,0,0,0,0,1,10.3,10.3,0.8%,HOU,5,2022
25,Brian Burns,1,1,1.0,1,0,0,0,0,1,10.3,10.3,24.4%,NYG,5,2022
26,Efe Obada,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,WAS,5,2022
27,Christian Wilkins,2,4,0.0,1,0,0,0,0,1,10.0,10.0,18.8%,LV,5,2022
28,Justin Jones,1,0,1.0,1,0,0,0,0,1,9.5,9.5,0.7%,ARI,5,2022
29,A.J. Epenesa,1,0,1.0,1,0,0,0,0,1,9.5,9.5,0.7%,BUF,5,2022
30,Harrison Phillips,3,3,0.0,0,0,0,0,0,1,9.3,9.3,9.8%,MIN,5,2022
31,Austin Bryant,4,1,0.0,0,0,0,0,0,1,9.3,9.3,3.0%,FA,5,2022
32,Vita Vea,1,1,1.0,0,0,0,0,0,1,8.8,8.8,1.7%,TB,5,2022
33,Cameron Heyward,1,4,0.0,0,0,1,0,0,1,8.5,8.5,8.3%,PIT,5,2022
34,Jadeveon Clowney,3,2,0.0,0,0,0,0,0,1,8.5,8.5,16.6%,CAR,5,2022
35,D.J. Wonnum,1,1,0.5,0,0,1,0,0,1,8.3,8.3,1.2%,CAR,5,2022
36,A'Shawn Robinson,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.6%,CAR,5,2022
37,Quinnen Williams,0,3,0.5,0,0,0,1,0,1,8.3,8.3,11.6%,NYJ,5,2022
38,Drake Jackson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,SF,5,2022
39,Haason Reddick,1,0,1.0,0,0,0,0,0,1,8.0,8.0,4.7%,NYJ,5,2022
40,Charles Omenihu,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,KC,5,2022
41,Marquise Copeland,2,3,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,5,2022
42,Odafe Oweh,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.6%,BAL,5,2022
43,Teair Tart,2,1,0.0,2,0,0,0,0,1,6.8,6.8,0.0%,LAC,5,2022
44,Kayvon Thibodeaux,2,1,0.0,2,0,0,0,0,1,6.8,6.8,11.4%,NYG,5,2022
45,Frank Clark,1,1,0.5,0,0,0,0,0,1,6.8,6.8,0.0%,FA,5,2022
46,Dominique Robinson,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,CHI,5,2022
47,Jarran Reed,2,1,0.0,0,0,0,0,0,1,6.3,6.3,1.4%,SEA,5,2022
48,Maliek Collins,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.4%,SF,5,2022
49,Trevis Gipson,1,1,0.0,1,0,0,0,0,1,6.3,6.3,0.1%,SEA,5,2022
50,Rasheem Green,3,0,0.0,1,0,0,0,0,1,6.0,6.0,0.6%,FA,5,2022
51,Travon Walker,3,2,0.0,0,0,0,0,0,1,6.0,6.0,7.0%,JAC,5,2022
52,John Franklin-Myers,1,1,0.5,1,0,0,0,0,1,5.8,5.8,0.1%,DEN,5,2022
53,Dayo Odeyingbo,1,3,0.5,0,0,0,0,0,1,5.8,5.8,0.2%,IND,5,2022
54,Josh Sweat,2,0,0.0,0,0,0,0,0,1,5.5,5.5,4.2%,PHI,5,2022
55,Brandon Graham,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.2%,PHI,5,2022
56,Armon Watts,1,2,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,NE,5,2022
57,Greg Gaines,1,2,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,TB,5,2022
58,Alim McNeill,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.0%,DET,5,2022
59,Cam Sample,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,CIN,5,2022
60,David Onyemata,1,0,0.0,0,0,0,1,0,1,5.5,5.5,2.5%,ATL,5,2022
61,Carl Granderson,1,2,0.0,0,0,0,0,0,1,5.5,5.5,8.4%,NO,5,2022
