Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Haason Reddick,4,0,2.0,0,0,2,2,0,1,32.5,32.5,4.7%,NYJ,4,2022
2,Jonathan Allen,5,3,1.0,1,0,0,0,0,1,25.3,25.3,6.1%,WAS,4,2022
3,Maxx Crosby,4,0,2.0,0,0,0,0,0,1,24.0,24.0,73.0%,LV,4,2022
4,Odafe Oweh,6,1,1.0,0,0,1,0,0,1,20.3,20.3,0.6%,BAL,4,2022
5,Brian Burns,4,3,1.0,0,0,0,0,0,1,19.8,19.8,24.4%,NYG,4,2022
6,Zach Allen,3,3,1.0,3,0,0,0,0,1,17.8,17.8,4.5%,DEN,4,2022
7,Denico Autry,2,0,2.0,0,0,1,0,0,1,17.5,17.5,0.8%,HOU,4,2022
8,Nick Bosa,3,0,2.0,0,0,0,0,0,1,17.5,17.5,48.8%,SF,4,2022
9,Jihad Ward,4,0,1.0,0,0,1,0,0,1,16.5,16.5,0.0%,MIN,4,2022
10,Dexter Lawrence II,2,3,2.0,0,0,0,0,0,1,15.8,15.8,5.4%,NYG,4,2022
11,Jarran Reed,4,4,1.0,0,0,0,0,0,1,15.5,15.5,1.4%,SEA,4,2022
12,D.J. Jones,2,1,1.0,1,0,0,0,0,1,14.3,14.3,0.9%,DEN,4,2022
13,Josh Hines-Allen,3,4,1.0,0,0,0,0,0,1,14.0,14.0,46.7%,JAC,4,2022
14,Sebastian Joseph-Day,2,2,1.0,0,0,0,0,0,1,13.5,13.5,0.3%,TEN,4,2022
15,Rashad Weaver,2,0,1.0,0,0,1,0,0,1,13.5,13.5,0.1%,HOU,4,2022
16,Quinnen Williams,3,3,1.0,0,0,0,0,0,1,13.3,13.3,11.6%,NYJ,4,2022
17,Grady Jarrett,3,2,1.0,0,0,0,0,0,1,12.5,12.5,1.8%,ATL,4,2022
18,Neville Gallimore,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.1%,LAR,4,2022
19,Dante Fowler Jr.,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.3%,WAS,4,2022
20,Dalvin Tomlinson,1,3,1.0,0,0,1,0,0,1,11.8,11.8,0.2%,CLE,4,2022
21,Aaron Donald,4,1,0.0,0,0,0,0,0,1,11.8,11.8,8.8%,FA,4,2022
22,Jermaine Johnson II,3,1,1.0,0,0,0,0,0,1,11.8,11.8,11.3%,NYJ,4,2022
23,Roy Robertson-Harris,3,6,0.0,0,0,0,0,0,1,11.5,11.5,0.1%,JAC,4,2022
24,Dre'Mont Jones,4,0,0.0,0,0,0,0,0,1,11.0,11.0,0.3%,SEA,4,2022
25,Josh Tupou,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,4,2022
26,Carl Nassib,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,4,2022
27,Jordan Elliott,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,SF,4,2022
28,Sam Hubbard,3,2,0.0,0,0,0,0,0,1,11.0,11.0,8.5%,CIN,4,2022
29,Justin Jones,2,4,0.0,0,0,0,0,0,1,11.0,11.0,0.7%,ARI,4,2022
30,Teair Tart,1,2,0.0,2,1,0,0,0,1,11.0,11.0,0.0%,LAC,4,2022
31,D.J. Wonnum,4,2,0.0,0,0,0,0,0,1,10.0,10.0,1.2%,CAR,4,2022
32,Josh Sweat,5,0,0.0,0,0,0,0,0,1,10.0,10.0,4.2%,PHI,4,2022
33,Kwity Paye,1,2,1.0,0,0,0,0,0,1,9.5,9.5,1.9%,IND,4,2022
34,Jerry Tillery,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.1%,MIN,4,2022
35,Daron Payne,2,3,0.0,1,0,0,0,0,1,9.3,9.3,6.4%,WAS,4,2022
36,Kentavius Street,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,ATL,4,2022
37,Anthony Nelson,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,TB,4,2022
38,Carl Lawson,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,DAL,4,2022
39,Jaelan Phillips,1,1,1.0,0,0,0,0,0,1,8.8,8.8,13.4%,MIA,4,2022
40,Charles Omenihu,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,KC,4,2022
41,Cameron Jordan,3,3,0.5,0,0,0,0,0,1,8.8,8.8,1.1%,NO,4,2022
42,Dayo Odeyingbo,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.2%,IND,4,2022
43,Kayvon Thibodeaux,2,2,0.0,0,0,0,1,0,1,8.5,8.5,11.4%,NYG,4,2022
44,Travon Walker,3,2,0.0,0,0,0,0,0,1,8.5,8.5,7.0%,JAC,4,2022
45,Justin Madubuike,1,2,0.0,2,0,0,0,0,1,8.5,8.5,12.4%,BAL,4,2022
46,Rasheem Green,2,1,0.5,0,0,0,0,0,1,8.3,8.3,0.6%,FA,4,2022
47,Morgan Fox,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.2%,LAC,4,2022
