Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Nick Bosa,3,0,3.0,0,0,1,0,0,1,25.5,25.5,48.8%,SF,13,2022
2,Jonathan Allen,7,1,1.0,0,0,1,0,0,1,21.8,21.8,6.1%,WAS,13,2022
3,Joshua Uche,6,1,2.0,0,0,1,0,0,1,21.8,21.8,0.1%,NE,13,2022
4,Christian Wilkins,8,4,0.0,0,0,1,0,0,1,21.5,21.5,18.8%,LV,13,2022
5,Quinnen Williams,4,1,1.0,1,0,0,0,0,1,19.8,19.8,11.6%,NYJ,13,2022
6,Michael Hoecht,3,0,2.0,0,0,1,0,0,1,19.0,19.0,2.1%,LAR,13,2022
7,Daron Payne,3,1,2.0,0,0,0,0,0,1,18.3,18.3,6.4%,WAS,13,2022
8,Kwity Paye,6,3,1.0,0,0,0,0,0,1,17.8,17.8,1.9%,IND,13,2022
9,Dexter Lawrence II,4,5,1.0,0,0,0,0,0,1,16.3,16.3,5.4%,NYG,13,2022
10,Josh Sweat,2,2,2.0,0,0,0,0,0,1,15.0,15.0,4.2%,PHI,13,2022
11,DeShawn Williams,2,2,2.0,0,0,0,0,0,1,15.0,15.0,0.1%,FA,13,2022
12,Osa Odighizuwa,3,2,1.0,0,0,1,0,0,1,14.0,14.0,1.6%,DAL,13,2022
13,Cameron Heyward,2,2,1.0,1,0,0,0,0,1,12.5,12.5,8.3%,PIT,13,2022
14,A.J. Epenesa,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.7%,BUF,13,2022
15,Carl Granderson,3,1,0.0,0,0,0,1,0,1,11.8,11.8,8.4%,NO,13,2022
16,Kayvon Thibodeaux,2,3,1.0,0,0,0,0,0,1,11.8,11.8,11.4%,NYG,13,2022
17,Pat Jones II,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,MIN,13,2022
18,Jonathon Cooper,1,4,1.0,0,0,0,0,0,1,11.0,11.0,4.1%,DEN,13,2022
19,Carl Nassib,2,0,1.0,1,0,0,0,0,1,11.0,11.0,0.0%,FA,13,2022
20,Sam Hubbard,3,0,1.0,0,0,0,0,0,1,11.0,11.0,8.5%,CIN,13,2022
21,George Karlaftis III,3,0,1.0,0,0,0,0,0,1,11.0,11.0,6.4%,KC,13,2022
22,Zach Sieler,5,2,0.5,0,0,0,0,0,1,11.0,11.0,9.9%,MIA,13,2022
23,Jihad Ward,1,2,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,MIN,13,2022
24,Mario Edwards Jr.,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,HOU,13,2022
25,Javon Hargrave,2,1,1.0,0,0,0,0,0,1,10.3,10.3,4.3%,SF,13,2022
26,Carl Lawson,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.1%,DAL,13,2022
27,Roy Lopez,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,ARI,13,2022
28,Davon Godchaux,3,7,0.0,0,0,0,0,0,1,9.8,9.8,1.5%,NE,13,2022
29,Darrell Taylor,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,CHI,13,2022
30,Justin Ellis,1,1,1.0,0,0,0,0,0,1,8.8,8.8,1.1%,FA,13,2022
31,Fletcher Cox,1,1,1.0,0,0,0,0,0,1,8.8,8.8,1.1%,FA,13,2022
32,Sam Williams,1,1,0.0,0,0,0,1,0,1,8.8,8.8,0.1%,DAL,13,2022
33,Brandon Graham,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.2%,PHI,13,2022
34,Carlos Dunlap II,4,0,0.0,0,0,0,0,0,1,8.5,8.5,3.0%,FA,13,2022
35,Johnathan Hankins,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.1%,SEA,13,2022
36,Larry Ogunjobi,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.6%,PIT,13,2022
37,Melvin Ingram III,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,13,2022
38,Odafe Oweh,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.6%,BAL,13,2022
39,Joseph Ossai,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,CIN,13,2022
40,Travon Walker,2,3,0.0,0,0,0,0,0,1,7.8,7.8,7.0%,JAC,13,2022
41,Jason Pierre-Paul,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,13,2022
42,William Gholston,4,2,0.0,0,0,0,0,0,1,7.5,7.5,3.6%,TB,13,2022
43,Myles Garrett,3,0,0.0,0,0,0,0,0,1,7.0,7.0,54.5%,CLE,13,2022
44,Maxx Crosby,2,0,0.0,0,0,1,0,0,1,7.0,7.0,73.0%,LV,13,2022
45,Shaq Lawson,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,13,2022
46,Cameron Jordan,1,0,0.0,1,0,1,0,0,1,7.0,7.0,1.1%,NO,13,2022
47,Dominique Robinson,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.1%,CHI,13,2022
48,Rashad Weaver,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,HOU,13,2022
49,DJ Reader,3,0,0.0,1,0,0,0,0,1,6.0,6.0,0.4%,DET,13,2022
50,Perrion Winfrey,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,13,2022
51,DaVon Hamilton,0,5,0.5,0,0,0,0,0,1,5.8,5.8,0.1%,JAC,13,2022
52,D.J. Wonnum,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.2%,CAR,13,2022
53,Tim Settle Jr.,1,0,0.0,0,0,1,0,0,1,5.5,5.5,0.1%,HOU,13,2022
54,Al Woods,2,0,0.0,0,0,0,0,0,1,5.5,5.5,2.0%,FA,13,2022
55,Haason Reddick,0,2,1.0,0,0,0,0,0,1,5.5,5.5,4.7%,NYJ,13,2022
56,B.J. Hill,3,1,0.0,0,0,0,0,0,1,5.3,5.3,1.4%,CIN,13,2022
57,Greg Rousseau,1,3,0.0,1,0,0,0,0,1,5.3,5.3,8.2%,BUF,13,2022
58,Danielle Hunter,2,1,0.0,1,0,0,0,0,1,5.3,5.3,45.4%,HOU,13,2022
59,Grady Jarrett,3,1,0.0,0,0,0,0,0,1,5.3,5.3,1.8%,ATL,13,2022
60,Jonah Williams,1,5,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,MIN,13,2022
61,Alex Wright,1,3,0.0,1,0,0,0,0,1,5.3,5.3,0.1%,CLE,13,2022
62,Grover Stewart,2,3,0.0,0,0,0,0,0,1,5.3,5.3,1.0%,IND,13,2022
63,Jaelan Phillips,1,2,0.5,0,0,0,0,0,1,5.0,5.0,13.4%,MIA,13,2022
64,Poona Ford,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.1%,LAC,13,2022
65,Armon Watts,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.1%,NE,13,2022
66,Sebastian Joseph-Day,1,4,0.0,0,0,0,0,0,1,4.5,4.5,0.3%,TEN,13,2022
67,Christian Elliss,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,NE,13,2022
68,John Cominsky,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.1%,DET,13,2022
69,Chris Jones,1,4,0.0,0,0,0,0,0,1,4.5,4.5,11.9%,KC,13,2022
70,Al-Quadin Muhammad,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,FA,13,2022
71,Morgan Fox,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,LAC,13,2022
72,Cam Sample,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,CIN,13,2022
73,Vernon Butler,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,13,2022
74,Josh Hines-Allen,2,0,0.0,1,0,0,0,0,1,4.5,4.5,46.7%,JAC,13,2022
75,Shy Tuttle,0,1,0.5,1,0,0,0,0,1,4.3,4.3,0.2%,CAR,13,2022
76,Benito Jones,0,3,0.5,0,0,0,0,0,1,4.3,4.3,0.1%,MIA,13,2022
77,Aidan Hutchinson,1,1,0.5,0,0,0,0,0,1,4.3,4.3,46.8%,DET,13,2022
78,Bobby Brown III,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,LAR,13,2022
79,Montez Sweat,1,0,0.0,0,0,0,0,0,1,4.0,4.0,22.6%,CHI,13,2022
80,Kenny Clark,2,1,0.0,0,0,0,0,0,1,3.8,3.8,2.9%,GB,13,2022
81,Arden Key,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.3%,TEN,13,2022
82,Deatrich Wise Jr.,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.7%,NE,13,2022
83,DeForest Buckner,2,1,0.0,0,0,0,0,0,1,3.8,3.8,28.3%,IND,13,2022
84,David Onyemata,1,3,0.0,0,0,0,0,0,1,3.8,3.8,2.5%,ATL,13,2022
85,Vita Vea,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.7%,TB,13,2022
86,John Jenkins,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.2%,LV,13,2022
87,Taven Bryan,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,IND,13,2022
88,Khyiris Tonga,0,3,0.0,1,0,0,0,0,1,3.8,3.8,0.0%,ARI,13,2022
89,Dean Lowry,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,PIT,13,2022
90,Ndamukong Suh,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,13,2022
91,Malcolm Roach,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,DEN,13,2022
92,Tanoh Kpassagnon,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.0%,NO,13,2022
93,Clelin Ferrell,0,2,0.5,0,0,0,0,0,1,3.5,3.5,0.2%,WAS,13,2022
94,Justin Madubuike,2,0,0.0,0,0,0,0,0,1,3.0,3.0,12.4%,BAL,13,2022
95,Hassan Ridgeway,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,13,2022
96,Neville Gallimore,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.1%,LAR,13,2022
97,Frank Clark,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,13,2022
98,Alim McNeill,1,2,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,DET,13,2022
99,Mario Addison,1,0,0.0,1,0,0,0,0,1,3.0,3.0,4.0%,FA,13,2022
100,Daniel Ekuale,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.1%,NE,13,2022
101,Leonard Williams,1,2,0.0,0,0,0,0,0,1,3.0,3.0,6.6%,SEA,13,2022
102,Dawuane Smoot,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.1%,BUF,13,2022
103,Dalvin Tomlinson,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,CLE,13,2022
104,Ola Adeniyi,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,13,2022
105,Anthony Nelson,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.1%,TB,13,2022
106,Lawrence Guy Sr.,1,2,0.0,0,0,0,0,0,1,3.0,3.0,4.0%,FA,13,2022
107,DeMarcus Lawrence,1,2,0.0,0,0,0,0,0,1,3.0,3.0,4.3%,DAL,13,2022
108,Bruce Irvin,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,13,2022
109,Timmy Horne,2,0,0.0,0,0,0,0,0,1,3.0,3.0,2.0%,FA,13,2022
110,Marquise Copeland,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,13,2022
111,Shelby Harris,1,0,0.0,1,0,0,0,0,1,3.0,3.0,0.1%,CLE,13,2022
112,Matthew Butler,0,1,0.5,0,0,0,0,0,1,2.8,2.8,0.0%,LV,13,2022
113,Mike Purcell,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,13,2022
114,Rasheem Green,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.6%,FA,13,2022
115,Khalen Saunders,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,NO,13,2022
116,Trevis Gipson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,SEA,13,2022
117,Jadeveon Clowney,1,1,0.0,0,0,0,0,0,1,2.3,2.3,16.6%,CAR,13,2022
118,D.J. Jones,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.9%,DEN,13,2022
119,John Franklin-Myers,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,DEN,13,2022
120,Marcus Davenport,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.7%,DET,13,2022
121,Micheal Clemons,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,NYJ,13,2022
122,Montravius Adams,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,PIT,13,2022
123,Bryan Mone,0,1,0.0,1,0,0,0,0,1,2.3,2.3,0.0%,FA,13,2022
124,Kingsley Enagbare,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,GB,13,2022
125,Broderick Washington Jr.,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,BAL,13,2022
126,Breiden Fehoko,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,FA,13,2022
127,Jordan Elliott,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,SF,13,2022
128,Jeffery Simmons,0,1,0.0,1,0,0,0,0,1,2.3,2.3,43.3%,TEN,13,2022
129,Boogie Basham Jr.,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,NYG,13,2022
130,Chris Wormley,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,13,2022
131,Jerry Tillery,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,MIN,13,2022
132,Carlos Watkins,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,WAS,13,2022
133,Joe Gaziano,1,1,0.0,0,0,0,0,0,1,2.3,2.3,2.0%,JAC,13,2022
134,Chris Rumph II,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,LAC,13,2022
135,Jermaine Johnson II,1,0,0.0,0,0,0,0,0,1,1.5,1.5,11.3%,NYJ,13,2022
136,Matt Dickerson,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,KC,13,2022
137,Josh Paschal,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,DET,13,2022
138,Abdullah Anderson,0,2,0.0,0,0,0,0,0,1,1.5,1.5,1.0%,TEN,13,2022
139,Linval Joseph,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,DAL,13,2022
140,Eyioma Uwazurike,1,0,0.0,0,0,0,0,0,1,1.5,1.5,1.1%,DEN,13,2022
141,Kurt Hinish,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,HOU,13,2022
142,Henry Mondeaux,0,2,0.0,0,0,0,0,0,1,1.5,1.5,5.0%,FA,13,2022
143,Bilal Nichols,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,ARI,13,2022
144,Justin Jones,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.7%,ARI,13,2022
145,DeAngelo Malone,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,ATL,13,2022
146,Nathan Shepherd,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,NO,13,2022
147,Calais Campbell,1,0,0.0,0,0,0,0,0,1,1.5,1.5,3.3%,MIA,13,2022
148,Ed Oliver,1,0,0.0,0,0,0,0,0,1,1.5,1.5,8.6%,BUF,13,2022
149,Folorunso Fatukasi,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,HOU,13,2022
150,Dre'Mont Jones,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.3%,SEA,13,2022
151,Chase Winovich,0,0,0.0,1,0,0,0,0,1,1.5,1.5,0.0%,FA,13,2022
152,Isaiah Buggs,0,0,0.0,1,0,0,0,0,1,1.5,1.5,0.1%,FA,13,2022
153,Andrew Brown,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,13,2022
154,Quinton Jefferson,0,0,0.0,1,0,0,0,0,1,1.5,1.5,0.1%,CLE,13,2022
155,Harrison Phillips,1,0,0.0,0,0,0,0,0,1,1.5,1.5,9.8%,MIN,13,2022
156,Chauncey Golston,1,0,0.0,0,0,0,0,0,1,1.5,1.5,22.1%,DAL,13,2022
157,Derrek Tuszka,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,13,2022
158,Efe Obada,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,WAS,13,2022
159,Drake Jackson,0,0,0.0,1,0,0,0,0,1,1.5,1.5,0.1%,SF,13,2022
160,Larrell Murchison,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,LAR,13,2022
161,Dorance Armstrong Jr.,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.9%,WAS,13,2022
162,Kevin Givens,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,SF,13,2022
163,Akiem Hicks,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,13,2022
164,Rakeem Nunez-Roches,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,NYG,13,2022
165,Maliek Collins,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.4%,SF,13,2022
166,Kevin Strong,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,13,2022
167,Justin Houston,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,13,2022
168,Sheldon Rankins,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.5%,CIN,13,2022
169,Dayo Odeyingbo,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,IND,13,2022
170,T.J. Slaton,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,GB,13,2022
171,Jonathan Garvin,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,SF,13,2022
172,Taylor Stallworth,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,WAS,13,2022
173,Kerry Hyder Jr.,0,1,0.0,0,0,0,0,0,1,0.8,0.8,2.0%,FA,13,2022
