Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,DeMarcus Lawrence,5,2,1.0,0,0,1,0,0,1,19.5,19.5,4.3%,DAL,10,2022
2,Myjai Sanders,5,0,1.0,1,0,1,0,0,1,19.5,19.5,0.0%,FA,10,2022
3,Javon Hargrave,4,9,1.0,0,0,0,0,0,1,19.3,19.3,4.3%,SF,10,2022
4,Aidan Hutchinson,8,0,1.0,0,0,0,0,0,1,18.5,18.5,46.8%,DET,10,2022
5,A.J. Epenesa,3,0,1.0,2,0,1,0,0,1,18.0,18.0,0.7%,BUF,10,2022
6,Nick Bosa,4,0,1.0,0,0,0,0,0,1,17.5,17.5,48.8%,SF,10,2022
7,Maxx Crosby,4,6,1.0,0,0,0,0,0,1,17.0,17.0,73.0%,LV,10,2022
8,Julian Okwara,2,1,2.0,0,0,0,0,0,1,16.8,16.8,0.0%,ARI,10,2022
9,Leonard Williams,5,4,0.5,0,0,1,0,0,1,16.5,16.5,6.6%,SEA,10,2022
10,Malcolm Roach,5,2,1.0,0,0,0,0,0,1,15.5,15.5,0.1%,DEN,10,2022
11,Jerry Hughes,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.1%,HOU,10,2022
12,Josh Sweat,2,1,1.0,0,0,1,0,0,1,14.3,14.3,4.2%,PHI,10,2022
13,Grover Stewart,3,1,1.0,0,0,0,0,0,1,14.3,14.3,1.0%,IND,10,2022
14,Christian Wilkins,3,4,1.0,0,0,0,0,0,1,14.0,14.0,18.8%,LV,10,2022
15,Rashad Weaver,1,1,1.5,1,0,1,0,0,1,13.8,13.8,0.1%,HOU,10,2022
16,Mario Edwards Jr.,2,2,1.0,0,0,0,0,0,1,13.5,13.5,0.1%,HOU,10,2022
17,J.J. Watt,2,0,1.0,0,0,0,1,0,1,13.5,13.5,4.2%,FA,10,2022
18,Brian Burns,2,5,1.0,0,0,0,0,0,1,13.3,13.3,24.4%,NYG,10,2022
19,Jonathan Bullard,3,1,0.0,0,0,0,0,0,1,12.8,12.8,0.3%,MIN,10,2022
20,Naquan Jones,2,1,1.0,0,0,0,0,0,1,12.8,12.8,0.0%,MIA,10,2022
21,Dexter Lawrence II,1,4,1.0,1,0,0,0,0,1,12.5,12.5,5.4%,NYG,10,2022
