Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Brandon Graham,4,0,3.0,0,0,1,0,0,1,29.5,29.5,0.2%,PHI,14,2022
2,Joshua Uche,4,1,3.0,0,0,0,0,0,1,26.3,26.3,0.1%,NE,14,2022
3,Myles Garrett,4,2,2.0,2,0,0,0,0,1,26.0,26.0,54.5%,CLE,14,2022
4,Christian Wilkins,6,3,1.0,0,0,0,0,0,1,20.3,20.3,18.8%,LV,14,2022
5,Greg Rousseau,2,0,2.0,1,0,1,0,0,1,19.0,19.0,8.2%,BUF,14,2022
6,A.J. Epenesa,4,1,1.0,1,0,1,0,0,1,18.8,18.8,0.7%,BUF,14,2022
7,Quinnen Williams,3,0,2.0,0,0,0,0,0,1,17.5,17.5,11.6%,NYJ,14,2022
8,Jaelan Phillips,4,2,1.0,0,0,0,0,0,1,16.5,16.5,13.4%,MIA,14,2022
9,Dalvin Tomlinson,8,2,0.0,0,0,0,0,0,1,16.0,16.0,0.2%,CLE,14,2022
10,Arden Key,2,2,1.0,0,0,0,1,0,1,15.0,15.0,0.3%,TEN,14,2022
11,Maxx Crosby,2,2,1.0,1,0,0,0,0,1,15.0,15.0,73.0%,LV,14,2022
12,Josh Hines-Allen,3,0,1.0,0,0,0,1,0,1,15.0,15.0,46.7%,JAC,14,2022
13,Chris Jones,4,0,1.0,1,0,0,0,0,1,14.0,14.0,11.9%,KC,14,2022
14,Bruce Irvin,3,3,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,14,2022
15,Milton Williams,2,1,1.0,0,0,0,0,0,1,12.8,12.8,0.3%,PHI,14,2022
16,Fletcher Cox,4,0,1.0,0,0,0,0,0,1,12.5,12.5,1.1%,FA,14,2022
17,Aidan Hutchinson,2,0,1.0,0,0,0,0,0,1,12.0,12.0,46.8%,DET,14,2022
18,Travon Walker,2,1,1.0,0,0,1,0,0,1,11.8,11.8,7.0%,JAC,14,2022
19,Anthony Nelson,3,4,0.0,0,0,1,0,0,1,11.5,11.5,0.1%,TB,14,2022
20,Sheldon Rankins,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.5%,CIN,14,2022
21,Zach Allen,2,0,1.0,1,0,0,0,0,1,11.0,11.0,4.5%,DEN,14,2022
22,Dre'Mont Jones,1,4,1.0,0,0,0,0,0,1,11.0,11.0,0.3%,SEA,14,2022
23,Carl Nassib,3,0,0.0,1,0,0,0,0,1,11.0,11.0,0.0%,FA,14,2022
24,George Karlaftis III,1,2,1.0,1,0,0,0,0,1,11.0,11.0,6.4%,KC,14,2022
25,Daniel Ekuale,3,0,1.0,0,0,0,0,0,1,11.0,11.0,1.1%,NE,14,2022
26,Sam Hubbard,4,1,1.0,0,0,0,0,0,1,10.8,10.8,8.5%,CIN,14,2022
27,Ryder Anderson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,2.0%,FA,14,2022
28,Shaq Lawson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,14,2022
29,Mike Danna,1,2,1.0,0,0,0,0,0,1,9.5,9.5,1.3%,KC,14,2022
30,Isaiah Buggs,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.1%,FA,14,2022
31,DaQuan Jones,2,0,0.0,0,0,0,1,0,1,9.5,9.5,0.1%,BUF,14,2022
32,Bryan Mone,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,14,2022
33,Lawrence Guy Sr.,2,2,0.5,0,0,0,0,0,1,9.0,9.0,4.0%,FA,14,2022
34,DJ Reader,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.4%,DET,14,2022
35,Chris Wormley,1,2,0.5,0,0,1,0,0,1,9.0,9.0,0.0%,FA,14,2022
36,Morgan Fox,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.2%,LAC,14,2022
37,Jonathon Cooper,1,1,1.0,0,0,0,0,0,1,8.8,8.8,4.1%,DEN,14,2022
38,Haason Reddick,1,1,1.0,0,0,0,0,0,1,8.8,8.8,4.7%,NYJ,14,2022
39,B.J. Hill,3,0,0.0,1,0,0,0,0,1,8.5,8.5,1.4%,CIN,14,2022
40,DeMarcus Lawrence,3,2,0.0,0,0,0,0,0,1,8.5,8.5,4.3%,DAL,14,2022
41,Maliek Collins,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.4%,SF,14,2022
42,Folorunso Fatukasi,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,HOU,14,2022
43,Darrell Taylor,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,CHI,14,2022
44,Frank Clark,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,14,2022
45,Josh Sweat,1,0,1.0,0,0,0,0,0,1,8.0,8.0,4.2%,PHI,14,2022
46,Bilal Nichols,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,ARI,14,2022
47,Osa Odighizuwa,3,1,0.0,0,0,0,0,0,1,7.8,7.8,1.6%,DAL,14,2022
48,Jonathan Harris,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,MIA,14,2022
49,Rashad Weaver,1,0,0.0,2,0,0,0,0,1,7.0,7.0,0.1%,HOU,14,2022
50,Taylor Stallworth,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,WAS,14,2022
51,Zach Sieler,3,3,0.0,0,0,0,0,0,1,6.8,6.8,9.9%,MIA,14,2022
52,Cameron Heyward,3,3,0.0,0,0,0,0,0,1,6.8,6.8,8.3%,PIT,14,2022
53,Greg Gaines,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.1%,TB,14,2022
54,Michael Hoecht,3,2,0.0,0,0,0,0,0,1,6.0,6.0,2.1%,LAR,14,2022
55,Jason Pierre-Paul,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,14,2022
56,DeMarcus Walker,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.4%,CHI,14,2022
57,Odafe Oweh,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.6%,BAL,14,2022
58,Derrick Nnadi,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.1%,KC,14,2022
59,Patrick Johnson,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.0%,PHI,14,2022
60,Calais Campbell,2,2,0.0,0,0,0,0,0,1,4.5,4.5,3.3%,MIA,14,2022
61,Nick Bosa,3,0,0.0,0,0,0,0,0,1,4.5,4.5,48.8%,SF,14,2022
62,Roy Robertson-Harris,1,2,0.0,1,0,0,0,0,1,4.5,4.5,0.1%,JAC,14,2022
63,Christian Elliss,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,NE,14,2022
64,Broderick Washington Jr.,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.1%,BAL,14,2022
65,Akiem Hicks,1,2,0.0,1,0,0,0,0,1,4.5,4.5,0.0%,FA,14,2022
66,Keir Thomas,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,LAR,14,2022
67,J.J. Watt,1,0,0.0,0,0,0,0,0,1,4.0,4.0,4.2%,FA,14,2022
68,Quinton Bohanna,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,14,2022
69,Dawuane Smoot,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.1%,BUF,14,2022
70,Drake Jackson,0,1,0.0,2,0,0,0,0,1,3.8,3.8,0.1%,SF,14,2022
71,Jadeveon Clowney,1,1,0.0,1,0,0,0,0,1,3.8,3.8,16.6%,CAR,14,2022
72,Roy Lopez,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,ARI,14,2022
73,Mike Purcell,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,14,2022
74,Boogie Basham Jr.,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,NYG,14,2022
75,Harrison Phillips,1,3,0.0,0,0,0,0,0,1,3.8,3.8,9.8%,MIN,14,2022
76,Clelin Ferrell,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.2%,WAS,14,2022
77,Perrion Winfrey,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,14,2022
78,Myjai Sanders,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,14,2022
79,Montravius Adams,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,PIT,14,2022
