Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Sam Williams,3,0,2.0,0,0,1,1,0,1,25.5,25.5,0.1%,DAL,7,2022
2,Jaelan Phillips,4,4,1.5,0,0,0,0,0,1,20.0,20.0,13.4%,MIA,7,2022
3,Chris Jones,2,1,2.0,0,0,1,0,0,1,18.3,18.3,11.9%,KC,7,2022
4,Justin Houston,2,0,2.0,0,0,1,0,0,1,17.5,17.5,0.0%,FA,7,2022
5,Dre'Mont Jones,2,2,2.0,0,0,0,0,0,1,17.5,17.5,0.3%,SEA,7,2022
6,Cameron Jordan,4,2,1.0,0,0,0,0,0,1,16.5,16.5,1.1%,NO,7,2022
7,Jeffery Simmons,3,3,1.0,0,0,0,0,0,1,15.8,15.8,43.3%,TEN,7,2022
8,Darrell Taylor,2,0,1.0,0,0,1,1,0,1,15.0,15.0,0.1%,CHI,7,2022
9,Brian Burns,3,2,1.0,0,0,0,0,0,1,15.0,15.0,24.4%,NYG,7,2022
10,Austin Johnson,3,2,1.0,0,0,0,0,0,1,15.0,15.0,0.3%,BUF,7,2022
11,Grover Stewart,7,5,0.0,0,0,0,0,0,1,14.3,14.3,1.0%,IND,7,2022
12,Calais Campbell,3,1,1.0,0,0,1,0,0,1,13.3,13.3,3.3%,MIA,7,2022
13,Myles Garrett,4,0,1.0,0,0,0,0,0,1,12.5,12.5,54.5%,CLE,7,2022
14,Yannick Ngakoue,3,2,1.0,0,0,0,0,0,1,12.5,12.5,1.6%,FA,7,2022
15,Nick Bosa,4,0,1.0,0,0,0,0,0,1,12.5,12.5,48.8%,SF,7,2022
16,Aidan Hutchinson,2,1,1.5,0,0,0,0,0,1,12.3,12.3,46.8%,DET,7,2022
17,Rasheem Green,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.6%,FA,7,2022
18,Travon Walker,2,3,1.0,0,0,0,0,0,1,11.8,11.8,7.0%,JAC,7,2022
19,Vita Vea,2,3,1.0,0,0,0,0,0,1,11.8,11.8,1.7%,TB,7,2022
20,Denico Autry,2,1,1.0,1,0,0,0,0,1,11.8,11.8,0.8%,HOU,7,2022
21,Sam Hubbard,2,0,1.0,1,0,0,0,0,1,11.0,11.0,8.5%,CIN,7,2022
22,Frank Clark,1,1,1.5,0,0,0,0,0,1,10.8,10.8,0.0%,FA,7,2022
23,Grady Jarrett,1,1,1.0,1,0,0,0,0,1,10.3,10.3,1.8%,ATL,7,2022
24,Isaiah Thomas,2,2,0.0,1,0,0,1,0,1,10.0,10.0,0.1%,CIN,7,2022
25,DaVon Hamilton,3,4,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,JAC,7,2022
26,Kingsley Enagbare,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,GB,7,2022
27,Christian Wilkins,4,2,0.5,0,0,0,0,0,1,9.5,9.5,18.8%,LV,7,2022
28,Cameron Heyward,4,1,0.0,0,0,0,0,0,1,9.3,9.3,8.3%,PIT,7,2022
29,Jay Tufele,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,CIN,7,2022
30,Justin Jones,1,1,0.0,2,0,0,1,0,1,9.3,9.3,0.7%,ARI,7,2022
31,Quinton Jefferson,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,CLE,7,2022
32,Trey Hendrickson,1,1,1.0,0,0,0,0,0,1,8.8,8.8,22.8%,CIN,7,2022
33,Tanoh Kpassagnon,2,1,0.0,0,0,0,0,0,1,8.8,8.8,0.0%,NO,7,2022
