Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Deatrich Wise Jr.,5,1,3.0,0,0,0,0,0,1,30.3,30.3,0.7%,NE,3,2022
2,DeMarcus Lawrence,6,0,3.0,0,0,0,0,0,1,28.5,28.5,4.3%,DAL,3,2022
3,Brandon Graham,4,2,2.5,1,0,1,0,0,1,28.0,28.0,0.2%,PHI,3,2022
4,Maxx Crosby,5,4,1.0,1,0,1,0,0,1,25.0,25.0,73.0%,LV,3,2022
5,Melvin Ingram III,3,0,2.0,0,0,1,1,0,1,23.0,23.0,0.0%,FA,3,2022
6,Trey Hendrickson,2,2,2.5,0,0,2,0,0,1,22.5,22.5,22.8%,CIN,3,2022
7,B.J. Hill,1,3,0.5,1,0,1,2,0,1,19.3,19.3,1.4%,CIN,3,2022
8,Jerry Hughes,3,1,2.0,0,0,0,0,0,1,18.3,18.3,0.1%,HOU,3,2022
9,Grady Jarrett,4,1,1.0,0,0,0,0,0,1,18.3,18.3,1.8%,ATL,3,2022
10,Kenny Clark,3,1,2.0,0,0,0,0,0,1,18.3,18.3,2.9%,GB,3,2022
11,Aaron Donald,4,2,1.0,0,0,0,0,0,1,16.5,16.5,8.8%,FA,3,2022
12,Sheldon Rankins,6,0,1.0,0,0,0,0,0,1,15.5,15.5,0.5%,CIN,3,2022
13,Greg Rousseau,2,1,1.5,0,0,0,0,0,1,14.8,14.8,8.2%,BUF,3,2022
14,Haason Reddick,2,2,1.5,0,0,1,0,0,1,14.5,14.5,4.7%,NYJ,3,2022
15,Javon Hargrave,2,0,1.0,0,0,0,1,0,1,13.5,13.5,4.3%,SF,3,2022
16,Mike Purcell,4,1,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,3,2022
17,Sebastian Joseph-Day,4,3,0.0,0,0,0,0,0,1,13.3,13.3,0.3%,TEN,3,2022
18,Justin Madubuike,2,1,1.0,0,0,0,0,0,1,12.8,12.8,12.4%,BAL,3,2022
19,Darrell Taylor,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.1%,CHI,3,2022
20,Carlos Dunlap II,2,2,1.0,0,0,1,0,0,1,12.5,12.5,3.0%,FA,3,2022
21,Quinnen Williams,3,1,1.0,0,0,0,0,0,1,11.8,11.8,11.6%,NYJ,3,2022
22,Josh Sweat,1,2,1.5,0,0,0,0,0,1,11.5,11.5,4.2%,PHI,3,2022
23,Fletcher Cox,1,2,1.5,0,0,0,0,0,1,11.5,11.5,1.1%,FA,3,2022
24,Randy Gregory,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,FA,3,2022
25,Rasheem Green,5,2,0.5,0,0,0,0,0,1,11.0,11.0,0.6%,FA,3,2022
26,Cameron Jordan,2,2,1.0,0,0,0,0,0,1,11.0,11.0,1.1%,NO,3,2022
27,Derrick Brown,2,0,0.0,2,1,0,0,0,1,11.0,11.0,26.1%,CAR,3,2022
28,Dawuane Smoot,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.1%,BUF,3,2022
29,Cameron Heyward,4,3,0.0,0,0,0,0,0,1,10.8,10.8,8.3%,PIT,3,2022
30,Efe Obada,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,WAS,3,2022
31,Justin Jones,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.7%,ARI,3,2022
32,Otito Ogbonnia,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,LAC,3,2022
33,Jonathan Allen,4,0,0.0,1,0,0,0,0,1,10.0,10.0,6.1%,WAS,3,2022
34,Frank Clark,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,3,2022
35,Terrell Lewis,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,3,2022
36,Kevin Givens,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,SF,3,2022
37,Rashad Weaver,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,HOU,3,2022
38,Kerry Hyder Jr.,1,0,1.0,1,0,0,0,0,1,9.5,9.5,2.0%,FA,3,2022
39,Shy Tuttle,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.2%,CAR,3,2022
40,Cam Sample,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,CIN,3,2022
41,Quinton Jefferson,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,CLE,3,2022
42,Nick Bosa,1,1,1.0,0,0,0,0,0,1,8.8,8.8,48.8%,SF,3,2022
43,Yannick Ngakoue,1,1,1.0,0,0,0,0,0,1,8.8,8.8,1.6%,FA,3,2022
44,Jonathan Bullard,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.3%,MIN,3,2022
45,Jermaine Johnson II,4,0,0.0,0,0,0,0,0,1,8.5,8.5,11.3%,NYJ,3,2022
46,Khalen Saunders,3,5,0.0,0,0,0,0,0,1,8.3,8.3,0.1%,NO,3,2022
47,Logan Hall,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,TB,3,2022
48,J.J. Watt,1,0,1.0,0,0,0,0,0,1,8.0,8.0,4.2%,FA,3,2022
49,Dorance Armstrong Jr.,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.9%,WAS,3,2022
50,Drake Jackson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.1%,SF,3,2022
51,Shaka Toney,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,3,2022
52,Jihad Ward,2,4,0.0,1,0,0,0,0,1,7.5,7.5,0.0%,MIN,3,2022
53,Kwity Paye,3,0,0.0,0,0,0,0,0,1,7.0,7.0,1.9%,IND,3,2022
54,Al-Quadin Muhammad,0,4,0.0,0,0,1,0,0,1,7.0,7.0,0.1%,FA,3,2022
55,Danielle Hunter,3,0,0.0,0,0,0,0,0,1,7.0,7.0,45.4%,HOU,3,2022
56,Jonathan Greenard,1,1,0.5,0,0,0,0,0,1,6.8,6.8,16.3%,MIN,3,2022
57,Micheal Clemons,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,NYJ,3,2022
58,Jaelan Phillips,1,1,0.0,1,0,0,0,0,1,6.3,6.3,13.4%,MIA,3,2022
59,Isaac Rochell,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,3,2022
60,Al Woods,3,2,0.0,0,0,0,0,0,1,6.0,6.0,2.0%,FA,3,2022
61,Odafe Oweh,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.6%,BAL,3,2022
62,Zach Allen,1,2,0.0,0,0,0,0,0,1,5.5,5.5,4.5%,DEN,3,2022
63,Jarran Reed,1,0,0.0,0,0,0,1,0,1,5.5,5.5,1.4%,SEA,3,2022
64,Dayo Odeyingbo,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.2%,IND,3,2022
65,Daron Payne,1,2,0.0,0,0,0,0,0,1,5.5,5.5,6.4%,WAS,3,2022
66,Vita Vea,0,2,0.0,0,0,1,0,0,1,5.5,5.5,1.7%,TB,3,2022
67,Charles Harris,2,0,0.0,0,0,0,0,0,1,5.5,5.5,9.0%,FA,3,2022
68,Jordan Elliott,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,SF,3,2022
69,Broderick Washington Jr.,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,BAL,3,2022
70,Chris Wormley,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,3,2022
71,DeShawn Williams,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,FA,3,2022
72,Christian Wilkins,3,1,0.0,0,0,0,0,0,1,5.3,5.3,18.8%,LV,3,2022
73,Carl Granderson,1,2,0.5,0,0,0,0,0,1,5.0,5.0,8.4%,NO,3,2022
74,Chris Jones,1,1,0.0,0,0,0,0,0,1,4.8,4.8,11.9%,KC,3,2022
75,Tyson Alualu,3,0,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,FA,3,2022
76,Harrison Phillips,2,2,0.0,0,0,0,0,0,1,4.5,4.5,9.8%,MIN,3,2022
77,Christian Barmore,3,0,0.0,0,0,0,0,0,1,4.5,4.5,1.4%,NE,3,2022
78,George Karlaftis III,1,4,0.0,0,0,0,0,0,1,4.5,4.5,6.4%,KC,3,2022
79,Dexter Lawrence II,1,4,0.0,0,0,0,0,0,1,4.5,4.5,5.4%,NYG,3,2022
80,A'Shawn Robinson,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.6%,CAR,3,2022
81,DeForest Buckner,2,2,0.0,0,0,0,0,0,1,4.5,4.5,28.3%,IND,3,2022
82,Matt Ioannidis,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,3,2022
83,Payton Turner,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,NO,3,2022
84,Adam Gotsis,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,FA,3,2022
