Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Harrison Bryant,4,5,56,14.0,35,1,2,0,0,0,0,1,21.6,21.6,0.0%,LV,7,2020
2,Rob Gronkowski,5,8,62,12.4,26,2,1,0,0,0,0,1,17.2,17.2,1.5%,FA,7,2020
3,Darren Waller,6,9,50,8.3,14,0,1,0,0,0,0,1,17.0,17.0,2.9%,FA,7,2020
4,T.J. Hockenson,5,6,59,11.8,16,0,1,0,0,0,0,1,16.9,16.9,76.0%,MIN,7,2020
5,Logan Thomas,4,4,60,15.0,26,1,1,0,0,0,0,1,16.0,16.0,0.1%,FA,7,2020
6,Richard Rodgers,6,8,85,14.2,30,1,0,0,0,0,0,1,14.5,14.5,0.0%,FA,7,2020
7,Albert Okwuegbunam Jr.,7,7,60,8.6,17,0,0,0,0,0,0,1,13.0,13.0,0.1%,PHI,7,2020
8,Gerald Everett,4,5,28,7.0,16,0,1,0,0,0,0,1,12.8,12.8,0.8%,CHI,7,2020
9,Hayden Hurst,6,7,68,11.3,17,0,0,0,0,0,0,1,12.8,12.8,2.2%,LAC,7,2020
10,Jared Cook,3,4,32,10.7,22,1,1,0,0,0,0,1,12.2,12.2,0.0%,FA,7,2020
11,Eric Ebron,6,8,50,8.3,22,1,0,0,0,0,0,1,11.0,11.0,0.0%,FA,7,2020
12,Evan Engram,6,9,46,7.7,17,0,0,2,3,0,0,1,10.9,10.9,97.1%,JAC,7,2020
13,George Kittle,5,7,55,11.0,15,0,0,0,0,0,0,1,10.5,10.5,99.1%,SF,7,2020
14,Tyler Kroft,4,4,64,16.0,38,1,0,0,0,0,0,1,10.4,10.4,0.0%,FA,7,2020
15,Drew Sample,5,6,52,10.4,16,0,0,0,0,0,0,1,10.2,10.2,0.1%,CIN,7,2020
16,David Njoku,2,3,20,10.0,16,0,1,0,0,0,0,1,10.0,10.0,93.2%,CLE,7,2020
17,Virgil Green,1,2,26,26.0,26,1,1,0,0,0,0,1,9.6,9.6,0.0%,FA,7,2020
18,Donald Parham Jr.,1,1,22,22.0,22,1,1,0,0,0,0,1,9.2,9.2,0.0%,DEN,7,2020
19,Jimmy Graham,5,6,31,6.2,14,0,0,0,0,0,0,1,8.1,8.1,0.0%,FA,7,2020
20,Johnny Mundt,3,3,48,16.0,34,1,0,0,0,0,0,1,7.8,7.8,3.5%,MIN,7,2020
21,Dan Arnold,2,3,57,28.5,41,1,0,0,0,0,0,1,7.7,7.7,0.0%,FA,7,2020
22,Jace Sternberger,1,1,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,FA,7,2020
23,Noah Fant,3,7,38,12.7,24,1,0,0,0,0,0,1,6.8,6.8,19.4%,SEA,7,2020
24,Cole Kmet,2,2,45,22.5,38,1,0,0,0,0,0,1,6.5,6.5,56.2%,CHI,7,2020
25,James O'Shaughnessy,3,3,32,10.7,22,1,0,0,0,0,0,1,6.2,6.2,0.0%,FA,7,2020
26,Travis Kelce,3,3,31,10.3,17,0,0,0,0,0,0,1,6.1,6.1,100.0%,KC,7,2020
27,Will Dissly,2,4,38,19.0,28,1,0,0,0,0,0,1,5.8,5.8,0.6%,LAC,7,2020
28,Hunter Henry,3,7,23,7.7,11,0,0,0,0,0,0,1,5.3,5.3,19.0%,NE,7,2020
29,Jacob Hollister,3,3,22,7.3,17,0,0,0,0,0,0,1,5.2,5.2,0.0%,FA,7,2020
30,Robert Tonyan,2,2,32,16.0,31,1,0,0,0,0,0,1,5.2,5.2,0.0%,MIN,7,2020
31,Nick Vannett,2,3,25,12.5,19,0,0,0,0,0,0,1,4.5,4.5,0.0%,TEN,7,2020
32,Dalton Schultz,2,4,22,11.0,14,0,0,0,0,0,0,1,4.2,4.2,79.8%,HOU,7,2020
33,Greg Olsen,2,3,18,9.0,13,0,0,0,0,0,0,1,3.8,3.8,7.0%,FA,7,2020
34,Nick Keizer,2,2,36,18.0,22,1,0,0,0,0,1,1,3.6,3.6,0.0%,FA,7,2020
35,Demetrius Harris,2,3,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,7,2020
36,Vance McDonald,2,2,14,7.0,9,0,0,0,0,0,0,1,3.4,3.4,0.0%,FA,7,2020
37,Anthony Firkser,2,2,7,3.5,4,0,0,0,0,0,0,1,2.7,2.7,0.0%,NYJ,7,2020
38,Tanner Hudson,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,CIN,7,2020
39,Ian Thomas,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,CAR,7,2020
40,Ben Ellefson,0,0,0,0.0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,7,2020
41,Marcedes Lewis,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,CHI,7,2020
42,Jonnu Smith,1,4,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,5.5%,MIA,7,2020
43,Ryan Izzo,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,7,2020
44,Cameron Brate,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,2.0%,FA,7,2020
45,Dalton Keene,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,HOU,7,2020
46,Jason Witten,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,7,2020
47,Jeremy Sprinkle,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,7,2020
48,Isaac Nauta,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,7,2020
49,Josh Hill,1,1,0,0.0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,7,2020
50,Adam Trautman,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DEN,7,2020
51,Kaden Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
52,Foster Moreau,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,7,2020
53,Trevon Wesco,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
54,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,7,2020
55,Juwan Johnson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,7.8%,NO,7,2020
56,Charlie Woerner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,7,2020
57,Sean McKeon,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,7,2020
58,Deon Yelder,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
59,Hakeem Butler,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
60,Derek Carrier,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
61,Luke Stocker,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
62,Bruce Miller,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
63,Levine Toilolo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
64,Ryan Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
65,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
66,N'Keal Harry,1,2,6,6.0,6,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,7,2020
67,Mason Schreck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
68,Darrell Daniels,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
69,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,7,2020
70,Pharaoh Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SEA,7,2020
71,Evan Baylis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
72,Jason Croom,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
73,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
74,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,7,2020
75,Jaeden Graham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
76,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,7,2020
77,Colin Thompson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
78,Taysom Hill,0,1,0,0.0,0,0,0,1,6,0,0,1,0.0,0.0,45.9%,NO,7,2020
79,Chris Herndon IV,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
80,Temarrick Hemingway,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
81,Jesse James,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
82,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,7,2020
83,Blake Bell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
84,MyCole Pruitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,7,2020
85,Darren Fells,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
86,Beau Brinkley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,7,2020
87,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,7,2020
88,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,7,2020
89,Stephen Anderson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
90,Geoff Swaim,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
91,Daniel Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2020
