Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
26,Ryan Izzo,2,3,24,12.0,15,0,0,0,0,0,0,1,4.4,4.4,0.0%,FA,8,2020
27,Jason Witten,2,2,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,0.0%,FA,8,2020
28,Durham Smythe,2,2,16,8.0,8,0,0,0,0,0,0,1,3.6,3.6,0.1%,MIA,8,2020
29,Harrison Bryant,3,3,25,8.3,10,0,0,0,0,0,1,1,3.5,3.5,0.0%,LV,8,2020
30,Tyler Higbee,2,4,14,7.0,13,0,0,0,0,0,0,1,3.4,3.4,1.3%,LAR,8,2020
31,Jimmy Graham,2,7,13,6.5,11,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,8,2020
32,Jesse James,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,FA,8,2020
33,David Njoku,1,3,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,93.2%,CLE,8,2020
34,Will Dissly,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.6%,LAC,8,2020
35,Irv Smith Jr.,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.1%,FA,8,2020
36,Dallas Goedert,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,86.6%,PHI,8,2020
37,Kyle Rudolph,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,8,2020
38,Tyler Kroft,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,8,2020
39,Levine Toilolo,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,8,2020
40,Mike Gesicki,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,3.0%,CIN,8,2020
41,Josh Hill,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,8,2020
42,Chris Manhertz,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,NYG,8,2020
43,Kaden Smith,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,8,2020
44,Jacob Hollister,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,8,2020
45,Nick Keizer,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2020
46,Juwan Johnson,1,3,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,7.8%,NO,8,2020
47,Deon Yelder,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2020
48,Cole Kmet,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,56.2%,CHI,8,2020
49,Cethan Carter,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,8,2020
50,Donald Parham Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DEN,8,2020
51,Foster Moreau,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,8,2020
52,Drew Sample,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CIN,8,2020
53,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
54,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,8,2020
55,Isaac Nauta,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
56,Sean McKeon,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,8,2020
57,Colby Parkinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.1%,LAR,8,2020
58,Adam Trautman,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DEN,8,2020
59,Charlie Woerner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,8,2020
60,Stephen Sullivan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
61,Derek Carrier,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
62,Luke Stocker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
63,Lee Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
64,Richard Rodgers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
65,Vance McDonald,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
66,Luke Willson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
67,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
68,Ryan Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
69,Greg Olsen,0,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,7.0%,FA,8,2020
70,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
71,Marcedes Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,8,2020
72,Adam Shaheen,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
73,Antony Auclair,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
74,Mason Schreck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
75,Jason Croom,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
76,Johnny Mundt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,MIN,8,2020
77,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
78,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,8,2020
79,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,29.0%,NYJ,8,2020
80,Tanner Hudson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CIN,8,2020
81,Jaeden Graham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
82,Taysom Hill,2,2,30,15.0,20,1,1,5,35,0,0,1,0.0,0.0,45.9%,NO,8,2020
83,Colin Thompson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
84,Blake Bell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
85,MyCole Pruitt,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,8,2020
86,Nick Boyle,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
87,Nick Vannett,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,8,2020
88,Beau Brinkley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,8,2020
89,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,8,2020
90,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,8,2020
91,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,8,2020
92,Stephen Anderson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
93,Daniel Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2020
94,Chris Herndon IV,1,2,3,3.0,3,0,0,0,0,0,1,1,-0.7,-0.7,0.0%,FA,8,2020
