Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,8,10,136,17.0,32,3,1,0,0,0,0,1,27.6,27.6,100.0%,KC,14,2020
2,Mike Gesicki,5,6,65,13.0,29,1,2,0,0,0,0,1,23.5,23.5,3.0%,CIN,14,2020
3,T.J. Hockenson,6,11,43,7.2,16,0,1,0,0,0,0,1,16.3,16.3,76.0%,MIN,14,2020
4,Irv Smith Jr.,4,4,63,15.8,25,1,1,0,0,0,0,1,16.3,16.3,0.1%,FA,14,2020
5,Robert Tonyan,5,5,36,7.2,11,0,1,0,0,0,0,1,14.6,14.6,0.0%,MIN,14,2020
6,Darren Waller,7,10,75,10.7,29,1,0,0,0,0,0,1,14.5,14.5,2.9%,FA,14,2020
7,Mark Andrews,5,6,78,15.6,39,1,0,0,0,0,0,1,12.8,12.8,99.8%,BAL,14,2020
8,Jared Cook,3,4,37,12.3,20,1,1,0,0,0,0,1,12.7,12.7,0.0%,FA,14,2020
9,Geoff Swaim,3,3,34,11.3,16,0,1,0,0,0,0,1,12.4,12.4,0.0%,FA,14,2020
10,Jimmy Graham,4,4,23,5.8,12,0,1,0,0,0,0,1,12.3,12.3,0.0%,FA,14,2020
11,Nick Vannett,4,4,20,5.0,8,0,1,0,0,0,0,1,12.0,12.0,0.0%,TEN,14,2020
12,Foster Moreau,1,2,47,47.0,47,1,1,0,0,0,0,1,11.7,11.7,0.0%,NO,14,2020
13,Dan Arnold,2,4,27,13.5,20,1,1,0,0,0,0,1,10.7,10.7,0.0%,FA,14,2020
14,Logan Thomas,6,7,43,7.2,12,0,0,0,0,0,0,1,10.3,10.3,0.1%,FA,14,2020
15,Will Dissly,2,2,23,11.5,13,0,1,0,0,0,0,1,10.3,10.3,0.6%,LAC,14,2020
16,Hunter Henry,6,8,41,6.8,15,0,0,0,0,0,0,1,10.1,10.1,19.0%,NE,14,2020
17,Troy Fumagalli,4,5,53,13.3,29,1,0,0,0,0,0,1,9.3,9.3,0.0%,FA,14,2020
18,Tyler Conklin,5,5,40,8.0,15,0,0,0,0,0,0,1,9.0,9.0,29.0%,NYJ,14,2020
19,Dallas Goedert,4,6,43,10.8,19,0,0,0,0,0,0,1,8.3,8.3,86.6%,PHI,14,2020
20,Cole Kmet,4,7,41,10.3,16,0,0,0,0,0,0,1,8.1,8.1,56.2%,CHI,14,2020
21,David Njoku,3,4,45,15.0,20,1,0,0,0,0,0,1,7.5,7.5,93.2%,CLE,14,2020
22,Jack Doyle,3,3,44,14.7,28,1,0,0,0,0,0,1,7.4,7.4,2.0%,FA,14,2020
23,Rob Gronkowski,1,2,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,1.5%,FA,14,2020
24,Eric Ebron,2,5,30,15.0,17,0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,14,2020
25,Dalton Schultz,3,3,34,11.3,15,0,0,0,0,0,0,1,6.4,6.4,79.8%,HOU,14,2020
26,Tyler Higbee,2,2,34,17.0,25,1,0,0,0,0,0,1,5.4,5.4,1.3%,LAR,14,2020
27,Dawson Knox,4,7,34,8.5,16,0,0,0,0,0,1,1,5.4,5.4,3.6%,BUF,14,2020
28,Drew Sample,3,4,21,7.0,9,0,0,0,0,0,0,1,5.1,5.1,0.1%,CIN,14,2020
29,Ian Thomas,3,4,20,6.7,8,0,0,0,0,0,0,1,5.0,5.0,0.0%,CAR,14,2020
30,Jordan Akins,3,6,20,6.7,8,0,0,0,0,0,0,1,5.0,5.0,0.1%,CLE,14,2020
31,Harrison Bryant,3,6,18,6.0,9,0,0,0,0,0,0,1,4.8,4.8,0.0%,LV,14,2020
32,Adam Shaheen,2,3,26,13.0,16,0,0,0,0,0,0,1,4.6,4.6,0.0%,FA,14,2020
33,Jonnu Smith,2,2,20,10.0,11,0,0,1,3,0,0,1,4.3,4.3,5.5%,MIA,14,2020
34,Tyler Eifert,2,2,22,11.0,18,0,0,0,0,0,0,1,4.2,4.2,0.0%,FA,14,2020
35,Ross Dwelley,2,2,20,10.0,14,0,0,0,0,0,0,1,4.0,4.0,0.0%,ATL,14,2020
36,Durham Smythe,2,3,19,9.5,10,0,0,0,0,0,0,1,3.9,3.9,0.1%,MIA,14,2020
37,Evan Engram,2,4,18,9.0,14,0,0,0,0,0,0,1,3.8,3.8,97.1%,JAC,14,2020
38,Maxx Williams,2,2,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,0.0%,FA,14,2020
39,Colby Parkinson,2,2,16,8.0,10,0,0,0,0,0,0,1,3.6,3.6,3.1%,LAR,14,2020
40,James O'Shaughnessy,2,2,14,7.0,10,0,0,0,0,0,0,1,3.4,3.4,0.0%,FA,14,2020
41,Jordan Reed,2,5,13,6.5,8,0,0,0,0,0,0,1,3.3,3.3,19.0%,FA,14,2020
42,Jacob Hollister,1,1,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.0%,FA,14,2020
43,Zach Ertz,2,3,8,4.0,6,0,0,0,0,0,0,1,2.8,2.8,3.1%,WAS,14,2020
44,Darren Fells,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,14,2020
45,Adam Trautman,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,DEN,14,2020
