Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Irv Smith Jr.,6,9,53,8.8,14,0,2,0,0,0,0,1,23.3,23.3,0.1%,FA,16,2020
2,Jimmy Graham,4,5,69,17.3,30,2,2,0,0,0,0,1,22.9,22.9,0.0%,FA,16,2020
3,Travis Kelce,7,13,98,14.0,29,2,1,0,0,0,0,1,22.8,22.8,100.0%,KC,16,2020
4,Rob Gronkowski,2,2,58,29.0,33,2,2,0,0,0,0,1,19.8,19.8,1.5%,FA,16,2020
5,Darren Waller,5,6,112,22.4,33,3,0,0,0,0,0,1,16.2,16.2,2.9%,FA,16,2020
6,Eric Ebron,5,7,47,9.4,11,0,1,0,0,0,0,1,15.7,15.7,0.0%,FA,16,2020
7,Hayden Hurst,5,6,47,9.4,17,0,1,0,0,0,0,1,15.7,15.7,2.2%,LAC,16,2020
8,Austin Hooper,7,15,71,10.1,28,1,0,0,0,0,0,1,14.1,14.1,0.2%,NE,16,2020
9,Evan Engram,7,10,65,9.3,15,0,0,1,5,0,0,1,14.0,14.0,97.1%,JAC,16,2020
10,Mark Andrews,6,10,76,12.7,25,2,0,0,0,0,0,1,13.6,13.6,99.8%,BAL,16,2020
11,Chris Herndon IV,4,4,34,8.5,11,0,1,0,0,0,0,1,13.4,13.4,0.0%,FA,16,2020
12,Logan Thomas,7,12,63,9.0,19,0,0,1,0,0,0,1,13.3,13.3,0.1%,FA,16,2020
13,George Kittle,4,5,92,23.0,27,3,0,0,0,0,0,1,13.2,13.2,99.1%,SF,16,2020
14,Noah Fant,6,9,65,10.8,19,0,0,0,0,0,0,1,12.5,12.5,19.4%,SEA,16,2020
15,Jonnu Smith,3,7,30,10.0,12,0,1,0,0,0,0,1,12.0,12.0,5.5%,MIA,16,2020
16,Jared Cook,3,4,82,27.3,44,1,0,0,0,0,0,1,11.2,11.2,0.0%,FA,16,2020
17,Lee Smith,2,2,31,15.5,27,1,1,0,0,0,0,1,11.1,11.1,0.0%,FA,16,2020
18,Jacob Hollister,2,6,17,8.5,13,0,1,0,0,0,0,1,9.7,9.7,0.0%,FA,16,2020
19,Mike Gesicki,4,7,54,13.5,31,1,0,0,0,0,0,1,9.4,9.4,3.0%,CIN,16,2020
20,Darren Fells,1,2,22,22.0,22,1,1,0,0,0,0,1,9.2,9.2,0.0%,FA,16,2020
21,Jack Doyle,4,6,50,12.5,18,0,0,0,0,0,0,1,9.0,9.0,2.0%,FA,16,2020
22,Stephen Anderson,4,6,48,12.0,23,1,0,0,0,0,0,1,8.8,8.8,0.0%,FA,16,2020
23,Dawson Knox,3,4,51,17.0,24,1,0,0,0,0,0,1,8.1,8.1,3.6%,BUF,16,2020
24,Jordan Akins,4,4,39,9.8,15,0,0,0,0,0,0,1,7.9,7.9,0.1%,CLE,16,2020
25,Drew Sample,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.1%,CIN,16,2020
26,Tyler Conklin,4,6,31,7.8,9,0,0,0,0,0,0,1,7.1,7.1,29.0%,NYJ,16,2020
27,Dallas Goedert,3,3,38,12.7,23,1,0,0,0,0,0,1,6.8,6.8,86.6%,PHI,16,2020
28,Donald Parham Jr.,2,3,47,23.5,26,2,0,0,0,0,0,1,6.7,6.7,0.0%,DEN,16,2020
29,Harrison Bryant,3,7,37,12.3,14,0,0,0,0,0,0,1,6.7,6.7,0.0%,LV,16,2020
30,David Njoku,4,4,26,6.5,11,0,0,0,0,0,0,1,6.6,6.6,93.2%,CLE,16,2020
31,Adam Trautman,2,2,45,22.5,41,1,0,0,0,0,0,1,6.5,6.5,0.1%,DEN,16,2020
32,Tyler Higbee,3,6,34,11.3,22,1,0,0,0,0,0,1,6.4,6.4,1.3%,LAR,16,2020
33,Zach Ertz,3,7,33,11.0,17,0,0,0,0,0,0,1,6.3,6.3,3.1%,WAS,16,2020
34,T.J. Hockenson,4,6,23,5.8,7,0,0,0,0,0,0,1,6.3,6.3,76.0%,MIN,16,2020
35,Dalton Schultz,3,4,21,7.0,16,0,0,0,0,0,0,1,5.1,5.1,79.8%,HOU,16,2020
36,Trey Burton,3,4,18,6.0,11,0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,16,2020
37,Will Dissly,3,3,17,5.7,7,0,0,0,0,0,0,1,4.7,4.7,0.6%,LAC,16,2020
38,Cameron Brate,2,2,27,13.5,16,0,0,0,0,0,0,1,4.7,4.7,2.0%,FA,16,2020
39,Pharaoh Brown,1,1,29,29.0,29,1,0,0,0,0,0,1,3.9,3.9,0.0%,SEA,16,2020
