Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jimmy Graham,6,10,60,10.0,29,1,2,0,0,0,0,1,24.0,24.0,0.0%,FA,3,2020
2,Tyler Kroft,4,5,24,6.0,13,0,2,0,0,0,0,1,18.4,18.4,0.0%,FA,3,2020
3,Eric Ebron,5,7,52,10.4,17,0,1,0,0,0,0,1,16.2,16.2,0.0%,FA,3,2020
4,Robert Tonyan,5,5,50,10.0,16,0,1,0,0,0,0,1,16.0,16.0,0.0%,MIN,3,2020
5,Travis Kelce,6,7,87,14.5,29,1,0,0,0,0,0,1,14.7,14.7,100.0%,KC,3,2020
6,Mo Alie-Cox,3,3,50,16.7,45,1,1,0,0,0,0,1,14.0,14.0,0.1%,IND,3,2020
7,Zach Ertz,7,10,70,10.0,30,1,0,0,0,0,0,1,14.0,14.0,3.1%,WAS,3,2020
8,Jesse James,3,4,28,9.3,15,0,1,0,0,0,0,1,11.8,11.8,0.0%,FA,3,2020
9,Jonnu Smith,5,8,61,12.2,21,1,0,0,0,0,0,1,11.1,11.1,5.5%,MIA,3,2020
10,Greg Olsen,5,6,61,12.2,21,1,0,0,0,0,0,1,11.1,11.1,7.0%,FA,3,2020
11,Rob Gronkowski,6,7,48,8.0,10,0,0,0,0,0,0,1,10.8,10.8,1.5%,FA,3,2020
12,Foster Moreau,2,2,25,12.5,24,1,1,0,0,0,0,1,10.5,10.5,0.0%,NO,3,2020
13,Hunter Henry,5,7,50,10.0,16,0,0,0,0,0,0,1,10.0,10.0,19.0%,NE,3,2020
14,Noah Fant,5,10,46,9.2,18,0,0,0,0,0,0,1,9.6,9.6,19.4%,SEA,3,2020
15,T.J. Hockenson,4,7,53,13.3,27,1,0,0,0,0,0,1,9.3,9.3,76.0%,MIN,3,2020
16,Jacob Hollister,1,2,1,1.0,1,0,1,0,0,0,0,1,9.1,9.1,0.0%,FA,3,2020
17,Kyle Rudolph,2,3,11,5.5,8,0,1,0,0,0,0,1,9.1,9.1,0.0%,FA,3,2020
18,Ross Dwelley,4,4,49,12.3,20,1,0,0,0,0,0,1,8.9,8.9,0.0%,ATL,3,2020
19,Marcedes Lewis,1,2,18,18.0,18,0,1,0,0,0,0,1,8.8,8.8,0.0%,CHI,3,2020
20,Dalton Schultz,4,6,48,12.0,28,1,0,0,0,0,0,1,8.8,8.8,79.8%,HOU,3,2020
21,Mike Gesicki,1,3,15,15.0,15,0,1,0,0,0,0,1,8.5,8.5,3.0%,CIN,3,2020
22,Tyler Higbee,2,2,40,20.0,31,1,0,0,0,0,0,1,8.0,8.0,1.3%,LAR,3,2020
23,O.J. Howard,3,4,49,16.3,33,1,0,0,0,0,0,1,7.9,7.9,0.0%,FA,3,2020
24,Nick Boyle,1,1,5,5.0,5,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,3,2020
25,Harrison Bryant,1,2,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,LV,3,2020
26,Logan Thomas,4,7,31,7.8,14,0,0,0,0,0,0,1,7.1,7.1,0.1%,FA,3,2020
27,Lee Smith,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,3,2020
28,Hayden Hurst,1,3,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,2.2%,LAC,3,2020
29,Jace Sternberger,3,3,36,12.0,23,1,0,0,0,0,0,1,6.6,6.6,0.0%,FA,3,2020
30,Vance McDonald,3,3,35,11.7,15,0,0,0,0,0,0,1,6.5,6.5,0.0%,FA,3,2020
31,James O'Shaughnessy,3,4,29,9.7,12,0,0,0,0,0,0,1,5.9,5.9,0.0%,FA,3,2020
32,Austin Hooper,3,4,25,8.3,10,0,0,0,0,0,0,1,5.5,5.5,0.2%,NE,3,2020
33,Gerald Everett,2,2,34,17.0,18,0,0,0,0,0,0,1,5.4,5.4,0.8%,CHI,3,2020
34,Mark Andrews,3,8,22,7.3,13,0,0,0,0,0,0,1,5.2,5.2,99.8%,BAL,3,2020
35,Evan Engram,3,5,22,7.3,9,0,0,0,0,0,0,1,5.2,5.2,97.1%,JAC,3,2020
36,Chris Herndon IV,3,5,21,7.0,9,0,0,0,0,0,0,1,5.1,5.1,0.0%,FA,3,2020
37,Jordan Akins,2,3,28,14.0,20,1,0,0,0,0,0,1,4.8,4.8,0.1%,CLE,3,2020
38,Demetrius Harris,3,3,15,5.0,8,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,3,2020
39,Darrell Daniels,2,2,24,12.0,15,0,0,0,0,0,0,1,4.4,4.4,0.0%,FA,3,2020
40,Jordan Reed,2,6,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,19.0%,FA,3,2020
41,Jared Cook,2,3,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,0.0%,FA,3,2020
42,Adam Trautman,2,2,17,8.5,10,0,0,0,0,0,0,1,3.7,3.7,0.1%,DEN,3,2020
43,MyCole Pruitt,2,2,16,8.0,10,0,0,0,0,0,0,1,3.6,3.6,0.0%,PIT,3,2020
44,Richard Rodgers,2,2,15,7.5,12,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,3,2020
45,Tyler Eifert,2,3,11,5.5,6,0,0,0,0,0,0,1,3.1,3.1,0.0%,FA,3,2020
46,Darren Waller,2,4,9,4.5,8,0,0,0,0,0,0,1,2.9,2.9,2.9%,FA,3,2020
47,Will Dissly,2,2,5,2.5,6,0,0,0,0,0,0,1,2.5,2.5,0.6%,LAC,3,2020
48,Kaden Smith,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,3,2020
49,Dan Arnold,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,3,2020
50,Ian Thomas,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,CAR,3,2020
51,Durham Smythe,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,MIA,3,2020
52,Dallas Goedert,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,86.6%,PHI,3,2020
53,Luke Stocker,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,3,2020
54,Jake Butt,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,FA,3,2020
55,Cethan Carter,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,FA,3,2020
56,Drew Sample,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.1%,CIN,3,2020
57,Cole Kmet,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,56.2%,CHI,3,2020
58,Antonio Gandy-Golden,0,2,0,0.0,0,0,0,1,22,0,0,1,0.0,0.0,0.0%,FA,3,2020
59,Devin Asiasi,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
60,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,3,2020
61,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
62,Irv Smith Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,3,2020
63,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,3,2020
64,Charlie Woerner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,3,2020
65,Noah Togiai,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
66,Lawrence Cager,2,4,35,17.5,19,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,3,2020
67,Sean McKeon,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,3,2020
68,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,3,2020
69,Deon Yelder,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
70,Derek Carrier,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
71,Bruce Miller,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
72,Virgil Green,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
73,Ryan Griffin,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
74,Levine Toilolo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
75,Jack Doyle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,FA,3,2020
76,Jason Witten,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
77,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
78,Mason Schreck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
79,Johnny Mundt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,MIN,3,2020
80,Anthony Firkser,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,3,2020
81,Jeremy Sprinkle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
82,Pharaoh Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SEA,3,2020
83,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
84,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,3,2020
85,Adam Shaheen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
86,Tanner Hudson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CIN,3,2020
87,N'Keal Harry,2,4,34,17.0,27,1,0,1,2,0,0,1,0.0,0.0,0.0%,MIN,3,2020
88,Jaeden Graham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
89,Nick Keizer,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
90,Taysom Hill,1,1,1,1.0,1,0,0,2,6,0,1,1,0.0,0.0,45.9%,NO,3,2020
91,Colin Thompson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
92,Marcus Baugh,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
93,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,29.0%,NYJ,3,2020
94,Ryan Izzo,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
95,Jordan Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
96,Kyle Nelson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
97,Darren Fells,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
98,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,3,2020
99,Blake Bell,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
100,Josh Hill,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2020
101,Cameron Brate,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,FA,3,2020
