Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Darren Waller,9,12,150,16.7,35,3,1,0,0,0,0,1,30.0,30.0,2.9%,FA,15,2020
2,Logan Thomas,13,16,101,7.8,20,1,0,0,0,0,0,1,23.1,23.1,0.1%,FA,15,2020
3,Travis Kelce,8,12,68,8.5,13,0,1,0,0,0,0,1,22.8,22.8,100.0%,KC,15,2020
4,Noah Fant,8,11,68,8.5,16,0,1,0,0,0,0,1,20.8,20.8,19.4%,SEA,15,2020
5,Mark Andrews,5,5,66,13.2,27,1,1,0,0,0,0,1,17.6,17.6,99.8%,BAL,15,2020
6,Hunter Henry,5,7,65,13.0,19,0,1,0,0,0,0,1,17.5,17.5,19.0%,NE,15,2020
7,Tyler Higbee,4,5,67,16.8,44,1,1,0,0,0,0,1,16.7,16.7,1.3%,LAR,15,2020
8,Austin Hooper,5,6,41,8.2,17,0,1,0,0,0,0,1,15.1,15.1,0.2%,NE,15,2020
9,Tyler Conklin,3,4,57,19.0,30,2,1,0,0,0,0,1,14.7,14.7,29.0%,NYJ,15,2020
10,Hayden Hurst,4,5,21,5.3,12,0,1,0,0,0,0,1,12.1,12.1,2.2%,LAC,15,2020
11,Dawson Knox,2,4,36,18.0,27,1,1,0,0,0,0,1,11.6,11.6,3.6%,BUF,15,2020
12,Robert Tonyan,3,3,18,6.0,10,0,1,0,0,0,0,1,10.8,10.8,0.0%,MIN,15,2020
13,Jonnu Smith,5,5,52,10.4,19,0,0,0,0,0,0,1,10.2,10.2,5.5%,MIA,15,2020
14,Jordan Akins,5,6,50,10.0,20,1,0,0,0,0,0,1,10.0,10.0,0.1%,CLE,15,2020
15,Jordan Reed,2,5,18,9.0,13,0,1,0,0,0,0,1,9.8,9.8,19.0%,FA,15,2020
16,Jacob Hollister,2,2,17,8.5,10,0,1,0,0,0,0,1,9.7,9.7,0.0%,FA,15,2020
17,Dalton Schultz,2,2,14,7.0,12,0,1,0,0,0,0,1,9.4,9.4,79.8%,HOU,15,2020
18,Cameron Brate,4,4,54,13.5,18,0,0,0,0,0,0,1,9.4,9.4,2.0%,FA,15,2020
19,Durham Smythe,5,5,40,8.0,15,0,0,0,0,0,0,1,9.0,9.0,0.1%,MIA,15,2020
20,Zach Ertz,2,7,69,34.5,42,2,0,0,0,0,0,1,8.9,8.9,3.1%,WAS,15,2020
21,Evan Engram,4,7,46,11.5,24,1,0,0,0,0,0,1,8.6,8.6,97.1%,JAC,15,2020
22,Dan Arnold,3,5,54,18.0,23,2,0,0,0,0,0,1,8.4,8.4,0.0%,FA,15,2020
23,Tyler Eifert,3,4,51,17.0,28,1,0,0,0,0,0,1,8.1,8.1,0.0%,FA,15,2020
24,Dallas Goedert,4,8,39,9.8,16,0,0,0,0,0,0,1,7.9,7.9,86.6%,PHI,15,2020
25,Chris Herndon IV,3,4,48,16.0,22,1,0,0,0,0,0,1,7.8,7.8,0.0%,FA,15,2020
26,Irv Smith Jr.,3,4,37,12.3,21,1,0,0,0,0,0,1,6.7,6.7,0.1%,FA,15,2020
27,Ian Thomas,3,4,29,9.7,15,0,0,0,0,0,0,1,5.9,5.9,0.0%,CAR,15,2020
28,Rob Gronkowski,3,7,29,9.7,17,0,0,0,0,0,0,1,5.9,5.9,1.5%,FA,15,2020
29,Hunter Bryant,1,2,44,44.0,44,1,0,0,0,0,0,1,5.4,5.4,0.0%,FA,15,2020
30,Maxx Williams,1,1,42,42.0,42,1,0,0,0,0,0,1,5.2,5.2,0.0%,FA,15,2020
31,Kahale Warring,2,2,32,16.0,23,1,0,0,0,0,0,1,5.2,5.2,0.0%,FA,15,2020
32,Jared Cook,2,5,29,14.5,21,1,0,0,0,0,0,1,4.9,4.9,0.0%,FA,15,2020
33,Ross Dwelley,2,2,28,14.0,19,0,0,0,0,0,0,1,4.8,4.8,0.0%,ATL,15,2020
34,Gerald Everett,2,5,28,14.0,15,0,0,0,0,0,0,1,4.8,4.8,0.8%,CHI,15,2020
35,Jimmy Graham,2,3,25,12.5,16,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2020
36,Luke Stocker,2,3,21,10.5,25,1,0,0,0,0,0,1,4.1,4.1,0.0%,FA,15,2020
