Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Stefon Diggs,10,14,130,13.0,23,2,1,1,1,0,0,1,29.1,29.1,98.6%,HOU,14,2020
2,Allen Robinson II,9,13,123,13.7,35,2,1,0,0,0,0,1,27.3,27.3,0.1%,DET,14,2020
3,Calvin Ridley,8,12,124,15.5,39,2,1,0,0,0,0,1,26.4,26.4,94.1%,TEN,14,2020
4,Tyreek Hill,3,7,79,26.3,44,2,1,1,32,1,0,1,26.1,26.1,100.0%,MIA,14,2020
5,T.Y. Hilton,5,7,86,17.2,41,1,2,0,0,0,0,1,25.6,25.6,3.0%,FA,14,2020
6,Davante Adams,7,10,115,16.4,56,2,1,0,0,0,0,1,24.5,24.5,99.8%,LV,14,2020
7,A.J. Brown,7,9,112,16.0,37,1,1,0,0,0,0,1,24.2,24.2,100.0%,PHI,14,2020
8,KJ Hamler,2,3,86,43.0,49,2,2,0,0,0,0,1,22.6,22.6,0.0%,BUF,14,2020
9,DeAndre Hopkins,9,11,136,15.1,41,2,0,0,0,0,0,1,22.6,22.6,80.6%,TEN,14,2020
10,Brandon Aiyuk,10,16,119,11.9,19,0,0,0,0,0,0,1,21.9,21.9,99.4%,SF,14,2020
11,Nelson Agholor,5,9,100,20.0,36,3,1,0,0,0,0,1,21.0,21.0,0.6%,BAL,14,2020
12,Marquez Valdes-Scantling,6,6,85,14.2,21,1,1,0,0,0,0,1,20.5,20.5,0.2%,BUF,14,2020
13,Keenan Allen,9,11,52,5.8,10,0,1,0,0,0,0,1,20.2,20.2,93.1%,CHI,14,2020
14,Keelan Cole Sr.,7,12,67,9.6,22,1,1,0,0,0,0,1,19.7,19.7,0.0%,FA,14,2020
15,Rashard Higgins,6,10,68,11.3,21,1,1,0,0,0,0,1,18.8,18.8,0.0%,FA,14,2020
16,Russell Gage,5,7,82,16.4,35,2,0,0,0,0,0,1,18.8,18.8,0.0%,FA,14,2020
17,A.J. Green,6,7,62,10.3,16,0,1,0,0,0,0,1,18.2,18.2,0.6%,FA,14,2020
18,DK Metcalf,6,8,61,10.2,19,0,1,0,0,0,0,1,18.1,18.1,99.1%,SEA,14,2020
19,Robbie Chosen,8,12,84,10.5,23,2,0,2,13,0,0,1,17.7,17.7,0.0%,MIA,14,2020
20,Tyron Billy-Johnson,6,7,55,9.2,25,1,1,0,0,0,0,1,17.5,17.5,0.0%,FA,14,2020
21,JuJu Smith-Schuster,6,7,55,9.2,20,1,1,0,0,0,0,1,17.5,17.5,1.7%,KC,14,2020
22,Michael Thomas,8,8,84,10.5,22,1,0,0,0,0,0,1,16.4,16.4,0.2%,FA,14,2020
23,Curtis Samuel,7,9,68,9.7,19,0,0,2,22,0,0,1,16.0,16.0,55.7%,BUF,14,2020
24,Lynn Bowden Jr.,7,9,82,11.7,22,1,0,1,2,0,0,1,15.4,15.4,0.0%,FA,14,2020
25,Amari Cooper,4,5,51,12.8,20,1,1,0,0,0,0,1,15.1,15.1,95.7%,CLE,14,2020
26,Cooper Kupp,5,5,33,6.6,20,1,1,0,0,0,0,1,14.3,14.3,98.6%,LAR,14,2020
27,Emmanuel Sanders,3,5,48,16.0,37,1,1,0,0,0,0,1,13.8,13.8,0.0%,FA,14,2020
28,Marquise Brown,2,6,50,25.0,44,1,1,0,0,0,0,1,13.0,13.0,76.0%,KC,14,2020
29,Tim Patrick,3,5,36,12.0,32,1,1,0,0,0,0,1,12.6,12.6,0.9%,DET,14,2020
30,Danny Amendola,6,7,66,11.0,16,0,0,0,0,0,0,1,12.6,12.6,0.0%,FA,14,2020
31,Chad Hansen,7,7,56,8.0,15,0,0,0,0,0,0,1,12.6,12.6,0.0%,FA,14,2020
32,Donovan Peoples-Jones,3,5,74,24.7,37,2,0,0,0,0,0,1,12.4,12.4,0.1%,DET,14,2020
33,David Moore,3,5,20,6.7,14,0,1,1,9,0,0,1,11.9,11.9,0.1%,CAR,14,2020
