Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Davante Adams,14,17,156,11.1,40,2,2,0,0,0,0,1,41.6,41.6,99.8%,LV,1,2020
2,Calvin Ridley,9,12,130,14.4,22,1,2,1,-1,0,0,1,33.9,33.9,94.1%,TEN,1,2020
3,Adam Thielen,6,8,110,18.3,37,2,2,0,0,0,0,1,31.0,31.0,46.2%,CAR,1,2020
4,DeAndre Hopkins,14,16,151,10.8,33,1,0,0,0,0,0,1,29.1,29.1,80.6%,TEN,1,2020
5,Darius Slayton,6,9,102,17.0,41,1,2,0,0,0,0,1,28.2,28.2,2.5%,NYG,1,2020
6,Robbie Chosen,6,8,114,19.0,75,1,1,0,0,0,0,1,25.4,25.4,0.0%,MIA,1,2020
7,JuJu Smith-Schuster,6,6,69,11.5,17,0,2,0,0,0,0,1,24.9,24.9,1.7%,KC,1,2020
8,Julio Jones,9,12,157,17.4,44,2,0,0,0,0,0,1,24.7,24.7,0.1%,FA,1,2020
9,Jamison Crowder,7,13,115,16.4,69,2,1,0,0,0,0,1,24.5,24.5,0.1%,WAS,1,2020
10,Sammy Watkins,7,9,82,11.7,19,0,1,1,3,0,0,1,21.5,21.5,0.0%,FA,1,2020
11,Russell Gage,9,12,114,12.7,24,1,0,0,0,0,0,1,20.4,20.4,0.0%,FA,1,2020
12,Marquez Valdes-Scantling,4,6,96,24.0,45,2,1,0,0,0,0,1,19.6,19.6,0.2%,BUF,1,2020
13,DK Metcalf,4,8,95,23.8,38,2,1,0,0,0,0,1,19.5,19.5,99.1%,SEA,1,2020
14,William Fuller V,8,10,112,14.0,31,2,0,0,0,0,0,1,19.2,19.2,0.0%,FA,1,2020
15,John Brown,6,10,70,11.7,20,1,1,0,0,0,0,1,19.0,19.0,0.0%,FA,1,2020
16,Allen Lazard,4,4,63,15.8,38,1,1,1,19,0,0,1,18.2,18.2,0.8%,NYJ,1,2020
17,Amari Cooper,10,14,81,8.1,14,0,0,0,0,0,0,1,18.1,18.1,95.7%,CLE,1,2020
18,Robert Woods,6,8,105,17.5,31,3,0,1,14,0,0,1,17.9,17.9,0.1%,HOU,1,2020
19,Anthony Miller,4,6,76,19.0,27,1,1,0,0,0,0,1,17.6,17.6,0.0%,BAL,1,2020
20,Tyler Lockett,8,8,92,11.5,20,1,0,0,0,0,0,1,17.2,17.2,67.6%,SEA,1,2020
21,Corey Davis,7,8,101,14.4,23,2,0,0,0,0,0,1,17.1,17.1,0.0%,FA,1,2020
22,Stefon Diggs,8,9,86,10.8,22,1,0,0,0,0,0,1,16.6,16.6,98.6%,HOU,1,2020
23,Willie Snead IV,4,4,64,16.0,20,1,1,0,0,0,0,1,16.4,16.4,0.0%,FA,1,2020
24,Keelan Cole Sr.,5,5,47,9.4,22,1,1,0,0,0,0,1,15.7,15.7,0.0%,FA,1,2020
25,Tyreek Hill,5,6,46,9.2,15,0,1,0,0,0,0,1,15.6,15.6,100.0%,MIA,1,2020
26,Marquise Brown,5,6,101,20.2,47,2,0,0,0,0,0,1,15.1,15.1,76.0%,KC,1,2020
27,Parris Campbell,6,9,71,11.8,21,1,0,1,9,0,0,1,14.0,14.0,0.1%,PHI,1,2020
28,Chris Godwin,6,7,79,13.2,29,2,0,0,0,0,0,1,13.9,13.9,92.8%,TB,1,2020
29,Laviska Shenault Jr.,3,4,37,12.3,18,0,1,2,10,0,0,1,13.7,13.7,0.1%,SEA,1,2020
30,Danny Amendola,5,7,81,16.2,32,1,0,0,0,0,0,1,13.1,13.1,0.0%,FA,1,2020
31,Julian Edelman,5,7,57,11.4,16,0,0,1,23,0,0,1,13.0,13.0,12.1%,FA,1,2020
32,Scotty Miller,5,6,73,14.6,37,1,0,1,6,0,0,1,12.9,12.9,0.1%,PIT,1,2020
