Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Chase Claypool,7,11,110,15.7,35,2,3,3,6,1,0,1,42.6,42.6,0.1%,FA,5,2020
2,Travis Fulgham,10,13,152,15.2,31,2,1,0,0,0,0,1,31.2,31.2,0.0%,FA,5,2020
3,Brandin Cooks,8,12,161,20.1,36,5,1,0,0,0,0,1,30.1,30.1,30.9%,DAL,5,2020
4,Adam Thielen,9,13,80,8.9,14,0,2,1,3,0,0,1,29.3,29.3,46.2%,CAR,5,2020
5,Mike Williams,5,8,109,21.8,64,2,2,0,0,0,0,1,27.9,27.9,57.9%,NYJ,5,2020
6,DK Metcalf,6,11,93,15.5,39,1,2,0,0,0,0,1,27.3,27.3,99.1%,SEA,5,2020
7,Jamison Crowder,8,10,116,14.5,52,1,1,0,0,0,0,1,25.6,25.6,0.1%,WAS,5,2020
8,DeAndre Hopkins,6,7,131,21.8,45,2,1,0,0,0,0,1,25.1,25.1,80.6%,TEN,5,2020
9,Emmanuel Sanders,12,14,122,10.2,19,0,0,0,0,0,0,1,24.2,24.2,0.0%,FA,5,2020
10,Calvin Ridley,8,10,136,17.0,26,4,0,0,0,0,0,1,21.6,21.6,94.1%,TEN,5,2020
11,A.J. Brown,7,9,82,11.7,16,0,1,0,0,0,0,1,21.2,21.2,100.0%,PHI,5,2020
12,Darius Slayton,8,11,129,16.1,39,1,0,0,0,0,0,1,20.9,20.9,2.5%,NYG,5,2020
13,Stefon Diggs,10,16,106,10.6,19,0,0,0,0,0,0,1,20.6,20.6,98.6%,HOU,5,2020
14,Preston Williams,4,5,106,26.5,47,2,1,0,0,0,0,1,20.6,20.6,0.0%,FA,5,2020
15,CeeDee Lamb,8,11,124,15.5,26,3,0,0,0,0,0,1,20.4,20.4,100.0%,DAL,5,2020
16,Marquise Brown,6,10,77,12.8,30,1,1,1,1,0,0,1,19.8,19.8,76.0%,KC,5,2020
17,Henry Ruggs III,2,3,118,59.0,72,2,1,0,0,0,0,1,19.8,19.8,10.9%,FA,5,2020
18,Robbie Chosen,8,12,112,14.0,29,2,0,1,3,0,0,1,19.5,19.5,0.0%,MIA,5,2020
19,DJ Moore,4,5,93,23.3,57,1,1,0,0,0,0,1,19.3,19.3,98.5%,CHI,5,2020
20,Allen Robinson II,10,16,90,9.0,24,1,0,0,0,0,0,1,19.0,19.0,0.1%,DET,5,2020
21,Tyreek Hill,3,6,78,26.0,37,2,0,3,15,1,0,1,18.3,18.3,100.0%,MIA,5,2020
22,Robert Woods,4,5,71,17.8,56,1,1,0,0,0,0,1,17.1,17.1,0.1%,HOU,5,2020
23,William Fuller V,4,8,58,14.5,19,0,1,0,0,0,0,1,15.8,15.8,0.0%,FA,5,2020
24,Mike Evans,5,9,41,8.2,14,0,1,0,0,0,0,1,15.1,15.1,99.7%,TB,5,2020
25,Laviska Shenault Jr.,7,8,79,11.3,25,1,0,0,0,0,0,1,14.9,14.9,0.1%,SEA,5,2020
26,Nelson Agholor,2,2,67,33.5,59,1,1,0,0,0,0,1,14.7,14.7,0.6%,BAL,5,2020
27,DeVante Parker,2,3,50,25.0,28,2,1,0,0,0,0,1,13.0,13.0,0.1%,FA,5,2020
28,T.Y. Hilton,6,10,69,11.5,18,0,0,0,0,0,0,1,12.9,12.9,3.0%,FA,5,2020
29,Jarvis Landry,4,9,88,22.0,32,2,0,0,0,0,0,1,12.8,12.8,14.0%,FA,5,2020
30,Christian Kirk,5,7,78,15.6,24,2,0,0,0,0,0,1,12.8,12.8,90.9%,JAC,5,2020
31,Greg Ward,4,5,26,6.5,11,0,1,0,0,0,0,1,12.6,12.6,0.0%,FA,5,2020
32,Rashard Higgins,3,3,31,10.3,15,0,1,0,0,0,0,1,12.1,12.1,0.0%,FA,5,2020
33,Collin Johnson,3,4,30,10.0,19,0,1,0,0,0,0,1,12.0,12.0,0.0%,CHI,5,2020
34,Cooper Kupp,5,8,66,13.2,49,1,0,0,0,0,0,1,11.6,11.6,98.6%,LAR,5,2020
