Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Calvin Ridley,10,14,163,16.3,33,3,1,0,0,0,0,1,32.3,32.3,94.1%,TEN,15,2020
2,DeAndre Hopkins,9,11,169,18.8,45,3,1,1,1,0,1,1,30.0,30.0,80.6%,TEN,15,2020
3,Marvin Jones Jr.,10,12,112,11.2,39,2,1,0,0,0,0,1,27.2,27.2,0.0%,FA,15,2020
4,Stefon Diggs,11,13,147,13.4,55,1,0,0,0,0,0,1,25.7,25.7,98.6%,HOU,15,2020
5,Zach Pascal,5,6,79,15.8,26,2,2,0,0,0,0,1,24.9,24.9,0.0%,ARI,15,2020
6,Brandon Aiyuk,9,13,73,8.1,26,1,1,0,0,0,0,1,22.3,22.3,99.4%,SF,15,2020
7,Robert Woods,6,7,56,9.3,16,0,1,1,40,0,0,1,21.6,21.6,0.1%,HOU,15,2020
8,Corey Davis,4,6,110,27.5,75,1,1,0,0,0,0,1,21.0,21.0,0.0%,FA,15,2020
9,Antonio Brown,5,7,93,18.6,46,2,1,0,0,0,0,1,20.3,20.3,0.8%,FA,15,2020
10,Diontae Johnson,8,13,59,7.4,23,1,1,0,0,0,0,1,19.9,19.9,90.7%,CAR,15,2020
11,CeeDee Lamb,5,7,85,17.0,45,2,0,0,0,0,0,1,19.5,19.5,100.0%,DAL,15,2020
12,Cole Beasley,8,10,112,14.0,27,3,0,0,0,0,0,1,19.2,19.2,0.0%,FA,15,2020
13,DJ Moore,6,8,131,21.8,40,3,0,1,1,0,0,1,19.2,19.2,98.5%,CHI,15,2020
14,Jarvis Landry,7,8,61,8.7,22,1,1,0,0,0,0,1,19.1,19.1,14.0%,FA,15,2020
15,Kendrick Bourne,4,4,86,21.5,49,1,1,0,0,0,0,1,18.6,18.6,4.6%,NE,15,2020
16,Justin Jefferson,8,11,104,13.0,26,2,0,0,0,0,0,1,18.4,18.4,100.0%,MIN,15,2020
17,Russell Gage,5,10,68,13.6,27,1,1,0,0,0,0,1,17.8,17.8,0.0%,FA,15,2020
18,Greg Ward,4,5,15,3.8,12,0,2,0,0,0,0,1,17.5,17.5,0.0%,FA,15,2020
19,Tyreek Hill,6,10,53,8.8,19,0,1,1,1,0,0,1,17.4,17.4,100.0%,MIA,15,2020
20,Mike Evans,6,7,110,18.3,32,3,0,0,0,0,0,1,17.0,17.0,99.7%,TB,15,2020
21,Darnell Mooney,4,5,49,12.3,22,1,1,1,16,0,0,1,16.5,16.5,40.2%,ATL,15,2020
22,Jakobi Meyers,7,10,111,15.9,35,2,0,0,0,0,1,1,16.1,16.1,61.4%,LV,15,2020
23,Marquise Brown,6,7,98,16.3,44,2,0,0,0,0,0,1,15.8,15.8,76.0%,KC,15,2020
24,A.J. Brown,5,6,44,8.8,14,0,1,0,0,0,0,1,15.4,15.4,100.0%,PHI,15,2020
25,Tyron Billy-Johnson,3,5,61,20.3,26,1,1,0,0,0,0,1,15.1,15.1,0.0%,FA,15,2020
26,Terry McLaurin,7,12,77,11.0,30,1,0,0,0,0,0,1,14.7,14.7,93.6%,WAS,15,2020
27,Keke Coutee,5,7,53,10.6,15,0,1,0,0,0,1,1,14.3,14.3,0.0%,FA,15,2020
28,Chris Godwin,4,5,36,9.0,13,0,1,0,0,0,0,1,13.6,13.6,92.8%,TB,15,2020
29,Jalen Guyton,4,6,91,22.8,53,1,0,1,4,0,0,1,13.5,13.5,0.0%,LV,15,2020
30,Chad Hansen,2,3,55,27.5,38,1,1,0,0,0,0,1,13.5,13.5,0.0%,FA,15,2020
31,Quez Watkins,3,4,40,13.3,32,1,1,0,0,0,0,1,13.0,13.0,0.0%,PIT,15,2020
32,Jamison Crowder,6,8,66,11.0,24,1,0,0,0,0,0,1,12.6,12.6,0.1%,WAS,15,2020
33,Larry Fitzgerald,3,4,35,11.7,15,0,1,0,0,0,0,1,12.5,12.5,0.2%,FA,15,2020
34,Allen Robinson II,4,5,83,20.8,35,2,0,0,0,0,0,1,12.3,12.3,0.1%,DET,15,2020
35,Brandin Cooks,6,7,59,9.8,16,0,0,0,0,0,0,1,11.9,11.9,30.9%,DAL,15,2020
36,Michael Gallup,3,4,26,8.7,12,0,1,0,0,0,0,1,11.6,11.6,0.1%,FA,15,2020
37,Emmanuel Sanders,4,5,76,19.0,51,1,0,0,0,0,0,1,11.6,11.6,0.0%,FA,15,2020
38,Rashard Higgins,4,5,76,19.0,22,2,0,0,0,0,0,1,11.6,11.6,0.0%,FA,15,2020
39,Darius Slayton,4,9,74,18.5,35,2,0,0,0,0,0,1,11.4,11.4,2.5%,NYG,15,2020
40,Davante Adams,7,10,42,6.0,14,0,0,0,0,0,0,1,11.2,11.2,99.8%,LV,15,2020
41,T.Y. Hilton,4,6,71,17.8,41,1,0,0,0,0,0,1,11.1,11.1,3.0%,FA,15,2020
42,Lil'Jordan Humphrey,2,4,29,14.5,17,0,1,0,0,0,0,1,10.9,10.9,0.0%,DEN,15,2020
43,Mecole Hardman Jr.,3,9,22,7.3,9,0,1,1,-5,0,0,1,10.7,10.7,0.2%,KC,15,2020
44,Allen Lazard,5,6,56,11.2,22,1,0,0,0,0,0,1,10.6,10.6,0.8%,NYJ,15,2020
45,Lynn Bowden Jr.,6,7,37,6.2,14,0,0,1,9,0,0,1,10.6,10.6,0.0%,FA,15,2020
46,Sammy Watkins,4,6,60,15.0,23,2,0,0,0,0,0,1,10.0,10.0,0.0%,FA,15,2020
47,Laviska Shenault Jr.,5,6,43,8.6,21,1,0,2,1,0,0,1,9.4,9.4,0.1%,SEA,15,2020
48,DJ Chark Jr.,4,5,53,13.3,22,1,0,0,0,0,0,1,9.3,9.3,3.6%,LAC,15,2020
49,DK Metcalf,5,6,43,8.6,15,0,0,0,0,0,0,1,9.3,9.3,99.1%,SEA,15,2020
50,Jake Kumerow,1,1,22,22.0,22,1,1,0,0,0,0,1,9.2,9.2,0.0%,FA,15,2020
51,Adam Thielen,2,3,11,5.5,8,0,1,0,0,0,0,1,9.1,9.1,46.2%,CAR,15,2020
52,Jalen Reagor,5,8,49,9.8,23,1,0,1,-10,0,0,1,8.9,8.9,0.0%,NE,15,2020
53,Nelson Agholor,4,8,49,12.3,30,1,0,0,0,0,0,1,8.9,8.9,0.6%,BAL,15,2020
54,Cooper Kupp,5,5,39,7.8,16,0,0,0,0,0,0,1,8.9,8.9,98.6%,LAR,15,2020
55,Curtis Samuel,4,9,42,10.5,16,0,0,2,6,0,0,1,8.8,8.8,55.7%,BUF,15,2020
56,Sterling Shepard,4,7,51,12.8,22,1,0,1,-3,0,0,1,8.8,8.8,0.0%,TB,15,2020
57,Donovan Peoples-Jones,3,3,55,18.3,19,0,0,0,0,0,0,1,8.5,8.5,0.1%,DET,15,2020
58,Chris Conley,1,3,13,13.0,13,0,1,0,0,0,0,1,8.3,8.3,0.0%,SF,15,2020
59,Alshon Jeffery,2,3,63,31.5,39,2,0,0,0,0,0,1,8.3,8.3,0.0%,FA,15,2020
