Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Richie James Jr.,9,13,184,20.4,47,3,1,0,0,0,0,1,33.4,33.4,0.0%,FA,9,2020
2,Davante Adams,10,12,173,17.3,49,3,1,0,0,0,0,1,33.3,33.3,99.8%,LV,9,2020
3,Tyreek Hill,9,18,113,12.6,28,2,2,1,8,0,0,1,33.1,33.1,100.0%,MIA,9,2020
4,Jakobi Meyers,12,14,169,14.1,33,3,0,0,0,0,0,1,28.9,28.9,61.4%,LV,9,2020
5,DJ Chark Jr.,7,12,146,20.9,73,3,1,0,0,0,0,1,27.6,27.6,3.6%,LAC,9,2020
6,Breshad Perriman,5,7,101,20.2,50,1,2,0,0,0,0,1,27.1,27.1,0.0%,FA,9,2020
7,Curtis Samuel,9,9,105,11.7,28,2,1,3,13,0,0,1,26.8,26.8,55.7%,BUF,9,2020
8,Jerry Jeudy,7,14,125,17.9,41,3,1,0,0,0,0,1,25.5,25.5,57.0%,CLE,9,2020
9,Keenan Allen,9,11,103,11.4,27,1,1,0,0,0,0,1,25.3,25.3,93.1%,CHI,9,2020
10,Terry McLaurin,7,8,115,16.4,68,1,1,0,0,0,0,1,24.5,24.5,93.6%,WAS,9,2020
11,DK Metcalf,7,9,108,15.4,41,2,1,0,0,0,0,1,23.8,23.8,99.1%,SEA,9,2020
12,Christian Kirk,5,8,123,24.6,56,2,1,0,0,0,0,1,23.3,23.3,90.9%,JAC,9,2020
13,JuJu Smith-Schuster,6,7,93,15.5,31,3,1,0,0,0,0,1,21.3,21.3,1.7%,KC,9,2020
14,William Fuller V,5,5,100,20.0,77,1,1,0,0,0,0,1,21.0,21.0,0.0%,FA,9,2020
15,Stefon Diggs,9,12,118,13.1,25,3,0,0,0,0,0,1,20.8,20.8,98.6%,HOU,9,2020
16,Olamide Zaccheaus,4,6,103,25.8,51,2,1,0,0,0,0,1,20.3,20.3,0.1%,WAS,9,2020
17,A.J. Brown,4,9,101,25.3,40,2,1,0,0,0,0,1,20.1,20.1,100.0%,PHI,9,2020
18,Marquez Valdes-Scantling,2,4,53,26.5,52,1,2,0,0,0,0,1,19.3,19.3,0.2%,BUF,9,2020
19,John Brown,8,11,99,12.4,33,1,0,0,0,0,0,1,17.9,17.9,0.0%,FA,9,2020
20,Brandin Cooks,3,9,83,27.7,57,1,1,0,0,0,0,1,17.3,17.3,30.9%,DAL,9,2020
21,David Moore,4,6,71,17.8,55,1,1,0,0,0,0,1,17.1,17.1,0.1%,CAR,9,2020
22,Gabe Davis,4,5,70,17.5,39,1,1,0,0,0,0,1,17.0,17.0,42.9%,JAC,9,2020
23,Julio Jones,5,7,54,10.8,21,1,1,0,0,0,0,1,16.4,16.4,0.1%,FA,9,2020
24,Preston Williams,4,5,60,15.0,35,1,1,0,0,0,0,1,16.0,16.0,0.0%,FA,9,2020
25,Robbie Chosen,9,13,63,7.0,22,1,0,0,0,0,0,1,15.3,15.3,0.0%,MIA,9,2020
26,Chase Claypool,8,13,69,8.6,14,0,0,1,4,0,0,1,15.3,15.3,0.1%,FA,9,2020
27,Allen Robinson II,7,9,81,11.6,27,2,0,0,0,0,0,1,15.1,15.1,0.1%,DET,9,2020
28,CeeDee Lamb,4,7,71,17.8,32,2,1,0,0,0,1,1,15.1,15.1,100.0%,DAL,9,2020
29,KJ Hamler,6,10,75,12.5,36,1,0,1,15,0,0,1,15.0,15.0,0.0%,BUF,9,2020
30,Danny Amendola,7,10,77,11.0,28,1,0,1,2,0,0,1,14.9,14.9,0.0%,FA,9,2020
31,Diontae Johnson,6,10,77,12.8,42,1,0,1,4,0,0,1,14.1,14.1,90.7%,CAR,9,2020
32,Cam Sims,3,4,110,36.7,45,3,0,0,0,0,0,1,14.0,14.0,0.0%,FA,9,2020
33,Emmanuel Sanders,4,5,38,9.5,12,0,1,0,0,0,0,1,13.8,13.8,0.0%,FA,9,2020
34,Nelson Agholor,2,3,55,27.5,45,1,1,0,0,0,0,1,13.5,13.5,0.6%,BAL,9,2020
35,Marvin Jones Jr.,3,4,43,14.3,16,0,1,0,0,0,0,1,13.3,13.3,0.0%,FA,9,2020
36,Mike Williams,5,7,81,16.2,23,2,0,0,0,0,0,1,13.1,13.1,57.9%,NYJ,9,2020
37,Tim Patrick,4,9,29,7.3,9,0,1,0,0,0,0,1,12.9,12.9,0.9%,DET,9,2020
38,Amari Cooper,5,6,67,13.4,32,1,0,1,8,0,0,1,12.5,12.5,95.7%,CLE,9,2020
39,DeVante Parker,6,7,64,10.7,17,0,0,0,0,0,0,1,12.4,12.4,0.1%,FA,9,2020
40,Chris Conley,7,8,52,7.4,21,1,0,0,0,0,0,1,12.2,12.2,0.0%,SF,9,2020
41,Sterling Shepard,6,8,39,6.5,21,1,0,1,18,0,0,1,11.7,11.7,0.0%,TB,9,2020
42,Damiere Byrd,5,9,65,13.0,31,1,0,0,0,0,0,1,11.5,11.5,0.0%,FA,9,2020
43,Austin Mack,4,5,72,18.0,50,1,0,0,0,0,0,1,11.2,11.2,0.0%,FA,9,2020
44,Jamison Crowder,2,2,26,13.0,20,1,1,0,0,0,0,1,10.6,10.6,0.1%,WAS,9,2020
45,Zach Pascal,5,6,55,11.0,20,1,0,0,0,0,0,1,10.5,10.5,0.0%,ARI,9,2020
46,Mike Evans,4,6,64,16.0,22,1,0,0,0,0,0,1,10.4,10.4,99.7%,TB,9,2020
47,Demarcus Robinson,3,3,34,11.3,28,1,1,0,0,0,1,1,10.4,10.4,9.6%,LAR,9,2020
48,Denzel Mims,4,8,62,15.5,26,1,0,0,0,0,0,1,10.2,10.2,0.0%,FA,9,2020
49,Michael Thomas,5,6,51,10.2,20,1,0,0,0,0,0,1,10.1,10.1,0.2%,FA,9,2020
50,Isaiah McKenzie,1,1,25,25.0,25,1,1,1,1,0,0,1,9.6,9.6,0.0%,NYG,9,2020
51,Michael Pittman Jr.,4,7,56,14.0,18,0,0,0,0,0,0,1,9.6,9.6,98.6%,IND,9,2020
52,DeMichael Harris,4,4,27,6.8,13,0,0,2,28,0,0,1,9.5,9.5,0.0%,FA,9,2020
53,Justin Jefferson,3,4,64,21.3,35,2,0,0,0,0,0,1,9.4,9.4,100.0%,MIN,9,2020
54,Larry Fitzgerald,4,5,54,13.5,17,0,0,0,0,0,0,1,9.4,9.4,0.2%,FA,9,2020
55,Darnell Mooney,5,11,43,8.6,22,1,0,0,0,0,0,1,9.3,9.3,40.2%,ATL,9,2020
