Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cole Beasley,11,13,109,9.9,22,1,1,0,0,0,0,1,27.9,27.9,0.0%,FA,10,2020
2,DeAndre Hopkins,7,12,127,18.1,43,3,1,0,0,0,0,1,25.7,25.7,80.6%,TEN,10,2020
3,Stefon Diggs,10,10,93,9.3,21,2,1,0,0,0,0,1,25.3,25.3,98.6%,HOU,10,2020
4,Marquez Valdes-Scantling,4,6,149,37.3,78,3,1,0,0,0,0,1,24.9,24.9,0.2%,BUF,10,2020
5,Marvin Jones Jr.,8,10,96,12.0,27,1,1,0,0,0,0,1,23.6,23.6,0.0%,FA,10,2020
6,Diontae Johnson,6,11,116,19.3,46,1,1,0,0,0,0,1,23.6,23.6,90.7%,CAR,10,2020
7,Willie Snead IV,5,7,64,12.8,21,1,2,0,0,0,0,1,23.4,23.4,0.0%,FA,10,2020
8,JuJu Smith-Schuster,9,13,77,8.6,24,1,1,0,0,0,0,1,22.7,22.7,1.7%,KC,10,2020
9,Tee Higgins,7,9,115,16.4,54,1,1,0,0,0,1,1,22.5,22.5,95.7%,CIN,10,2020
10,Keelan Cole Sr.,5,7,47,9.4,13,0,1,0,0,0,0,1,21.7,21.7,0.0%,FA,10,2020
11,Justin Jefferson,8,10,135,16.9,54,2,0,0,0,0,0,1,21.5,21.5,100.0%,MIN,10,2020
12,Chase Claypool,4,10,56,14.0,15,0,2,2,-3,0,0,1,21.3,21.3,0.1%,FA,10,2020
13,Adam Thielen,4,7,43,10.8,17,0,2,0,0,0,0,1,20.3,20.3,46.2%,CAR,10,2020
14,Brandon Aiyuk,7,14,75,10.7,22,1,1,1,-8,0,0,1,19.7,19.7,99.4%,SF,10,2020
15,Mike Evans,6,11,77,12.8,22,1,1,0,0,0,0,1,19.7,19.7,99.7%,TB,10,2020
16,DJ Moore,4,7,96,24.0,38,2,1,0,0,0,0,1,19.6,19.6,98.5%,CHI,10,2020
17,Michael Pittman Jr.,7,8,101,14.4,40,2,0,1,21,0,0,1,19.2,19.2,98.6%,IND,10,2020
18,Davante Adams,8,12,66,8.3,22,1,1,0,0,0,1,1,18.6,18.6,99.8%,LV,10,2020
