Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Keenan Allen,16,19,145,9.1,21,1,1,0,0,0,1,1,34.5,34.5,93.1%,CHI,11,2020
2,Adam Thielen,8,11,123,15.4,51,2,2,0,0,0,0,1,32.3,32.3,46.2%,CAR,11,2020
3,Robert Woods,12,15,130,10.8,35,2,1,2,-4,0,0,1,30.6,30.6,0.1%,HOU,11,2020
4,Tyreek Hill,11,14,102,9.3,15,0,1,2,-2,0,0,1,27.0,27.0,100.0%,MIA,11,2020
5,Damiere Byrd,6,7,132,22.0,42,2,1,1,11,0,0,1,26.3,26.3,0.0%,FA,11,2020
6,Cooper Kupp,11,13,145,13.2,37,2,0,0,0,0,0,1,25.5,25.5,98.6%,LAR,11,2020
7,Davante Adams,7,9,106,15.1,33,2,1,0,0,0,0,1,23.6,23.6,99.8%,LV,11,2020
8,Diontae Johnson,12,16,111,9.3,23,3,0,0,0,0,0,1,23.1,23.1,90.7%,CAR,11,2020
9,DJ Moore,7,11,127,18.1,52,2,0,1,21,0,0,1,21.8,21.8,98.5%,CHI,11,2020
10,Tyler Lockett,9,9,67,7.4,11,0,1,0,0,0,0,1,21.7,21.7,67.6%,SEA,11,2020
11,Curtis Samuel,8,10,70,8.8,17,0,1,1,4,0,0,1,21.4,21.4,55.7%,BUF,11,2020
12,Nelson Agholor,6,9,88,14.7,29,2,1,0,0,0,0,1,20.8,20.8,0.6%,BAL,11,2020
13,Michael Thomas,9,12,104,11.6,23,1,0,0,0,0,0,1,19.4,19.4,0.2%,FA,11,2020
14,Chris Godwin,7,10,53,7.6,13,0,1,0,0,0,0,1,18.3,18.3,92.8%,TB,11,2020
15,DeVante Parker,6,9,61,10.2,21,1,1,0,0,0,0,1,18.1,18.1,0.1%,FA,11,2020
16,Justin Jefferson,3,5,86,28.7,39,3,1,0,0,0,0,1,17.6,17.6,100.0%,MIN,11,2020
17,Tyler Boyd,9,11,85,9.4,14,0,0,0,0,0,0,1,17.5,17.5,5.3%,TEN,11,2020
18,Mike Williams,4,7,72,18.0,39,1,1,0,0,0,0,1,17.2,17.2,57.9%,NYJ,11,2020
19,Tim Patrick,5,8,119,23.8,61,2,0,0,0,0,0,1,16.9,16.9,0.9%,DET,11,2020
20,CeeDee Lamb,4,6,34,8.5,21,1,1,2,12,0,0,1,16.6,16.6,100.0%,DAL,11,2020
21,Corey Davis,5,7,113,22.6,50,2,0,0,0,0,0,1,16.3,16.3,0.0%,FA,11,2020
22,A.J. Brown,4,7,62,15.5,25,1,1,0,0,0,0,1,16.2,16.2,100.0%,PHI,11,2020
23,Chase Claypool,4,8,59,14.8,31,1,1,0,0,0,0,1,15.9,15.9,0.1%,FA,11,2020
24,Mike Evans,5,9,49,9.8,18,0,1,0,0,0,0,1,15.9,15.9,99.7%,TB,11,2020
25,Michael Pittman Jr.,3,3,66,22.0,45,1,1,0,0,0,0,1,15.6,15.6,98.6%,IND,11,2020
26,Larry Fitzgerald,8,10,62,7.8,18,0,0,0,0,0,0,1,14.2,14.2,0.2%,FA,11,2020
27,Amari Cooper,6,7,81,13.5,32,1,0,0,0,0,0,1,14.1,14.1,95.7%,CLE,11,2020
28,A.J. Green,4,9,41,10.3,19,0,1,0,0,0,0,1,14.1,14.1,0.6%,FA,11,2020
29,Calvin Ridley,5,9,90,18.0,46,1,0,0,0,0,0,1,14.0,14.0,94.1%,TEN,11,2020
30,William Fuller V,6,8,80,13.3,22,2,0,0,0,0,0,1,14.0,14.0,0.0%,FA,11,2020
31,Antonio Brown,8,13,57,7.1,12,0,0,1,1,0,0,1,13.8,13.8,0.8%,FA,11,2020
32,DK Metcalf,3,5,46,15.3,25,2,1,0,0,0,0,1,13.6,13.6,99.1%,SEA,11,2020
33,Breshad Perriman,2,4,54,27.0,49,1,1,0,0,0,0,1,13.4,13.4,0.0%,FA,11,2020
34,Terry McLaurin,5,7,84,16.8,42,2,0,0,0,0,0,1,13.4,13.4,93.6%,WAS,11,2020
35,Russell Gage,7,12,58,8.3,17,0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,11,2020
36,Brandin Cooks,4,5,85,21.3,44,2,0,0,0,0,0,1,12.5,12.5,30.9%,DAL,11,2020
37,Robbie Chosen,7,9,46,6.6,18,0,0,0,0,0,0,1,11.6,11.6,0.0%,MIA,11,2020
38,Emmanuel Sanders,4,5,66,16.5,44,1,0,0,0,0,0,1,10.6,10.6,0.0%,FA,11,2020
39,Demarcus Robinson,6,8,44,7.3,17,0,0,0,0,0,0,1,10.4,10.4,9.6%,LAR,11,2020
40,KhaDarel Hodge,3,5,73,24.3,42,1,0,0,0,0,0,1,10.3,10.3,0.1%,ATL,11,2020
41,Steven Sims Jr.,3,3,13,4.3,7,0,1,0,0,0,0,1,10.3,10.3,0.0%,HOU,11,2020
42,Denzel Mims,3,7,71,23.7,27,2,0,0,0,0,0,1,10.1,10.1,0.0%,FA,11,2020
43,DeAndre Hopkins,5,8,51,10.2,23,1,0,0,0,0,0,1,10.1,10.1,80.6%,TEN,11,2020
44,Rashard Higgins,3,4,65,21.7,43,1,0,0,0,0,0,1,9.5,9.5,0.0%,FA,11,2020
45,Jalen Reagor,4,5,52,13.0,18,0,0,0,0,0,0,1,9.2,9.2,0.0%,NE,11,2020
46,N'Keal Harry,5,8,41,8.2,13,0,0,0,0,0,0,1,9.1,9.1,0.0%,MIN,11,2020
47,Marvin Jones Jr.,4,6,51,12.8,21,1,0,0,0,0,0,1,9.1,9.1,0.0%,FA,11,2020
48,Christian Kirk,4,6,50,12.5,14,0,0,0,0,0,0,1,9.0,9.0,90.9%,JAC,11,2020
49,Keke Coutee,2,4,10,5.0,6,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,11,2020
50,Randall Cobb,2,2,7,3.5,4,0,1,0,0,0,0,1,8.7,8.7,0.0%,FA,11,2020
51,Zach Pascal,3,3,54,18.0,20,2,0,0,0,0,0,1,8.4,8.4,0.0%,ARI,11,2020
52,DJ Chark Jr.,4,8,41,10.3,19,0,0,0,0,0,0,1,8.1,8.1,3.6%,LAC,11,2020
53,Van Jefferson,1,1,7,7.0,7,0,1,0,0,0,0,1,7.7,7.7,0.9%,PIT,11,2020
54,KJ Hamler,4,6,35,8.8,16,0,0,0,0,0,0,1,7.5,7.5,0.0%,BUF,11,2020
55,Dez Bryant,4,5,28,7.0,16,0,0,0,0,0,0,1,6.8,6.8,2.6%,FA,11,2020
56,Jakobi Meyers,3,3,38,12.7,20,1,0,0,0,0,0,1,6.8,6.8,61.4%,LV,11,2020
57,Jerry Jeudy,3,8,37,12.3,22,1,0,0,0,0,0,1,6.7,6.7,57.0%,CLE,11,2020
58,T.Y. Hilton,3,6,36,12.0,23,1,0,0,0,0,0,1,6.6,6.6,3.0%,FA,11,2020
59,Marquez Valdes-Scantling,3,6,55,18.3,47,1,0,0,0,0,1,1,6.5,6.5,0.2%,BUF,11,2020
60,Tyron Billy-Johnson,1,1,54,54.0,54,1,0,0,0,0,0,1,6.4,6.4,0.0%,FA,11,2020
61,Ray-Ray McCloud III,4,4,20,5.0,13,0,0,1,3,0,0,1,6.3,6.3,1.0%,ATL,11,2020
62,Josh Reynolds,3,6,32,10.7,18,0,0,0,0,0,0,1,6.2,6.2,1.2%,DEN,11,2020
63,Julio Jones,2,2,39,19.5,22,1,0,0,0,0,0,1,5.9,5.9,0.1%,FA,11,2020
64,JuJu Smith-Schuster,4,5,19,4.8,9,0,0,0,0,0,0,1,5.9,5.9,1.7%,KC,11,2020
65,Hunter Renfrow,2,2,37,18.5,21,1,0,0,0,0,0,1,5.7,5.7,0.1%,FA,11,2020
66,Tee Higgins,3,10,26,8.7,25,1,0,0,0,0,0,1,5.6,5.6,95.7%,CIN,11,2020
67,Malcolm Perry,3,5,23,7.7,12,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,11,2020
68,Willie Snead IV,3,7,23,7.7,9,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,11,2020
69,Michael Gallup,2,5,29,14.5,19,0,0,0,0,0,0,1,4.9,4.9,0.1%,FA,11,2020
70,Christian Blake,2,4,28,14.0,25,1,0,0,0,0,0,1,4.8,4.8,0.0%,FA,11,2020
71,Byron Pringle,3,4,17,5.7,10,0,0,0,0,0,0,1,4.7,4.7,0.0%,WAS,11,2020
72,Marvin Hall,3,3,16,5.3,6,0,0,0,0,0,0,1,4.6,4.6,0.0%,FA,11,2020
73,Keelan Cole Sr.,2,5,26,13.0,17,0,0,0,0,0,0,1,4.6,4.6,0.0%,FA,11,2020
74,Jarvis Landry,2,2,23,11.5,13,0,0,1,3,0,0,1,4.6,4.6,14.0%,FA,11,2020
75,Cameron Batson,2,2,21,10.5,14,0,0,1,4,0,0,1,4.5,4.5,0.0%,FA,11,2020
76,Jamal Agnew,3,6,10,3.3,5,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,11,2020
77,Cam Sims,2,2,20,10.0,12,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,11,2020
78,Greg Ward,3,4,9,3.0,4,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,11,2020
79,Allen Lazard,2,4,18,9.0,10,0,0,0,0,0,0,1,3.8,3.8,0.8%,NYJ,11,2020
80,Jakeem Grant Sr.,2,6,12,6.0,10,0,0,1,3,0,0,1,3.5,3.5,0.0%,FA,11,2020
81,Deonte Harty,1,1,2,2.0,2,0,0,1,23,0,0,1,3.5,3.5,0.1%,BAL,11,2020
82,Equanimeous St. Brown,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.1%,NO,11,2020
83,DeMichael Harris,1,1,1,1.0,1,0,0,2,19,0,0,1,3.0,3.0,0.0%,FA,11,2020
84,Zay Jones,1,1,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,1.3%,ARI,11,2020
85,Henry Ruggs III,1,1,5,5.0,5,0,0,1,12,0,0,1,2.7,2.7,10.9%,FA,11,2020
86,Jamison Crowder,1,4,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.1%,WAS,11,2020
87,Mecole Hardman Jr.,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.2%,KC,11,2020
88,David Moore,2,2,5,2.5,3,0,0,0,0,0,0,1,2.5,2.5,0.1%,CAR,11,2020
89,Donte Moncrief,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,11,2020
90,Marcus Johnson,1,3,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,11,2020
91,James Proche II,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,CLE,11,2020
92,Antonio Callaway,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,11,2020
93,Chris Conley,1,4,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,SF,11,2020
94,James Washington,1,3,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,11,2020
95,Olamide Zaccheaus,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.1%,WAS,11,2020
96,Alex Erickson,1,1,8,8.0,8,0,0,1,2,0,0,1,2.0,2.0,0.0%,FA,11,2020
97,Mack Hollins,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,BUF,11,2020
98,Bisi Johnson,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,11,2020
99,Quintez Cephus,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,11,2020
100,Travis Fulgham,1,7,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,11,2020
101,Nick Westbrook-Ikhine,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,TEN,11,2020
102,Isaiah Wright,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,11,2020
103,Cedrick Wilson Jr.,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,NO,11,2020
104,Noah Brown,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.7%,WAS,11,2020
105,Andy Isabella,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,11,2020
106,Devin Duvernay,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,JAC,11,2020
107,Auden Tate,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,11,2020
108,Jeff Smith,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,11,2020
109,Jalen Guyton,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,LV,11,2020
110,Bryan Edwards,1,2,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,FA,11,2020
111,Brandon Powell,0,0,0,0.0,0,0,0,1,3,0,0,1,0.3,0.3,0.1%,MIN,11,2020
112,Gunner Olszewski,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,11,2020
113,Donovan Peoples-Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DET,11,2020
114,John Hightower,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
115,Marquez Callaway,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
116,Joe Reed,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
117,KJ Hill Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
118,Miles Boykin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,11,2020
119,Tyler Johnson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LAR,11,2020
120,Nsimba Webster,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,11,2020
121,Malik Taylor,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,11,2020
122,Scotty Miller,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PIT,11,2020
123,Penny Hart,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
124,K.J. Osborn,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,NE,11,2020
125,Freddie Swain,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
126,Kenny Stills,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
127,Alshon Jeffery,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
128,Mohamed Sanu Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
129,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
130,Gehrig Dieter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
131,Chad Beebe,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
132,Collin Johnson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,11,2020
133,Terry Godwin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
134,Marquise Brown,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,76.0%,KC,11,2020
135,Trent Sherfield Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,11,2020
136,Braxton Berrios,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.4%,MIA,11,2020
137,Robert Foster,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
138,DaeSean Hamilton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
139,Brandon Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
140,Tre'Quan Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DET,11,2020
141,Justin Watson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,KC,11,2020
142,Vyncint Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
143,Ty Montgomery II,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
144,Diontae Spencer,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
145,Kalif Raymond,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,DET,11,2020
146,Pharoh Cooper,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2020
147,Darrius Shepherd,0,0,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,FA,11,2020
